Time(s);Coil;Accelerometer;Generator;
2025-05-31 17:57:40.000;-2,3844;-217,19;-1606,7;
2025-05-31 17:57:40.001;-2,0482;-51,469;-200,05;
2025-05-31 17:57:40.002;-1,7574;74,156;1217,5;
2025-05-31 17:57:40.003;-2,2962;262,6;2520,5;
2025-05-31 17:57:40.004;-2,3236;419,32;3555,2;
2025-05-31 17:57:40.005;-1,2781;472,38;4225,9;
2025-05-31 17:57:40.006;-1,0755;536,33;4441,5;
2025-05-31 17:57:40.007;-1,4784;483,58;4187,6;
2025-05-31 17:57:40.008;-0,74408;457,24;3483,4;
2025-05-31 17:57:40.009;-1,1804;295,71;2416,4;
2025-05-31 17:57:40.010;-1,1744;251,98;1102;
2025-05-31 17:57:40.011;-1,0695;-11,094;-323,46;
2025-05-31 17:57:40.012;-1,2054;-199,43;-1712,3;
2025-05-31 17:57:40.013;-1,3342;-312,15;-2928,7;
2025-05-31 17:57:40.014;-1,6823;-412,27;-3840;
2025-05-31 17:57:40.015;-1,2388;-518,12;-4348,2;
2025-05-31 17:57:40.016;-1,5166;-511,01;-4392,9;
2025-05-31 17:57:40.017;-2,3856;-498,4;-3964,6;
2025-05-31 17:57:40.018;-2,6061;-371,66;-3117,8;
2025-05-31 17:57:40.019;-2,2807;-267,47;-1938,3;
2025-05-31 17:57:40.020;-2,3677;-167,97;-566,9;
2025-05-31 17:57:40.021;-2,3367;94,268;869,75;
2025-05-31 17:57:40.022;-1,9243;204,95;2209;
2025-05-31 17:57:40.023;-1,9851;348,7;3329,3;
2025-05-31 17:57:40.024;-1,5619;463,87;4094,4;
2025-05-31 17:57:40.025;-1,3199;560,26;4433,2;
2025-05-31 17:57:40.026;-1,4713;487,77;4293,8;
2025-05-31 17:57:40.027;-1,7788;489,08;3701,3;
2025-05-31 17:57:40.028;-0,83945;336,18;2716,3;
2025-05-31 17:57:40.029;-1,3044;246,33;1451,9;
2025-05-31 17:57:40.030;-1,2197;95,184;42,68;
2025-05-31 17:57:40.031;-1,3079;-184,88;-1369,4;
2025-05-31 17:57:40.032;-0,8466;-272,35;-2639,9;
2025-05-31 17:57:40.032;-1,4784;-463,61;-3640,1;
2025-05-31 17:57:40.034;-2,1758;-447,6;-4259,4;
2025-05-31 17:57:40.035;-2,1221;-561,71;-4425,4;
2025-05-31 17:57:40.036;-2,4202;-484,31;-4119,4;
2025-05-31 17:57:40.037;-2,2259;-407,75;-3369,4;
