Time(s);Coil;Accelerometer;Generator;
2025-05-31 17:50:47.000;-5,7711;-370,96;-842,32;
2025-05-31 17:50:47.001;-5,5303;-353,16;-1325;
2025-05-31 17:50:47.002;-3,7124;-348,7;-1796,2;
2025-05-31 17:50:47.003;-2,0792;-333,11;-2240,6;
2025-05-31 17:50:47.004;-3,015;-302,97;-2662,1;
2025-05-31 17:50:47.005;-2,2414;-293,61;-3045,5;
2025-05-31 17:50:47.006;-0,5152;-262,69;-3395,7;
2025-05-31 17:50:47.007;-1,2972;-240,26;-3698,3;
2025-05-31 17:50:47.008;-0,41268;-203,64;-3958,9;
2025-05-31 17:50:47.009;-1,6942;-166,89;-4164,1;
2025-05-31 17:50:47.010;-0,50805;-155,47;-4321,5;
2025-05-31 17:50:47.011;0,45636;-90,398;-4417,4;
2025-05-31 17:50:47.012;1,6616;-62,423;-4461,9;
2025-05-31 17:50:47.013;-2,3141;-20,503;-4442,6;
2025-05-31 17:50:47.014;-2,4214;5,6849;-4371;
2025-05-31 17:50:47.015;-1,718;56,265;-4236,5;
2025-05-31 17:50:47.016;-0,81799;81,342;-4053,1;
2025-05-31 17:50:47.017;-2,4512;112,5;-3811;
2025-05-31 17:50:47.018;-4,6732;162,32;-3526,9;
2025-05-31 17:50:47.019;-2,9673;205,6;-3191,6;
2025-05-31 17:50:47.020;-3,7112;223,85;-2820,9;
2025-05-31 17:50:47.021;-3,3142;271,22;-2408,9;
2025-05-31 17:50:47.022;-3,0818;301,02;-1973,2;
2025-05-31 17:50:47.023;-3,567;317,98;-1506,5;
2025-05-31 17:50:47.024;-2,1221;353,82;-1027,7;
2025-05-31 17:50:47.025;-0,014521;378,19;-529,5;
2025-05-31 17:50:47.026;-1,3401;362,91;-31,765;
2025-05-31 17:50:47.027;-0,48301;390,54;472,91;
2025-05-31 17:50:47.028;0,74127;399,91;964,33;
2025-05-31 17:50:47.029;1,9763;386,72;1451,7;
2025-05-31 17:50:47.030;4,2925;392,76;1913,1;
2025-05-31 17:50:47.031;4,1971;350,12;2358,5;
2025-05-31 17:50:47.032;3,5689;359,17;2766,4;
2025-05-31 17:50:47.032;4,7479;316,6;3147,6;
2025-05-31 17:50:47.034;5,9459;298,83;3481,4;
2025-05-31 17:50:47.035;6,8221;261,15;3779,4;
2025-05-31 17:50:47.036;4,4737;204,66;4021,6;
2025-05-31 17:50:47.037;4,1507;180,28;4220,3;
2025-05-31 17:50:47.038;4,5405;149,71;4356,4;
2025-05-31 17:50:47.039;2,7273;75,75;4444,4;
2025-05-31 17:50:47.040;2,7154;53,1;4467,8;
2025-05-31 17:50:47.041;1,056;-4,4098;4440;
2025-05-31 17:50:47.042;-2,2509;-45,803;4347,9;
2025-05-31 17:50:47.043;-2,68;-95,223;4206;
2025-05-31 17:50:47.044;-4,883;-123,32;4003,3;
2025-05-31 17:50:47.045;-5,9559;-173,31;3755,4;
2025-05-31 17:50:47.046;-7,3221;-212,76;3453,6;
2025-05-31 17:50:47.047;-8,7347;-245,64;3114;
2025-05-31 17:50:47.048;-8,6024;-264,34;2729,4;
2025-05-31 17:50:47.049;-9,2175;-308,32;2316,8;
2025-05-31 17:50:47.050;-9,2854;-325,23;1868,8;
2025-05-31 17:50:47.051;-9,227;-329,57;1404,1;
2025-05-31 17:50:47.052;-9,1793;-359,82;916,85;
2025-05-31 17:50:47.053;-8,0969;-366,25;424,3;
2025-05-31 17:50:47.054;-7,8645;-368,48;-78,873;
2025-05-31 17:50:47.055;-6,0239;-370,2;-574,93;
2025-05-31 17:50:47.056;-4,6601;-367,07;-1069,4;
2025-05-31 17:50:47.057;-5,764;-345,45;-1544,9;
2025-05-31 17:50:47.058;-3,89;-348,89;-2007,2;
2025-05-31 17:50:47.059;-1,7586;-324,46;-2439,4;
2025-05-31 17:50:47.060;0,69001;-305,27;-2845,7;
2025-05-31 17:50:47.061;-0,82157;-261,82;-3211,8;
2025-05-31 17:50:47.062;-2,6455;-255,13;-3542,2;
2025-05-31 17:50:47.063;-0,37215;-230,06;-3823,6;
2025-05-31 17:50:47.064;0,17383;-176,41;-4061;
2025-05-31 17:50:47.065;0,47662;-164,77;-4242,3;
2025-05-31 17:50:47.065;0,33595;-121,95;-4373,6;
2025-05-31 17:50:47.067;0,049852;-70,318;-4443,6;
2025-05-31 17:50:47.068;-0,98608;-53,4;-4461,3;
2025-05-31 17:50:47.069;-1,2054;-10,809;-4415,7;
2025-05-31 17:50:47.070;-1,5464;36,329;-4318,2;
2025-05-31 17:50:47.071;-2,1829;53,807;-4158,8;
2025-05-31 17:50:47.072;-2,7885;97,991;-3952;
2025-05-31 17:50:47.073;-2,9268;141,81;-3688,2;
2025-05-31 17:50:47.074;-3,4024;181,35;-3383,5;
2025-05-31 17:50:47.075;-3,4609;202,19;-3028,6;
2025-05-31 17:50:47.076;-3,2284;255,06;-2642,2;
2025-05-31 17:50:47.077;-3,7637;278,33;-2215,7;
2025-05-31 17:50:47.078;-3,0496;316,05;-1769,3;
2025-05-31 17:50:47.079;-3,9699;327,35;-1294;
2025-05-31 17:50:47.080;-2,2604;372,19;-808,2;
2025-05-31 17:50:47.081;-1,0063;366,32;-306,2;
2025-05-31 17:50:47.082;-1,4081;382,24;192,37;
2025-05-31 17:50:47.083;0,018858;401,19;695,39;
2025-05-31 17:50:47.084;0,55292;378,62;1182,3;
2025-05-31 17:50:47.085;1,8559;404,76;1662,1;
2025-05-31 17:50:47.086;4,6501;372,64;2113,7;
2025-05-31 17:50:47.087;2,9145;346,85;2546,4;
2025-05-31 17:50:47.088;3,3102;347,87;2939,8;
2025-05-31 17:50:47.089;5,5633;316,5;3304;
2025-05-31 17:50:47.090;7,2084;274,98;3618,6;
2025-05-31 17:50:47.091;8,2669;239,14;3895,4;
2025-05-31 17:50:47.092;4,7014;184,43;4114,8;
2025-05-31 17:50:47.093;4,8528;176,33;4289,3;
2025-05-31 17:50:47.094;5,0519;90,887;4401,1;
2025-05-31 17:50:47.095;3,0492;85,662;4463,8;
2025-05-31 17:50:47.096;1,4851;17,404;4460,9;
2025-05-31 17:50:47.097;0,87001;-19,831;4407,7;
2025-05-31 17:50:47.098;-1,8217;-70,371;4289,3;
2025-05-31 17:50:47.099;-3,5181;-103,46;4122,8;
2025-05-31 17:50:47.100;-5,4838;-149,09;3896,6;
2025-05-31 17:50:47.101;-6,3147;-197,18;3626,8;
2025-05-31 17:50:47.102;-7,6737;-214,46;3304,7;
2025-05-31 17:50:47.103;-9,2437;-262,54;2946,7;
2025-05-31 17:50:47.104;-9,1543;-289,31;2545,8;
2025-05-31 17:50:47.105;-9,0089;-312,81;2118,6;
2025-05-31 17:50:47.106;-9,2342;-320,42;1659,8;
2025-05-31 17:50:47.107;-8,0194;-354,77;1185,6;
2025-05-31 17:50:47.108;-9,4857;-357,7;692,53;
2025-05-31 17:50:47.109;-8,9195;-360,85;196,66;
2025-05-31 17:50:47.110;-6,4423;-369,83;-307,68;
2025-05-31 17:50:47.111;-5,224;-378,14;-801,86;
2025-05-31 17:50:47.112;-5,5637;-346,64;-1291,3;
2025-05-31 17:50:47.113;-5,6162;-345,81;-1759,1;
2025-05-31 17:50:47.114;-3,2689;-347,46;-2210,3;
