Time(s);Coil;Accelerometer;Generator;
2025-05-31 17:52:53.000;-3,5765;160,04;-2067;
2025-05-31 17:52:53.001;-2,1353;253,32;-1291;
2025-05-31 17:52:53.002;-1,0397;368,13;-472,77;
2025-05-31 17:52:53.003;-1,8348;408,47;363,11;
2025-05-31 17:52:53.004;-2,1376;523,04;1184,2;
2025-05-31 17:52:53.005;-1,4772;520,1;1966,7;
2025-05-31 17:52:53.006;-2,0137;565,67;2679,4;
2025-05-31 17:52:53.007;-1,4641;607,25;3299,8;
2025-05-31 17:52:53.008;-0,96581;525,76;3802,5;
2025-05-31 17:52:53.009;-1,0111;573,37;4172;
2025-05-31 17:52:53.010;-0,95985;474,96;4392,5;
2025-05-31 17:52:53.011;-0,86806;427,43;4453,6;
2025-05-31 17:52:53.012;1,1764;360,86;4355,4;
2025-05-31 17:52:53.013;2,2481;250,37;4098;
2025-05-31 17:52:53.014;-0,27201;121,32;3696,2;
2025-05-31 17:52:53.015;0,82948;50,816;3160,4;
2025-05-31 17:52:53.016;1,987;-69,922;2517,3;
2025-05-31 17:52:53.017;-0,29228;-217,6;1783,9;
2025-05-31 17:52:53.018;0,02005;-290,41;994,64;
2025-05-31 17:52:53.019;0,5255;-392,14;166,23;
2025-05-31 17:52:53.020;-1,7001;-484,45;-664,39;
2025-05-31 17:52:53.021;-1,4629;-537,44;-1474;
2025-05-31 17:52:53.022;-2,6109;-573,68;-2230,5;
2025-05-31 17:52:53.023;-3,2224;-590,25;-2912;
2025-05-31 17:52:53.024;-3,1473;-605,94;-3490,9;
2025-05-31 17:52:53.025;-4,0867;-560,33;-3947,1;
2025-05-31 17:52:53.026;-3,2522;-522,7;-4262,8;
2025-05-31 17:52:53.027;-4,9319;-452,26;-4424,6;
2025-05-31 17:52:53.028;-4,4956;-389,41;-4429,6;
2025-05-31 17:52:53.029;-4,0235;-269,79;-4270,4;
2025-05-31 17:52:53.030;-2,9328;-197,42;-3959,1;
2025-05-31 17:52:53.031;-3,2928;-74,011;-3503,5;
2025-05-31 17:52:53.032;-3,5789;33,723;-2926;
2025-05-31 17:52:53.032;-1,6179;128,47;-2243,1;
2025-05-31 17:52:53.034;-2,7766;247,78;-1484,6;
2025-05-31 17:52:53.035;-1,9195;330,79;-671,98;
2025-05-31 17:52:53.036;-1,563;408,07;161,46;
2025-05-31 17:52:53.037;-1,9982;486,31;989,96;
2025-05-31 17:52:53.038;-1,2662;533,84;1783,9;
2025-05-31 17:52:53.039;-1,7407;546,64;2516,3;
2025-05-31 17:52:53.040;-1,2853;598,2;3160,2;
2025-05-31 17:52:53.041;-1,141;550,57;3693,5;
2025-05-31 17:52:53.042;-0,82753;559,62;4096,1;
2025-05-31 17:52:53.043;-0,86329;510,21;4352,5;
2025-05-31 17:52:53.044;-0,72024;428,59;4453,7;
2025-05-31 17:52:53.045;-0,089623;387,59;4392,6;
2025-05-31 17:52:53.046;-0,49374;269;4175,4;
2025-05-31 17:52:53.047;0,62563;174,59;3806;
2025-05-31 17:52:53.048;0,34311;52,585;3303,4;
2025-05-31 17:52:53.049;1,6866;-30,284;2683;
2025-05-31 17:52:53.050;0,0045528;-190,18;1972,2;
2025-05-31 17:52:53.051;-0,95508;-269,65;1191,6;
2025-05-31 17:52:53.052;0,42179;-366,19;372,54;
2025-05-31 17:52:53.053;-1,5559;-465,54;-461,65;
2025-05-31 17:52:53.054;-1,3222;-526,86;-1277;
2025-05-31 17:52:53.055;-2,14;-565,35;-2050,4;
2025-05-31 17:52:53.056;-2,5251;-587,06;-2751,3;
2025-05-31 17:52:53.057;-3,4299;-603,7;-3358,2;
2025-05-31 17:52:53.058;-2,7766;-580,61;-3845,2;
2025-05-31 17:52:53.059;-3,7565;-521,43;-4197,9;
2025-05-31 17:52:53.060;-4,5647;-479,92;-4400,2;
2025-05-31 17:52:53.061;-3,896;-407,18;-4442,8;
2025-05-31 17:52:53.062;-3,9353;-293,67;-4325,6;
2025-05-31 17:52:53.063;-2,9912;-225,45;-4049,7;
2025-05-31 17:52:53.064;-3,9401;-96,418;-3630,2;
2025-05-31 17:52:53.065;-2,3665;-8,1589;-3078,5;
2025-05-31 17:52:53.065;-2,4476;122,23;-2420,5;
2025-05-31 17:52:53.067;-2,1794;199,38;-1674,7;
2025-05-31 17:52:53.068;-2,2592;326,9;-875,49;
2025-05-31 17:52:53.069;-1,4415;380,61;-41,149;
2025-05-31 17:52:53.070;-2,0256;469,26;790,85;
2025-05-31 17:52:53.071;-1,3449;535,97;1597;
2025-05-31 17:52:53.072;-1,5046;519,64;2346,3;
2025-05-31 17:52:53.073;-1,7562;617,35;3014,3;
2025-05-31 17:52:53.074;-1,3878;543,65;3576,2;
2025-05-31 17:52:53.075;-0,97773;565,8;4011,9;
2025-05-31 17:52:53.076;-0,88713;527,06;4305,3;
2025-05-31 17:52:53.077;-1,2793;443,78;4442,6;
2025-05-31 17:52:53.078;0,61967;407,45;4423,2;
2025-05-31 17:52:53.079;0,73292;299,14;4240;
2025-05-31 17:52:53.080;-0,25056;190,33;3907,3;
2025-05-31 17:52:53.081;0,98803;87,844;3432,8;
2025-05-31 17:52:53.082;1,261;-10,109;2840,7;
2025-05-31 17:52:53.083;0,24893;-147,72;2146,9;
2025-05-31 17:52:53.084;-0,075317;-258,15;1383,3;
2025-05-31 17:52:53.085;0,21436;-338,69;569,31;
2025-05-31 17:52:53.086;-1,4868;-445,51;-260,49;
2025-05-31 17:52:53.087;-0,80726;-511,58;-1083,3;
2025-05-31 17:52:53.088;-2,2723;-562,63;-1868,2;
2025-05-31 17:52:53.089;-2,5573;-577,73;-2589,3;
2025-05-31 17:52:53.090;-3,1366;-607,96;-3220,1;
2025-05-31 17:52:53.091;-3,1593;-586,69;-3739,1;
2025-05-31 17:52:53.092;-4,0831;-529,08;-4125,7;
2025-05-31 17:52:53.093;-4,0617;-503,98;-4364,7;
2025-05-31 17:52:53.094;-4,1845;-413,87;-4447,5;
2025-05-31 17:52:53.095;-4,9796;-328;-4368;
2025-05-31 17:52:53.096;-3,4692;-240,6;-4131,7;
2025-05-31 17:52:53.097;-2,2545;-132,71;-3744,5;
2025-05-31 17:52:53.098;-3,9508;-19,393;-3225,1;
2025-05-31 17:52:53.099;-3,1926;83,753;-2590,3;
2025-05-31 17:52:53.100;-2,5036;184,2;-1866,4;
2025-05-31 17:52:53.101;-2,4142;293,89;-1075,3;
2025-05-31 17:52:53.102;-0,22791;368,09;-249,41;
2025-05-31 17:52:53.103;-1,5118;441,06;587,17;
2025-05-31 17:52:53.104;-2,1126;544,85;1401;
2025-05-31 17:52:53.105;-1,6572;512,98;2168,4;
2025-05-31 17:52:53.106;-0,756;599,92;2858,4;
2025-05-31 17:52:53.107;-1,9004;569,12;3449,8;
2025-05-31 17:52:53.108;-1,6334;554,87;3917,9;
2025-05-31 17:52:53.109;-0,40434;544,51;4247,6;
2025-05-31 17:52:53.110;-1,1911;460,54;4425,3;
2025-05-31 17:52:53.111;-0,36738;421,2;4442,1;
2025-05-31 17:52:53.112;1,4756;321,84;4299,8;
2025-05-31 17:52:53.113;0,24536;218,24;4000,7;
2025-05-31 17:52:53.114;-0,365;106,13;3561,1;
2025-05-31 17:52:53.115;0,91531;16,255;2993;
