Time(s);Coil;Accelerometer;Generator;
2025-05-31 17:49:59.000;2,5246;352,85;1109,4;
2025-05-31 17:49:59.001;3,4306;354,48;1542,2;
2025-05-31 17:49:59.002;4,1673;321,17;1954,8;
2025-05-31 17:49:59.003;3,7596;321,55;2352,4;
2025-05-31 17:49:59.004;4,8039;292,58;2721,4;
2025-05-31 17:49:59.005;2,0967;239,15;3068;
2025-05-31 17:49:59.006;2,0263;247,96;3379;
2025-05-31 17:49:59.007;3,0349;208,3;3659,8;
2025-05-31 17:49:59.008;2,8906;155,78;3898,8;
2025-05-31 17:49:59.009;-0,063396;121,99;4102,5;
2025-05-31 17:49:59.010;-0,90501;111,85;4259,7;
2025-05-31 17:49:59.011;-1,9898;46,781;4377,2;
2025-05-31 17:49:59.012;-3,0675;19,673;4444,8;
2025-05-31 17:49:59.013;-3,6921;2,5747;4470,1;
2025-05-31 17:49:59.014;-4,9796;-55,036;4444,6;
2025-05-31 17:49:59.015;-5,708;-85,374;4377,3;
2025-05-31 17:49:59.016;-6,4888;-110,54;4259,5;
2025-05-31 17:49:59.017;-6,4697;-136,05;4102,3;
2025-05-31 17:49:59.018;-7,2338;-178,46;3897,6;
2025-05-31 17:49:59.019;-7,4389;-194,61;3657,2;
2025-05-31 17:49:59.020;-7,0348;-216,78;3374,5;
2025-05-31 17:49:59.021;-7,6487;-241,18;3062,4;
2025-05-31 17:49:59.022;-6,8536;-273,09;2714,3;
2025-05-31 17:49:59.023;-6,8166;-268,25;2343,8;
2025-05-31 17:49:59.024;-5,6865;-304;1945,6;
2025-05-31 17:49:59.025;-6,304;-298,69;1531,5;
2025-05-31 17:49:59.026;-6,0406;-319,67;1098,8;
2025-05-31 17:49:59.027;-3,7589;-330,92;659,2;
2025-05-31 17:49:59.028;-3,3643;-312,49;209,82;
2025-05-31 17:49:59.029;-2,773;-333,93;-237,78;
2025-05-31 17:49:59.030;-3,8364;-310,09;-685,9;
2025-05-31 17:49:59.031;-2,3176;-317,82;-1123,6;
2025-05-31 17:49:59.032;-0,91097;-300,41;-1553,5;
2025-05-31 17:49:59.032;-1,8921;-284,23;-1965;
2025-05-31 17:49:59.034;-0,52354;-280,78;-2359,8;
2025-05-31 17:49:59.035;0,2239;-244,53;-2727,7;
2025-05-31 17:49:59.036;-2,3379;-230,41;-3071,5;
2025-05-31 17:49:59.037;-1,1434;-223,07;-3380,9;
2025-05-31 17:49:59.038;-0,14565;-178,98;-3659,7;
2025-05-31 17:49:59.039;-1,0803;-157,58;-3897,9;
2025-05-31 17:49:59.040;-2,047;-144,11;-4099,4;
2025-05-31 17:49:59.041;-1,8825;-100,78;-4255,6;
2025-05-31 17:49:59.042;-0,85256;-77,113;-4371,3;
2025-05-31 17:49:59.043;-1,9564;-57,184;-4438;
2025-05-31 17:49:59.044;-2,0625;-21,876;-4461,6;
2025-05-31 17:49:59.045;-3,021;8,2884;-4435,6;
2025-05-31 17:49:59.046;-2,2616;45,095;-4366,3;
2025-05-31 17:49:59.047;-2,2998;60,817;-4248,3;
2025-05-31 17:49:59.048;-2,4357;105,56;-4088,7;
2025-05-31 17:49:59.049;-2,8088;128,69;-3883,8;
2025-05-31 17:49:59.050;-2,2688;164,65;-3641;
2025-05-31 17:49:59.051;-2,2545;192,21;-3357,9;
2025-05-31 17:49:59.052;-1,6751;230,31;-3043;
2025-05-31 17:49:59.053;-1,4975;248,22;-2694,7;
2025-05-31 17:49:59.054;-1,4713;277,1;-2322,2;
2025-05-31 17:49:59.055;-0,41506;306,28;-1921,9;
2025-05-31 17:49:59.056;-1,2102;318,25;-1506,8;
2025-05-31 17:49:59.057;-0,65825;343,06;-1072,9;
2025-05-31 17:49:59.058;0,71504;352,35;-631,94;
2025-05-31 17:49:59.059;3,0885;371,04;-181,04;
2025-05-31 17:49:59.060;2,9383;355,95;267,42;
2025-05-31 17:49:59.061;0,57676;349,91;717,08;
2025-05-31 17:49:59.062;2,5568;374,45;1155,2;
2025-05-31 17:49:59.063;3,8944;349,52;1586,5;
2025-05-31 17:49:59.064;6,0377;331,45;1997,3;
2025-05-31 17:49:59.065;4,3128;290,92;2392,4;
2025-05-31 17:49:59.065;4,3509;306,75;2759,1;
2025-05-31 17:49:59.067;3,3829;244,22;3102,2;
2025-05-31 17:49:59.068;2,1241;220,19;3409,8;
2025-05-31 17:49:59.069;3,6607;216,32;3687,1;
2025-05-31 17:49:59.070;2,2731;153,12;3922,6;
2025-05-31 17:49:59.071;0,15356;116,11;4122;
2025-05-31 17:49:59.072;-1,1852;92,101;4274,7;
2025-05-31 17:49:59.073;-2,0983;70,12;4387,2;
2025-05-31 17:49:59.074;-2,9316;4,3593;4449,9;
2025-05-31 17:49:59.075;-3,859;-10,923;4470,8;
2025-05-31 17:49:59.076;-4,7984;-46,886;4440,1;
2025-05-31 17:49:59.077;-5,9488;-81,483;4367,7;
2025-05-31 17:49:59.078;-6,7987;-132,9;4244,6;
2025-05-31 17:49:59.079;-7,1385;-130,63;4082,1;
2025-05-31 17:49:59.080;-7,0097;-175,58;3872,2;
2025-05-31 17:49:59.081;-8,0695;-202,16;3627,2;
2025-05-31 17:49:59.082;-7,297;-224,55;3340,1;
2025-05-31 17:49:59.083;-7,8919;-233,98;3023,7;
2025-05-31 17:49:59.084;-6,9883;-276,33;2672;
2025-05-31 17:49:59.085;-6,6461;-280,48;2297,1;
2025-05-31 17:49:59.086;-5,702;-295,21;1895,6;
2025-05-31 17:49:59.087;-6,1729;-304,37;1479,6;
2025-05-31 17:49:59.088;-5,8665;-320,44;1045,4;
2025-05-31 17:49:59.089;-3,8447;-330,63;604,76;
2025-05-31 17:49:59.090;-3,8435;-309,65;155,01;
2025-05-31 17:49:59.091;-2,0625;-341,48;-292,66;
2025-05-31 17:49:59.092;-3,5634;-298,23;-740,14;
2025-05-31 17:49:59.093;-3,2725;-320,17;-1177,2;
2025-05-31 17:49:59.094;-1,333;-304,16;-1605,5;
2025-05-31 17:49:59.095;-1,4105;-275,89;-2014,1;
2025-05-31 17:49:59.096;-0,11942;-285,63;-2406,2;
2025-05-31 17:49:59.097;0,1786;-241,64;-2770,8;
2025-05-31 17:49:59.098;-1,2126;-228,53;-3111,1;
2025-05-31 17:49:59.099;-2,0458;-210,97;-3416,6;
2025-05-31 17:49:59.100;-1,6155;-185,05;-3691;
2025-05-31 17:49:59.101;-0,027634;-160,66;-3924,3;
2025-05-31 17:49:59.102;0,23105;-128,75;-4120,8;
2025-05-31 17:49:59.103;-2,2521;-101,34;-4271,4;
2025-05-31 17:49:59.104;-1,7979;-78,861;-4381,3;
2025-05-31 17:49:59.105;-1,5678;-39,838;-4442,9;
2025-05-31 17:49:59.106;-2,7277;-24,255;-4460,8;
2025-05-31 17:49:59.107;-2,9125;3,1445;-4429,3;
2025-05-31 17:49:59.108;-2,4583;57,027;-4354,2;
2025-05-31 17:49:59.109;-2,599;66,995;-4230,5;
2025-05-31 17:49:59.110;-2,3343;102,63;-4065,3;
2025-05-31 17:49:59.111;-2,7218;135,05;-3855,2;
2025-05-31 17:49:59.112;-3,0746;174,36;-3607,6;
2025-05-31 17:49:59.113;-1,3842;192,15;-3320,8;
2025-05-31 17:49:59.114;-2,4118;218,69;-3002,9;
2025-05-31 17:49:59.115;-1,7633;270,03;-2650,5;
2025-05-31 17:49:59.116;-0,08247;276,87;-2275,1;
2025-05-31 17:49:59.117;-1,116;295,34;-1873;
2025-05-31 17:49:59.118;-0,31135;334,73;-1456,5;
