Time(s);Coil;Accelerometer;Generator;
2025-05-31 17:51:29.000;2,6748;108,13;4384,1;
2025-05-31 17:51:29.001;2,744;32,818;4227;
2025-05-31 17:51:29.002;2,5556;-37,054;3980,7;
2025-05-31 17:51:29.003;2,167;-106,43;3664;
2025-05-31 17:51:29.004;1,2002;-178,24;3271,9;
2025-05-31 17:51:29.005;0,32165;-236,71;2822,9;
2025-05-31 17:51:29.006;-0,35188;-295,01;2316,1;
2025-05-31 17:51:29.007;-1,6036;-344,78;1771,5;
2025-05-31 17:51:29.008;-2,7087;-393,52;1188,9;
2025-05-31 17:51:29.009;-3,654;-409,08;589,2;
2025-05-31 17:51:29.010;-4,2393;-454,96;-25,984;
2025-05-31 17:51:29.011;-4,9248;-464,1;-636,04;
2025-05-31 17:51:29.012;-5,6078;-467,55;-1237,5;
2025-05-31 17:51:29.013;-6,3278;-470,63;-1812,7;
2025-05-31 17:51:29.014;-6,391;-458,35;-2356,9;
2025-05-31 17:51:29.015;-6,0692;-437,85;-2854,3;
2025-05-31 17:51:29.016;-5,7664;-404,04;-3301,4;
2025-05-31 17:51:29.017;-5,5816;-373,62;-3682,8;
2025-05-31 17:51:29.018;-6,3636;-326,59;-3997,1;
2025-05-31 17:51:29.019;-4,1415;-286,23;-4231,7;
2025-05-31 17:51:29.020;-3,8471;-226,3;-4388;
2025-05-31 17:51:29.021;-3,133;-180,6;-4455,2;
2025-05-31 17:51:29.022;-2,5835;-106,09;-4439,9;
2025-05-31 17:51:29.023;-2,8565;-63,958;-4332,9;
2025-05-31 17:51:29.024;-1,3389;-7,5414;-4146,5;
2025-05-31 17:51:29.025;-0,98608;70,784;-3874,2;
2025-05-31 17:51:29.026;-1,8611;110;-3532;
2025-05-31 17:51:29.027;-1,1458;166,77;-3116,8;
2025-05-31 17:51:29.028;-1,507;237,69;-2648,7;
2025-05-31 17:51:29.029;-1,6835;272,61;-2123,5;
2025-05-31 17:51:29.030;-1,5511;321,2;-1565,2;
2025-05-31 17:51:29.031;-2,0852;358,94;-971,86;
2025-05-31 17:51:29.032;-2,0101;399,77;-365,42;
2025-05-31 17:51:29.032;-2,1376;429,43;253,49;
2025-05-31 17:51:29.034;-2,2008;447,03;860,75;
2025-05-31 17:51:29.035;-1,898;464,46;1458,6;
2025-05-31 17:51:29.036;-1,5309;467,48;2022,4;
2025-05-31 17:51:29.037;-1,147;467,1;2554,7;
2025-05-31 17:51:29.038;-1,0528;443,56;3032,2;
2025-05-31 17:51:29.039;-0,35784;428,08;3459;
2025-05-31 17:51:29.040;-0,365;393,76;3813,8;
2025-05-31 17:51:29.041;0,68762;359,12;4102,7;
2025-05-31 17:51:29.042;1,1752;298,09;4305,1;
2025-05-31 17:51:29.043;2,316;260,84;4431,3;
2025-05-31 17:51:29.044;1,9906;182,33;4464,6;
2025-05-31 17:51:29.045;2,4948;120,8;4417,2;
2025-05-31 17:51:29.046;2,6784;55,133;4277,5;
2025-05-31 17:51:29.047;1,9679;-15,491;4060,7;
2025-05-31 17:51:29.048;2,7786;-84,542;3759,7;
2025-05-31 17:51:29.049;1,5912;-168,69;3392,2;
2025-05-31 17:51:29.050;0,18337;-210,69;2954,3;
2025-05-31 17:51:29.051;0,11065;-280,33;2466,1;
2025-05-31 17:51:29.052;-1,4927;-340,16;1927,8;
2025-05-31 17:51:29.053;-2,2223;-372,34;1357,1;
2025-05-31 17:51:29.054;-3,561;-405,86;757,93;
2025-05-31 17:51:29.055;-3,9294;-449,02;147,79;
2025-05-31 17:51:29.056;-4,6935;-459,34;-468,22;
2025-05-31 17:51:29.057;-5,2693;-466,34;-1071,7;
2025-05-31 17:51:29.058;-5,7807;-472,2;-1658,1;
2025-05-31 17:51:29.059;-6,341;-464,78;-2210,3;
2025-05-31 17:51:29.060;-5,8331;-441,28;-2724,1;
2025-05-31 17:51:29.061;-7,1158;-406,6;-3183,1;
2025-05-31 17:51:29.062;-5,0237;-405,86;-3586,6;
2025-05-31 17:51:29.063;-5,7699;-322;-3917,5;
2025-05-31 17:51:29.064;-5,1775;-300,05;-4177,4;
2025-05-31 17:51:29.065;-3,3858;-257,67;-4352,6;
2025-05-31 17:51:29.065;-3,3607;-174,5;-4447,5;
2025-05-31 17:51:29.067;-2,9423;-137,76;-4450,9;
2025-05-31 17:51:29.068;-3,5264;-69,581;-4372,3;
2025-05-31 17:51:29.069;-2,4762;-27,131;-4202,8;
2025-05-31 17:51:29.070;-0,61057;46,112;-3957,3;
2025-05-31 17:51:29.071;-0,79415;99,132;-3630,5;
2025-05-31 17:51:29.072;-1,4808;154,92;-3237,6;
2025-05-31 17:51:29.073;-2,239;218,1;-2778,5;
2025-05-31 17:51:29.074;-1,4164;263,12;-2272,1;
2025-05-31 17:51:29.075;-1,9266;305,66;-1717,2;
2025-05-31 17:51:29.076;-2,1364;354,44;-1136,3;
2025-05-31 17:51:29.077;-1,7264;393,41;-528,43;
2025-05-31 17:51:29.078;-2,388;412,81;82,967;
2025-05-31 17:51:29.079;-1,7228;448,44;698,5;
2025-05-31 17:51:29.080;-1,966;465,43;1294,4;
2025-05-31 17:51:29.081;-1,3592;461,86;1873,3;
