Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:06:35.000;-12,496;16,049;-191,71;
2025-05-26 20:06:35.001;-8,2867;55,563;328,2;
2025-05-26 20:06:35.002;-3,9417;95,381;841,14;
2025-05-26 20:06:35.003;-0,73843;135,53;1345;
2025-05-26 20:06:35.004;2,3899;175,48;1828,3;
2025-05-26 20:06:35.005;7,2305;213,87;2288,4;
2025-05-26 20:06:35.006;13,766;251,24;2714,4;
2025-05-26 20:06:35.007;18,639;285,69;3105,7;
2025-05-26 20:06:35.008;21,296;315,34;3451,4;
2025-05-26 20:06:35.009;20,732;340,94;3750,9;
2025-05-26 20:06:35.010;19,009;361,03;3995,3;
2025-05-26 20:06:35.011;20,133;374,68;4185,9;
2025-05-26 20:06:35.012;21,057;382,28;4314,2;
2025-05-26 20:06:35.013;12,754;383,8;4383,5;
2025-05-26 20:06:35.014;6,3199;379,02;4386,5;
2025-05-26 20:06:35.015;2,6875;367,99;4328,9;
2025-05-26 20:06:35.016;-2,1314;352,52;4206,7;
2025-05-26 20:06:35.017;-7,7312;331,1;4026,9;
2025-05-26 20:06:35.018;-13,087;304,38;3785,9;
2025-05-26 20:06:35.019;-16,167;273,89;3494,9;
2025-05-26 20:06:35.020;-18,67;237,91;3150,8;
2025-05-26 20:06:35.021;-19,45;198,17;2766,6;
2025-05-26 20:06:35.022;-20,137;155,31;2339,6;
2025-05-26 20:06:35.023;-18,144;109,35;1885;
2025-05-26 20:06:35.024;-15,14;61,958;1400,4;
2025-05-26 20:06:35.025;-10,538;14,313;901,65;
2025-05-26 20:06:35.026;-5,2329;-32,916;387,53;
2025-05-26 20:06:35.027;-3,8838;-78,012;-129;
2025-05-26 20:06:35.028;-8,7271;-120,06;-645,68;
2025-05-26 20:06:35.029;-6,5219;-159,08;-1150,8;
2025-05-26 20:06:35.030;-1,0481;-193,85;-1642,4;
2025-05-26 20:06:35.031;3,7187;-224,83;-2109,4;
2025-05-26 20:06:35.032;7,933;-252,44;-2549,6;
2025-05-26 20:06:35.032;12,052;-276,11;-2952,5;
2025-05-26 20:06:35.034;14,888;-297,99;-3316,4;
2025-05-26 20:06:35.035;17,676;-317,46;-3633,2;
2025-05-26 20:06:35.036;18,647;-333,23;-3900;
2025-05-26 20:06:35.037;14,851;-347,87;-4109,8;
2025-05-26 20:06:35.038;14,373;-358,17;-4263,2;
2025-05-26 20:06:35.039;13,233;-363,64;-4353,9;
2025-05-26 20:06:35.040;6,7551;-364,54;-4383,6;
2025-05-26 20:06:35.041;2,3338;-358,19;-4348,8;
2025-05-26 20:06:35.042;-0,49001;-345,31;-4252,6;
2025-05-26 20:06:35.043;-5,5353;-325,76;-4093,6;
2025-05-26 20:06:35.044;-9,3416;-299,98;-3877;
2025-05-26 20:06:35.045;-12,438;-269,02;-3604,1;
2025-05-26 20:06:35.046;-14,545;-233,94;-3281,6;
2025-05-26 20:06:35.047;-16,07;-196,65;-2911,4;
2025-05-26 20:06:35.048;-16,293;-158,19;-2501,5;
2025-05-26 20:06:35.049;-15,61;-120,03;-2056,9;
2025-05-26 20:06:35.050;-13,877;-82,085;-1584,5;
2025-05-26 20:06:35.051;-11,704;-45,512;-1089,4;
2025-05-26 20:06:35.052;-8,6352;-9,8378;-579,94;
2025-05-26 20:06:35.053;-5,7846;25,321;-62,094;
2025-05-26 20:06:35.054;-1,4984;60,662;455,7;
2025-05-26 20:06:35.055;2,432;96,552;966,82;
2025-05-26 20:06:35.056;7,8664;133,01;1464,5;
2025-05-26 20:06:35.057;12,467;170,67;1944,4;
2025-05-26 20:06:35.058;19,714;208,79;2395;
2025-05-26 20:06:35.059;19,975;246,24;2814,8;
2025-05-26 20:06:35.060;16,239;282,15;3193,5;
2025-05-26 20:06:35.061;20,965;314,73;3530,2;
2025-05-26 20:06:35.062;22,21;342,56;3814,6;
2025-05-26 20:06:35.063;23,096;364,12;4048,6;
2025-05-26 20:06:35.064;21,334;378,83;4221,8;
2025-05-26 20:06:35.065;18,365;385,78;4338,5;
2025-05-26 20:06:35.065;13,059;384,98;4389,3;
2025-05-26 20:06:35.067;6,6458;377,17;4379,8;
2025-05-26 20:06:35.068;-1,8239;362,99;4304,1;
2025-05-26 20:06:35.069;-8,8752;343,34;4169,4;
2025-05-26 20:06:35.070;-14,972;318,49;3972;
2025-05-26 20:06:35.071;-19,349;290;3721,3;
2025-05-26 20:06:35.072;-21,627;257,93;3414,1;
2025-05-26 20:06:35.073;-23,759;222,52;3062,9;
2025-05-26 20:06:35.074;-24,615;185,07;2665,6;
