z,s
0.05,0.006396548904408014
0.055,0.00729813444599111
0.06,0.00835768364703051
0.065,0.009666598126600727
0.07,0.01137792341142443
0.075,0.013767258211465613
0.08,0.01717990951778498
0.085,0.02175136334966272
0.09,0.027122686303460215
0.095,0.032774728741826215
0.1,0.03816135785171881
0.105,0.043234219974685045
0.11,0.048343802793416504
0.115,0.053771854958023946
0.12,0.05936667996883988
0.125,0.0645128154786961
0.13,0.06834757481260752
0.135,0.07011351316898884
0.14,0.06954375641140055
0.145,0.06694537966393709
0.15,0.06298707419758477
0.155,0.058392801255842675
0.16,0.053754607424724106
0.165,0.04948349513044738
0.17,0.04576442055019907
0.175,0.04249926161581704
0.18,0.039359867356297575
0.185,0.03594811419944895
0.19,0.0319476117459143
0.195,0.027255784215160627
0.2,0.02208472391374367
