z,s
0.05,0.006820220135179879
0.055,0.007955217326621786
0.06,0.008760871360899761
0.065,0.009870378214946398
0.07,0.011632098292600403
0.075,0.014593178436546147
0.08,0.01787730885863567
0.085,0.022076129715304465
0.09,0.026725394018360805
0.095,0.03166030081914182
0.1,0.0359840508178138
0.105,0.04068565269651436
0.11,0.04584375660859784
0.115,0.0519723323594281
0.12,0.05835058645775413
0.125,0.06429496417143885
0.13,0.06845121316368692
0.135,0.07010015330652679
0.14,0.06886387853501273
0.145,0.06522715851214242
0.15,0.06040047285027053
0.155,0.05554088854019397
0.16,0.051363125119271866
0.165,0.04805891227979896
0.17,0.04527446757455432
0.175,0.04247409818365504
0.18,0.03940356659927657
0.185,0.03609836568756381
0.19,0.032509963438632376
0.195,0.028390532141347853
0.2,0.02362323267160689
