z,s
0.05,0.0071924010782371825
0.055,0.007751170683616927
0.06,0.008934195326844478
0.065,0.010242333982232772
0.07,0.011843257755449511
0.075,0.013490476852011265
0.08,0.0171692868968065
0.085,0.02222049005711145
0.09,0.02802072730587069
0.095,0.033657719751516865
0.1,0.03822344762275039
0.105,0.04184116545722881
0.11,0.04690016081304922
0.115,0.05280078189667708
0.12,0.05853370336032289
0.125,0.06337298961745785
0.13,0.06656413888937725
0.135,0.06747558048151166
0.14,0.06596449668658438
0.145,0.06252424310676233
0.15,0.05813069878834071
0.155,0.05374887541122915
0.16,0.04999451724455232
0.165,0.04708287997301815
0.17,0.04482273357002491
0.175,0.042661418926600296
0.18,0.03994591309529882
0.185,0.03624990169857479
0.19,0.031540588800031306
0.195,0.02615204788636758
0.2,0.020629254060630885
