z,s
0.05,0.006801651523452337
0.055,0.010821157425812898
0.06,0.007910818740448243
0.065,0.009790048288071899
0.07,0.012013715471114664
0.075,0.014402492550018837
0.08,0.017806974468141824
0.085,0.02236281549157051
0.09,0.027344626997474773
0.095,0.0326082364868472
0.1,0.03765206910285032
0.105,0.04114563920187923
0.11,0.04525384192142234
0.115,0.050919498077154624
0.12,0.05623626997723165
0.125,0.06124440877542285
0.13,0.06557390152006398
0.135,0.06791250992005234
0.14,0.06754572720721003
0.145,0.06499348479408805
0.15,0.06125089950212942
0.155,0.05702813755863758
0.16,0.052650962496989674
0.165,0.04830602472557379
0.17,0.04419311799161574
0.175,0.04051956372588184
0.18,0.03738883195564379
0.185,0.03456279703141976
0.19,0.03142356772596057
0.195,0.02741376020425885
0.2,0.022515788040281592
