z,s
0.05,0.006818664073199782
0.055,0.007731910098199663
0.06,0.010271251256043617
0.065,0.008994114429018363
0.07,0.011269220967068689
0.075,0.014235179434169316
0.08,0.017987878409123213
0.085,0.022524303265389047
0.09,0.027824133857080637
0.095,0.03323530136105659
0.1,0.03730129356460592
0.105,0.0413643041742467
0.11,0.04646507115575862
0.115,0.051716771150535926
0.12,0.05656471297587748
0.125,0.06117939664000832
0.13,0.06518813493608909
0.135,0.06736385819447167
0.14,0.06682127192325725
0.145,0.0639384869876214
0.15,0.05991633707178138
0.155,0.05578811573278402
0.16,0.051978184223703226
0.165,0.04851280001554036
0.17,0.04525673144730186
0.175,0.04197585699179699
0.18,0.03845266375071448
0.185,0.03461265968395868
0.19,0.03048300099199461
0.195,0.026077119759017702
0.2,0.021428777512859567
