z,s
0.05,0.006751851133603443
0.055,0.007663808229352106
0.06,0.008600148112946857
0.065,0.010411066972445654
0.07,0.012122298122545347
0.075,0.01433308101083509
0.08,0.017626370955307242
0.085,0.021791520517828285
0.09,0.026509150488696117
0.095,0.03134080964464339
0.1,0.03628522295208827
0.105,0.041544899330540744
0.11,0.0473693746557481
0.115,0.05358729787715451
0.12,0.05961426638689917
0.125,0.06459634843132622
0.13,0.06792873754260666
0.135,0.0690276507168538
0.14,0.0678956291356466
0.145,0.06501678574324134
0.15,0.061128162844148085
0.155,0.056850062713935626
0.16,0.05251708747553189
0.165,0.04844803692842861
0.17,0.04498098061465784
0.175,0.042170186260396876
0.18,0.03961998146177135
0.185,0.03678883080723702
0.19,0.03331741470700092
0.195,0.02910550983154797
0.2,0.024298223060835646
