z,s
0.05,0.006671627349830497
0.055,0.007619902734075204
0.06,0.009540374809601421
0.065,0.010013579931008735
0.07,0.012034615864180745
0.075,0.01462216162711836
0.08,0.018109282017655864
0.085,0.022605094062047224
0.09,0.02786486021929936
0.095,0.03328860792066311
0.1,0.0376702562947034
0.105,0.04313341010725288
0.11,0.04849906247913394
0.115,0.05437455687069752
0.12,0.06006784869844457
0.125,0.06501912735238605
0.13,0.06862306046872022
0.135,0.0699880274201557
0.14,0.06863785037069135
0.145,0.06494876276808434
0.15,0.05993455333578541
0.155,0.054693961928845056
0.16,0.049975906674350375
0.165,0.046089521553867266
0.17,0.04302134393450251
0.175,0.040541977194392335
0.18,0.03825190349195679
0.185,0.035644671575335726
0.19,0.032249768969763934
0.195,0.02785784961194114
0.2,0.022696486625855508
