z,s
0.05,0.00674677060951774
0.055,0.0087630740496574
0.06,0.0087571634912251
0.065,0.010305428300380264
0.07,0.012135100905128413
0.075,0.014495730634499005
0.08,0.017766487827553072
0.085,0.021989136861652245
0.09,0.027431124119788566
0.095,0.033218979140333414
0.1,0.038746790962815275
0.105,0.04377177256179062
0.11,0.0484766651471004
0.115,0.05340305200592064
0.12,0.058366634798903395
0.125,0.06274687244536072
0.13,0.06585166913206268
0.135,0.06692949376369324
0.14,0.0656873409404756
0.145,0.06250194704249547
0.15,0.05815101309138988
0.155,0.05346734081736969
0.16,0.04910030073295207
0.165,0.04540483989744794
0.17,0.042412784546084895
0.175,0.039903920664503954
0.18,0.03751527881963387
0.185,0.03481630828071297
0.19,0.03140691825097934
0.195,0.02710594721680947
0.2,0.022117520999546985
