z,s
0.05,0.006335652310910556
0.055,0.00726870536198587
0.06,0.008370940323416672
0.065,0.00972858472442217
0.07,0.011487597288690402
0.075,0.013915852668291134
0.08,0.017358178172023172
0.085,0.021978749420224587
0.09,0.02749809538648279
0.095,0.03331974629792486
0.1,0.03892359513270532
0.105,0.044147537349272306
0.11,0.0492125142298124
0.115,0.05440470630296253
0.12,0.059668471604111054
0.125,0.06449450346662411
0.13,0.06809976829212235
0.135,0.06971116116097517
0.14,0.06897826397704171
0.145,0.06619775767826083
0.15,0.062167235383922215
0.155,0.05774308269718637
0.16,0.05346183181333026
0.165,0.04951236648752736
0.17,0.04592061276313084
0.175,0.04262385137769678
0.18,0.03942008091454679
0.185,0.03598796399923254
0.19,0.032019312190959895
0.195,0.02738652056107611
0.2,0.022268078743252213
