z,s
0.05,0.006943985389649525
0.055,0.0067723003683717005
0.06,0.008502358439668567
0.065,0.010268169215774304
0.07,0.011928926136092565
0.075,0.014260357210340876
0.08,0.01758780184544642
0.085,0.022099687212532193
0.09,0.027580017036967518
0.095,0.032586937949088304
0.1,0.03665207443895763
0.105,0.041224734721172086
0.11,0.045557042970530176
0.115,0.050460376306456334
0.12,0.05681014937396113
0.125,0.06251198262535897
0.13,0.06695509823142272
0.135,0.06953347902413609
0.14,0.0693294968480995
0.145,0.06648932138130428
0.15,0.0619131524899861
0.155,0.05652933860947863
0.16,0.051145521896061745
0.165,0.04649602082655491
0.17,0.043055903290547634
0.175,0.040680880525824956
0.18,0.038608878203482105
0.185,0.035954755835914835
0.19,0.03223634547643463
0.195,0.02754361572306841
0.2,0.022365900238389764
