z,s
0.05,0.006796146277388676
0.055,0.008020948381680852
0.06,0.0076663265262647265
0.065,0.009607796524419822
0.07,0.01182590087417425
0.075,0.014437799264244865
0.08,0.017855614630745486
0.085,0.022437977630410125
0.09,0.02749320413914493
0.095,0.03248352253112082
0.1,0.03753398221693931
0.105,0.04195533206496826
0.11,0.04532137273843573
0.115,0.0504084984410636
0.12,0.05664434350813617
0.125,0.06160742969324384
0.13,0.06544754941529933
0.135,0.06770171162939861
0.14,0.06764794433584966
0.145,0.0653531447626978
0.15,0.06162710949712491
0.155,0.05728211236621418
0.16,0.052705859071401524
0.165,0.04809681084252298
0.17,0.04377021523574909
0.175,0.04008158907982924
0.18,0.03711791202289505
0.185,0.034475928235747404
0.19,0.031413925002059376
0.195,0.027378656249752397
0.2,0.02242417705838525
