z,s
0.05,0.005904717687119613
0.055,0.007536403786753491
0.06,0.008920770517096553
0.065,0.010162622543469974
0.07,0.011767045722734713
0.075,0.013941267003261492
0.08,0.01760677422907253
0.085,0.02252783287479538
0.09,0.027267079408259957
0.095,0.032166868757006854
0.1,0.03638868019630819
0.105,0.040533762420023635
0.11,0.04541945820899343
0.115,0.050710155800303844
0.12,0.057138697109487116
0.125,0.06315889465789112
0.13,0.06782078710054425
0.135,0.0702573095759298
0.14,0.06955673218839917
0.145,0.06606761147670066
0.15,0.06096567678173402
0.155,0.055455778361873334
0.16,0.05054816956915984
0.165,0.046828091726532524
0.17,0.04418035362580237
0.175,0.041919868493554155
0.18,0.0393309638449252
0.185,0.036076866288135744
0.19,0.032159750578862153
0.195,0.027687347559336307
0.2,0.022805979880787728
