z,s
0.05,0.006842315861972851
0.055,0.007847999322017449
0.06,0.008746789820242304
0.065,0.009781745249338381
0.07,0.011743816763343368
0.075,0.01463716010528005
0.08,0.01780904929257093
0.085,0.0220067761143442
0.09,0.02671317339745666
0.095,0.03156006456349735
0.1,0.0360165696913703
0.105,0.0407046036345845
0.11,0.046028333025798326
0.115,0.052015434305581865
0.12,0.05849559420545044
0.125,0.0643243762259951
0.13,0.06845311690551407
0.135,0.06998146248766714
0.14,0.06855950574100053
0.145,0.06494162577260813
0.15,0.06031318550942507
0.155,0.05570288497963853
0.16,0.0516949018908025
0.165,0.04830491653085449
0.17,0.04525627551341667
0.175,0.042302788548639975
0.18,0.039315351795660376
0.185,0.0361806610808875
0.19,0.03265858332957294
0.195,0.028497467885708217
0.2,0.02369102180653357
