z,s
0.05,0.006619475137867076
0.055,0.0075145486387732776
0.06,0.008570237558710522
0.065,0.010154772327164002
0.07,0.011561929379523021
0.075,0.01426817270636091
0.08,0.017971453298522636
0.085,0.022743085012928724
0.09,0.028254145706606032
0.095,0.03377713926225245
0.1,0.03883176477289951
0.105,0.043370244110664126
0.11,0.04777340465717238
0.115,0.05242303976115525
0.12,0.05714377783511977
0.125,0.061314623513219056
0.13,0.06424052082805803
0.135,0.06524184718705006
0.14,0.0640346061654122
0.145,0.06110599551462463
0.15,0.057355560759092476
0.155,0.053483027253288
0.16,0.0498219297954805
0.165,0.046515043060016165
0.17,0.04356023613372482
0.175,0.04077494475320396
0.18,0.03787380417522876
0.185,0.034588908799864225
0.19,0.030738652319130956
0.195,0.02628914613572664
0.2,0.021428231880519955
