z,s
0.05,0.006739453963463093
0.055,0.007786223590568497
0.06,0.008915480372166575
0.065,0.010172632025622933
0.07,0.01173404226776833
0.075,0.013423492804697382
0.08,0.01729660413948634
0.085,0.02242126591467746
0.09,0.028136338571265556
0.095,0.03332557826120918
0.1,0.0377946120705956
0.105,0.042497945407139005
0.11,0.047585092312431666
0.115,0.05289858319564727
0.12,0.05803205023099517
0.125,0.062397734441013195
0.13,0.06549930972563131
0.135,0.06674588473459715
0.14,0.06577322171385566
0.145,0.06272962119563441
0.15,0.058321346805883086
0.155,0.05359002056393216
0.16,0.04946719672582659
0.165,0.046368575562271114
0.17,0.04408771597905886
0.175,0.042028276378484324
0.18,0.03952726940153632
0.185,0.03610920218638448
0.19,0.03164451872114262
0.195,0.026387154053504117
0.2,0.020874584860333438
