z,s
0.05,0.006814765933494401
0.055,0.0060748183075528235
0.06,0.008132525552758287
0.065,0.009936362956292211
0.07,0.012008432117805386
0.075,0.014358659879514608
0.08,0.017753500605794472
0.085,0.022206857543336178
0.09,0.02732652923299392
0.095,0.032796424863945836
0.1,0.03727905730739094
0.105,0.04080103004495489
0.11,0.045701727974513114
0.115,0.050817300138599204
0.12,0.05601988417554857
0.125,0.06163272371704992
0.13,0.06628097205294524
0.135,0.06848268020392545
0.14,0.06809753306165794
0.145,0.06562412935005998
0.15,0.061649747865848196
0.155,0.05689514474854929
0.16,0.052131132625388536
0.165,0.04786504656794269
0.17,0.044191983276154374
0.175,0.040971284572721006
0.18,0.03800266600757192
0.185,0.035005767647609695
0.19,0.03157553153013414
0.195,0.02737632510346578
0.2,0.022458523738154587
