z,s
0.05,0.006545085113411544
0.055,0.007754910703380733
0.06,0.008904086326406694
0.065,0.010067839582187543
0.07,0.011513395474494481
0.075,0.014070979288695402
0.08,0.01801743627104463
0.085,0.02228547908295828
0.09,0.02713264883350645
0.095,0.031709210338053836
0.1,0.03624883119514774
0.105,0.04061982580598985
0.11,0.04546329337895843
0.115,0.051154733311485096
0.12,0.05735069784297152
0.125,0.06345529483593296
0.13,0.06793174454633867
0.135,0.0700004125811432
0.14,0.069171364289644
0.145,0.06570980689601728
0.15,0.06078993910347076
0.155,0.0556627222163619
0.16,0.05108955220402725
0.165,0.04740627544740756
0.17,0.04456362094679787
0.175,0.04211387575991828
0.18,0.039462686803246286
0.185,0.036232458619365665
0.19,0.03236240454762132
0.195,0.027936819192754012
0.2,0.023100303927123488
