z,s
0.05,0.009235624442681247
0.055,0.007499265878629353
0.06,0.007342877562995673
0.065,0.008427542473067654
0.07,0.012196506482686447
0.075,0.017587278731859866
0.08,0.02435525343496841
0.085,0.030798422658800464
0.09,0.03568988167797244
0.095,0.03919421139061193
0.1,0.04125233900444134
0.105,0.042652835046877356
0.11,0.04330110266798309
0.115,0.04399822853371299
0.12,0.04426677980479129
0.125,0.04439716413256193
0.13,0.04459470428468794
0.135,0.044790281970242714
0.14,0.044929075746793085
0.145,0.04501369655875132
0.15,0.04506332258677073
0.155,0.04509351477370498
0.16,0.04511347011066858
0.165,0.04512798130887573
0.17,0.045139417222621846
0.175,0.045148934165827506
0.18,0.04515710870657725
0.185,0.045164251823316785
0.19,0.045170546654795786
0.195,0.045176117604186876
0.2,0.045181058130710244
