z,s
0.05,0.009029211746753075
0.055,0.0076306229760426236
0.06,0.007244132246695036
0.065,0.008337957398895639
0.07,0.011825727815463052
0.075,0.01737767013165119
0.08,0.023893669691093713
0.085,0.029807215333158193
0.09,0.03415225581213143
0.095,0.03674132814066041
0.1,0.03812874469822482
0.105,0.03922696772059583
0.11,0.040213245395591325
0.115,0.04182075599375219
0.12,0.04326603466034449
0.125,0.0441303783423678
0.13,0.04458925704621686
0.135,0.04481232388801053
0.14,0.044908936369648246
0.145,0.044941525227321664
0.15,0.04494353279712966
0.155,0.04493216030280908
0.16,0.04491596457229933
0.165,0.044899022584796104
0.17,0.04488313952853552
0.175,0.044869009473927864
0.18,0.04485677494959255
0.185,0.044846337984154314
0.19,0.04483750123679855
0.195,0.04483005173048032
0.2,0.044823778654959255
