t,z_m,v_m,eds
0.0,0.05,0.0,0.0
0.0005005005005005005,0.048666618383179004,-5.0927070422521075,-0.6718905648190081
0.001001001001001001,0.04521858500926386,-8.381866494279077,-0.9434842360383875
0.0015015015015015015,0.040521445979814066,-10.197948892893468,-0.5692169624447074
0.002002002002002002,0.035161939399654424,-11.095367252600218,0.07238087233254928
0.0025025025025025025,0.029522510573328532,-11.34177689685022,0.8447781663309641
0.003003003003003003,0.023905393693815894,-11.004111899181307,1.42230276377745
0.0035035035035035035,0.018619760575659856,-9.986088310253539,1.1281898869939024
0.004004004004004004,0.014073265184574508,-7.97405699111716,0.5350804542067094
0.0045045045045045045,0.010904504111360515,-4.3657230853643885,0.18254881152586652
0.005005005005005005,0.010007069152210989,0.9504059591847497,-0.03462654653565628
0.0055055055055055055,0.011770979994010515,5.809169089102712,-0.2772927743885361
0.006006006006006006,0.015498548240331865,8.799441999220855,-0.7156391541668523
0.0065065065065065065,0.020352364255629172,10.421134271548702,-1.3114092060401648
0.007007007007007007,0.025788874354576257,11.186398901379453,-1.3102515347994794
0.0075075075075075074,0.031446187224268826,11.323675219348136,-0.5661628824090288
0.008008008008008008,0.03702656351603451,10.872444719765406,0.1538197297576105
0.008508508508508508,0.04221153143528988,9.706522071202768,0.751389264147006
0.009009009009009009,0.04656566143133769,7.467264997036252,0.9234610108589651
0.00950950950950951,0.049401992815775286,3.5382572458208763,0.46666432700081467
0.01001001001001001,0.04984017828608337,-1.8729446888714931,-0.24563121708231914
0.01051051051051051,0.04768706357927639,-6.4160323037419404,-0.8314041461538276
0.011011011011011011,0.04373099815967184,-9.12850881220875,-0.8790832372885684
0.011511511511511512,0.03875693255209239,-10.58650770151389,-0.36061724367299874
0.012012012012012012,0.03326577277834105,-11.245090389233395,0.3157214469876482
0.012512512512512512,0.027601303821950265,-11.294053814396253,1.111767051383974
0.013013013013013013,0.022059222329827963,-10.74540179658285,1.41657350782808
0.013513513513513514,0.01697012216858837,-9.4397429918958,0.9129906974420007
0.014014014014014014,0.012803134746121412,-6.964904834973883,0.38813487192701807
0.014514514514514514,0.010302453752785276,-2.6961200826574685,0.1026876735827844
0.015015015015015015,0.010325715497265452,2.7844110719995596,-0.10642453027421045
0.015515515515515516,0.012862499233664908,7.020234781772729,-0.39463481990402305
0.016016016016016016,0.01705039773501975,9.47001729336893,-0.9236686319134769
0.016516516516516516,0.022150520959834136,10.760294455212936,-1.4196007076501063
0.017017017017017015,0.02769727842544396,11.298047927408609,-1.0998164756446023
0.017517517517517518,0.03336128998716744,11.239287061018713,-0.3035215338339389
0.018018018018018018,0.0388467805041888,10.56932388694597,0.3708181360572905
0.018518518518518517,0.04380839046041156,9.094735801831254,0.8836545551998914
0.01901901901901902,0.04774132153413271,6.3552723017594195,0.8246816729112564
0.01951951951951952,0.049855731958714414,1.7812444196756854,0.2335654658035265
0.02002002002002002,0.04937161300217471,-3.6213616715418393,-0.47776394837340086
0.02052052052052052,0.046502031946724316,-7.517540251188883,-0.9260457529839651
0.02102102102102102,0.04212894792623659,-9.733872497734579,-0.7422213059491765
0.021521521521521522,0.03693411918961115,-10.885505291504671,-0.14167872716303986
0.022022022022022022,0.03134993012429657,-11.326187561789054,0.581206220309685
0.02252252252252252,0.025693790685120933,-11.17903721486357,1.3194379695759375
0.023023023023023025,0.020263835439186667,-10.401781024681583,1.3030294774934639
0.023523523523523524,0.015423857378414531,-8.762044626177094,0.704813157647765
0.024024024024024024,0.011721817411854248,-5.742500359429639,0.2715840603069098
0.024524524524524523,0.009999335217875032,-0.8556311578760165,0.031078155560930507
0.025025025025025023,0.010941926076527619,4.443736292437741,-0.18651120937335516
0.025525525525525526,0.014141274335653618,8.019626119724707,-0.5422939035530208
0.026026026026026026,0.018704831273501973,10.0104726292525,-1.1372543944904105
0.026526526526526525,0.02399912007243364,11.015073055937826,-1.4201419111237144
0.02702702702702703,0.02961911908736544,11.34248990639352,-0.8329931860617158
0.027527527527527528,0.03525640004351659,11.086025192566309,-0.06267108538465518
0.028028028028028028,0.040608244754027065,10.17592009469187,0.5770255155221351
0.028528528528528527,0.04528985272118603,8.340255257305579,0.9431367383974818
0.029029029029029027,0.04870975937125185,5.020159339839685,0.6624390530642829
0.02952952952952953,0.049999663583306174,-0.09520691115884117,-0.01245100774691474
0.03003003003003003,0.048622960998777214,-5.164794721823828,-0.6810569541798694
0.03053053053053053,0.045146989577474095,-8.423221100490396,-0.9407216526550632
0.031031031031031032,0.040434415562636744,-10.219877187769294,-0.5568076721593772
0.03153153153153153,0.035067275685284297,-11.104664061317582,0.08640935987784239
0.03203203203203203,0.029425766644530803,-11.341023982727089,0.8615122446835676
0.032532532532532535,0.023811536365515647,-10.993049201284059,1.425630476350606
0.03303303303303303,0.018534607322345055,-9.96148332445949,1.1161024236428103
0.033533533533533534,0.014005340623482956,-7.927991905699253,0.525509531193372
0.03403403403403403,0.01086749704479287,-4.286915097816863,0.17773234628025705
0.03453453453453453,0.010015520233260187,1.0454308938197083,-0.03802969505040871
0.035035035035035036,0.011820832761239868,5.875666809266493,-0.2818062877147927
0.03553553553553553,0.015573859158257515,8.83676280249877,-0.7238878665853159
0.036036036036036036,0.020441494934476598,10.440474149913623,-1.317955857954937
0.03653653653653654,0.025884532636412445,11.193746643933663,-1.3035438374757562
0.037037037037037035,0.03154301493043291,11.321091923480262,-0.5549910790858994
0.03753753753753754,0.037119520026263106,10.859226251888511,0.1627144986756533
0.03803803803803804,0.04229448820199949,9.67879393501957,0.7572226976329034
0.03853853853853854,0.04662939479987708,7.416222974091691,0.9193856077080098
0.03903903903903904,0.04943198630107568,3.4540485115887627,0.45551427827926855
0.03953953953953954,0.04982382067187452,-1.9650830303539846,-0.2578696418857004
0.04004004004004004,0.04763191618415927,-6.476826300906891,-0.8374335144560282
0.04054054054054054,0.04365270038191212,-9.162323693180186,-0.8717585550674666
0.04104104104104104,0.03866618008008617,-10.603730000134732,-0.3474639272697628
0.04154154154154154,0.03316939117852462,-11.250875991883744,0.33098427553715754
0.04204204204204204,0.027504508595291695,-11.28995313311648,1.1264828560330176
0.04254254254254254,0.02196713754605906,-10.73023182331307,1.4129243513671372
0.043043043043043044,0.016889267752053058,-9.40890260221824,0.9002513583942543
0.04354354354354354,0.012743580055221606,-6.908515432479037,0.3805340796813524
0.044044044044044044,0.010279636824996186,-2.606464250705859,0.09864478592456682
0.04454454454454455,0.010349924239272916,2.873248341793123,-0.10991542889996336
