t,z_m,v_m,eds
0.0,0.05,0.0,0.0
0.002002002002002002,0.03516115369661804,-11.096571126715471,0.0723460482850472
0.004004004004004004,0.01406863111713853,-7.97556519474186,0.5350023517479493
0.006006006006006006,0.015502550799653387,8.805514194567316,-0.7168096069746807
0.008008008008008008,0.03703627077157464,10.872003797637333,0.1555519344766013
0.01001001001001001,0.049838398425345286,-1.883159577053023,-0.24695399634720036
0.012012012012012012,0.03325410899054143,-11.247118923968436,0.3164168985839209
0.014014014014014014,0.012791697708564682,-6.959548376017313,0.38763348785991125
0.016016016016016016,0.017064365115992436,9.478890550243708,-0.9267987701785849
0.018018018018018018,0.03886637212616213,10.566294293311401,0.37446476175866794
0.02002002002002002,0.049364730074985416,-3.6398444824302727,-0.4801863610587441
0.022022022022022022,0.03132720462476832,-11.328285910026489,0.5827711624792167
0.024024024024024024,0.011706041906994152,-5.727438943157413,0.2707813491916337
0.026026026026026026,0.01872969107617875,10.020804463839509,-1.1419212218277666
0.028028028028028028,0.040636853368346784,10.169167256073154,0.5823765026396439
0.03003003003003003,0.04860823875831583,-5.188731465714445,-0.6842269367998478
0.03203203203203203,0.029391995441808337,-11.34245794024348,0.8638999363184029
0.03403403403403403,0.01085057424008348,-4.259109711651812,0.17664244869933582
0.036036036036036036,0.02047785582343836,10.451221087779041,-1.3225335366129949
0.03803803803803804,0.04233092984665707,9.66690482606085,0.7634550209938379
0.04004004004004004,0.04760730707014036,-6.503616036449387,-0.8408463987185552
0.04204204204204204,0.02745990014623261,-11.289965230890196,1.1291963296611243
0.044044044044044044,0.01026544278225017,-2.563678718192487,0.09718507289902083
0.04604604604604605,0.022291179115274232,10.785535377815597,-1.424170394816543
0.04804804804804805,0.04392917411165336,9.041386311625113,0.8921908233386326
0.050050050050050046,0.046401249745847015,-7.5956709704014065,-0.9308177730178696
0.05205205205205205,0.025542509918408986,-11.169146464235363,1.3312969702703326
0.05405405405405406,0.009985123623544418,-0.7018037756737547,0.025482259337420217
0.056056056056056056,0.02415431333029559,11.035174728161675,-1.4144626512672804
0.058058058058058054,0.04540864076522532,8.269611795492281,0.9455505325300311
0.06006006006006006,0.04502587820414863,-8.491952237920747,-0.9394682014110133
0.062062062062062065,0.023651688946939666,-10.97617783579515,1.4289396878280987
0.06406406406406406,0.01002877751581089,1.2105799396957055,-0.04424663761756095
0.06606606606606606,0.02605359196299915,11.208393105852565,-1.2862068583877373
0.06806806806806806,0.0467421011389339,7.323865113323716,0.914204749679692
0.07007007007007007,0.0435119667063864,-9.222196085756355,-0.8641792178971359
0.07207207207207207,0.02180014933727548,-10.704810207995653,1.4068728197638993
0.07407407407407407,0.010393412260608244,3.0376684194369705,-0.11740302960500305
0.07607607607607608,0.02797650673132715,11.310709500479422,-1.062578570174726
0.07807807807807808,0.04789726168023903,6.174183291960659,0.8046117661039132
0.08008008008008008,0.041885514664975705,-9.812864232161083,-0.7185907996995662
0.08208208208208208,0.020002113350441362,-10.345951419476725,1.279911982133676
0.08408408408408408,0.01105495755182768,4.676314532494432,-0.20002388873504337
0.08608608608608609,0.029911210960019027,11.345290474643265,-0.7888771946775698
0.08808808808808809,0.048836973184946696,4.796019070322786,0.6333395659600503
0.09009009009009009,0.04016848115771126,-10.285568083629204,-0.5277955390794513
0.0920920920920921,0.018273584125070803,-9.887151665096905,1.0852962238929735
0.0940940940940941,0.01197657185937831,6.0811720439036705,-0.2993796244166269
0.0960960960960961,0.03184623141534437,11.313289817558822,-0.5097452047780971
0.0980980980980981,0.04952146495619236,3.1858561681424824,0.419708432242932
0.10010010010010009,0.03837949554944356,-10.65717597521188,-0.31570160655552504
0.1021021021021021,0.016632969868804685,-9.311805309689849,0.867960261384655
0.1041041041041041,0.013117970454452628,7.253267870625576,-0.42365834560015486
0.1061061061061061,0.033770152328702764,11.213764425512567,-0.24939957418228445
0.10810810810810811,0.04991372434605108,1.3835489604599023,0.18120552116311148
0.11011011011011011,0.03653466998547504,-10.940414192590866,-0.0944063916370012
0.11211211211211211,0.015101930214355073,-8.598468519944646,0.6638874870071898
0.11411411411411411,0.014441318234898545,8.216821853744667,-0.5801360944569904
0.11611611611611611,0.035671223567295456,11.043711610452233,-0.010459018000558293
