t,z_m,v_m,eds
0.0,0.05,0.0,0.0
0.0005005005005005005,0.04866661838315826,-5.092707042424775,-0.6709309430733154
0.001001001001001001,0.04521858500936366,-8.381866493880036,-0.9176973226239815
0.0015015015015015015,0.04052144598020679,-10.197948893049073,-0.5110883366056836
0.002002002002002002,0.03516193940214649,-11.095367254531913,0.14500169582036881
0.0025025025025025025,0.029522510582292147,-11.341776898171792,0.9470222741972512
0.003003003003003003,0.023905393697694847,-11.004111899597861,1.447860856121983
0.0035035035035035035,0.018619760580126578,-9.986088309527593,1.0439846362076144
0.004004004004004004,0.014073265184082395,-7.974056987781925,0.4664732890962322
0.0045045045045045045,0.010904504112712559,-4.365723083252688,0.15694341155437383
0.005005005005005005,0.010007069152483054,0.950405957325108,-0.02973516246204998
0.0055055055055055055,0.01177097999383135,5.809169090023548,-0.2385436419509209
0.006006006006006006,0.01549854823982191,8.799441998634883,-0.6311115643973195
0.0065065065065065065,0.020352364256331898,10.421134269770453,-1.250166691548305
0.007007007007007007,0.02578887435712106,11.186398898109223,-1.380199535533394
0.0075075075075075074,0.0314461872300791,11.323675218337309,-0.6662175300914527
0.008008008008008008,0.03702656351611904,10.872444721232846,0.08330674045209929
0.008508508508508508,0.04221153143539805,9.706522072409781,0.6957511222077948
0.009009009009009009,0.04656566143145511,7.467264999307582,0.9075229098273873
0.00950950950950951,0.04940199281570309,3.538257246840124,0.467124398907404
0.01001001001001001,0.04984017828674701,-1.872944688243976,-0.24559028445176653
0.01051051051051051,0.04768706358005887,-6.416032302933279,-0.8351803694341098
0.011011011011011011,0.043730998160336404,-9.128508812163549,-0.913176608261259
0.011511511511511512,0.03875693255340431,-10.58650770222535,-0.4195617515376974
0.012012012012012012,0.03326577278134391,-11.245090390935228,0.23812130967309209
0.012512512512512512,0.02760130382684394,-11.294053821538588,1.0141904011838407
0.013013013013013013,0.022059222325076927,-10.745401796245611,1.417238679755468
0.013513513513513514,0.016970122170692475,-9.43974298971471,0.9994441094664754
0.014014014014014014,0.012803134748792265,-6.964904828536383,0.44682912662946644
0.014514514514514514,0.01030245375636908,-2.696120082605211,0.1196627899259767
0.015015015015015015,0.010325715500322406,2.7844110680999807,-0.12424234062796127
0.015515515515515516,0.012862499233886304,7.020234777681969,-0.45647957773727443
0.016016016016016016,0.017050397732957936,9.470017288400896,-1.01529299342129
0.016516516516516516,0.022150520954840762,10.760294451283464,-1.4167883632943086
0.017017017017017015,0.02769727841620011,11.298047921998881,-0.9876253867453187
0.017517517517517518,0.03336128995162775,11.239287058680778,-0.2114006764771938
0.018018018018018018,0.03884678049217335,10.569323882089087,0.44659323751509095
0.018518518518518517,0.04380839044825189,9.094735795625612,0.9319338922062403
0.01901901901901902,0.047741321519134745,6.355272306421389,0.8310812080728907
0.01951951951951952,0.049855731947386926,1.7812444337697855,0.23282640697295204
0.02002002002002002,0.049371613000076184,-3.6213616516905534,-0.47774130854592184
0.02052052052052052,0.046502031954515285,-7.517540230681029,-0.9180569464409547
0.02102102102102102,0.04212894794420347,-9.733872482478239,-0.704440247742682
0.021521521521521522,0.03693411921330942,-10.885505280792103,-0.08743708018716378
0.022022022022022022,0.03134993015274016,-11.326187551583931,0.6640865108907184
0.02252252252252252,0.02569379076146716,-11.1790371980751,1.379249562835787
0.023023023023023025,0.020263835484705128,-10.401781008026319,1.2469261728269647
0.023523523523523524,0.015423857413804008,-8.762044618840978,0.6268277658718149
0.024024024024024024,0.01172181744597351,-5.742500375910892,0.23526000960445587
0.024524524524524523,0.009999335239263328,-0.8556311999727253,0.026783809820442983
0.025025025025025023,0.010941926071593245,4.443736232021654,-0.16037000191703768
0.025525525525525526,0.01414127430397899,8.019626078691537,-0.4714290976762458
0.026026026026026026,0.018704831224917007,10.010472591939505,-1.0493253037971497
0.026526526526526525,0.02399912001095408,11.015073021505383,-1.448991473055245
0.02702702702702703,0.029619119031266454,11.342489895550669,-0.9470425345935445
0.027527527527527528,0.03525639998225033,11.086025184452225,-0.14714262752553875
0.028028028028028028,0.040608244682521104,10.175920099449932,0.5049796828953248
0.028528528528528527,0.045289852629492616,8.340255285980295,0.9075253524257589
0.029029029029029027,0.04870975930667455,5.020159409980385,0.6605792353125673
0.02952952952952953,0.04999966356110934,-0.09520680009834726,-0.01248198916952588
0.03003003003003003,0.048622961030979815,-5.164794614089523,-0.6812206374903387
0.03053053053053053,0.04514698965584055,-8.423221022587652,-0.9558111997935889
0.031031031031031032,0.040434415677142836,-10.219877139151468,-0.6005534396155314
0.03153153153153153,0.035067275821891654,-11.104664029905864,0.026971163443168352
0.03203203203203203,0.02942576681806318,-11.341023968424972,0.7716776963779947
0.032532532532532535,0.02381153654426546,-10.99304918284679,1.387693189170526
0.03303303303303303,0.018534607530315474,-9.961483306677055,1.1864495683571794
0.033533533533533534,0.014005340753694043,-7.927991913177096,0.5965304526637537
0.03403403403403403,0.010867497150606233,-4.286915198349392,0.20632741590123752
0.03453453453453453,0.01001552025583596,1.0454306992198446,-0.04441085276644011
0.035035035035035036,0.011820832692395405,5.875666654200291,-0.3287264535836772
