t,z_m,v_m,eds
0.0,0.05,0.0,0.0
0.002004008016032064,0.04988228479854051,-0.11704788671414464,-0.01537034508385882
0.004008016032064128,0.04953417488524291,-0.22920078223125376,-0.030253261742562525
0.0060120240480961915,0.0489693424125872,-0.3328905255494366,-0.04389530465850255
0.008016032064128256,0.04820678820844566,-0.4263803530599501,-0.05532045425720649
0.01002004008016032,0.04726737889067545,-0.5094558766495382,-0.06340106769452812
0.012024048096192383,0.04617138592673544,-0.5828056067475451,-0.0670731652416719
0.014028056112224447,0.04493726742846077,-0.647495036740933,-0.06567860988477234
0.01603206412825651,0.04358125087400805,-0.7046422217836086,-0.05929682979043695
0.018036072144288574,0.04211740460430745,-0.7552651690050141,-0.04881229893099845
0.02004008016032064,0.040557909564145594,-0.8002262613859071,-0.03553730679634887
0.022044088176352703,0.03891339972431803,-0.8402244709062014,-0.020570200379522046
0.024048096192384766,0.03719322683944386,-0.8758053009110586,-0.004320869502981926
0.026052104208416832,0.03540581320596296,-0.9073801324524727,0.013545808214718577
0.028056112224448895,0.03355891057714928,-0.9352422285270676,0.03377551097556211
0.03006012024048096,0.031659751543063976,-0.9595663967521295,0.056832426582846936
0.03206412825651302,0.029715246627446932,-0.9804388005119208,0.081898793209339
0.03406813627254509,0.027732332947364043,-0.9978345436824921,0.10610282905638528
0.03607214428857715,0.025718260276376404,-1.011589951093634,0.12502173721566437
0.038076152304609215,0.023680592444147025,-1.0214024632029766,0.1345475260740034
0.04008016032064128,0.02162750558979326,-1.0267978065570615,0.13265937239811348
0.04208416833667334,0.019568579493948107,-1.0270370667910063,0.12020776118929079
0.044088176352705406,0.017515333926437754,-1.0209480468429795,0.10076387772458051
0.04609218436873747,0.015482028456690916,-1.0067402966551346,0.0792152409080674
0.04809619238476953,0.013487579055383964,-0.9815249887006151,0.05953264872941549
0.0501002004008016,0.01155872211202561,-0.9402261636162352,0.043516179336154974
0.052104208416833664,0.009736010978814592,-0.8733881534839131,0.03116375021625156
0.05410821643286573,0.008088110162418024,-0.7608727539298632,0.021529285883263097
0.05611222444889779,0.006748004733143126,-0.5538790619649779,0.013063476751494461
0.058116232464929855,0.006001395014941235,-0.15017078733372294,0.0032281257255084364
0.06012024048096192,0.006229681513793429,0.3588815614617279,-0.008100252780727622
0.06212424849699398,0.007287682241062092,0.6621462999331842,-0.0177344827141816
0.06412825651302605,0.008786854912521895,0.8182187069245997,-0.027862166156891046
0.06613226452905811,0.010523135514004153,0.9069305392491056,-0.04075473488924546
0.06813627254509018,0.012398990982997555,0.9608758576976227,-0.057764159244671244
0.07014028056112225,0.014360742166241829,0.994262315735503,-0.07900629954045783
0.0721442885771543,0.016375073741047186,1.0141618265156347,-0.10224749258067214
0.07414829659318636,0.018419178054537105,1.0245099003282694,-0.12255891983410161
0.07615230460921843,0.020476506736647124,1.0276384372624987,-0.13426795824841437
0.0781563126252505,0.022534167963985267,1.0250045598315416,-0.13386517016062982
0.08016032064128256,0.02458155756309584,1.0175861108151805,-0.12137137764790328
0.08216432865731463,0.02660983804604402,1.005989875530527,-0.10000149091671452
0.08416833667334668,0.0286110773266092,0.9906066900462112,-0.07469061321467815
0.08617234468937875,0.030577885112374845,0.9716683593375026,-0.04979624443932656
0.08817635270541081,0.03250321328104881,0.9492753739617315,-0.02752277015936077
0.09018036072144288,0.03438022590078455,0.9234025589639708,-0.008096055398068598
0.09218436873747494,0.03620184910486224,0.8939313222129749,0.009164659035376818
0.09418837675350701,0.03796061726130949,0.8606346651553213,0.024936200241699943
0.09619238476953906,0.03964848027389423,0.8231654297702751,0.0393943909247959
0.09819639278557113,0.041256727592504386,0.7810541924690633,0.05206560022563505
0.1002004008016032,0.04277545819752663,0.7336915214903416,0.06199148328963504
0.10220440881763526,0.04419335584280302,0.6803082956758999,0.06814895223633545
0.10420841683366733,0.04549749262348017,0.6199689279765389,0.06989426755540941
0.1062124248496994,0.04667283872630379,0.5515982962969693,0.06717276613832174
0.10821643286573146,0.04770219155113481,0.4740801059968309,0.060444096480889685
0.11022044088176351,0.0485661879932601,0.3864549451927398,0.050451305327724856
0.11222444889779558,0.04924410033540179,0.288364742625321,0.03800573577015984
0.11422845691382764,0.04971546328548901,0.18061868996688146,0.023858486654017286
0.11623246492985971,0.04996322071027394,0.0657614383281271,0.008686222437269481
0.11823647294589178,0.04997713326043621,-0.05192311252209106,-0.006858877915970388
0.12024048096192384,0.049756621027425604,-0.16736437184025332,-0.022098520499235552
0.1222444889779559,0.04931083887853568,-0.2761185702516343,-0.03629077482296474
0.12424849699398796,0.04865628736320579,-0.3754227253219495,-0.04861522064539639
0.12625250501002003,0.04781314662486555,-0.46427779785515355,-0.05817888684993786
0.1282565130260521,0.046802266122325534,-0.5429491677531343,-0.06410042837473953
0.13026052104208416,0.045643202875497696,-0.6123397082209552,-0.06569064827271583
0.13226452905811623,0.04435344537245601,-0.673569653574936,-0.06269577943026156
0.1342685370741483,0.04294824984721726,-0.7277229324933037,-0.055465073335425684
0.13627254509018036,0.04144080528898411,-0.7757525064475723,-0.0448817929932239
0.13827655310621242,0.03984257627537043,-0.8184481649379239,-0.03200773831107128
0.1402805611222445,0.03816359855095191,-0.8564395708423967,-0.017625237866061506
0.14228456913827653,0.036412766456728855,-0.890210384046767,-0.0019436221811398018
0.1442885771543086,0.03459817817286309,-0.9201182314958273,0.015405832058116357
0.14629258517034066,0.032727338243653856,-0.946406351118258,0.03509465206368327
0.14829659318637273,0.030807353105462905,-0.9691997352564028,0.05751828158975891
0.1503006012024048,0.028845047980801983,-0.9885458275465617,0.08192798947018838
0.15230460921843686,0.026847430870375767,-1.004367979026707,0.1056965481068703
0.15430861723446893,0.024821935669073123,-1.016437232956671,0.12464355803394832
0.156312625250501,0.022776422165967113,-1.0243723248181473,0.13465595211995127
0.15831663326653306,0.020719497463758396,-1.0276003097948017,0.13343299847018508
0.16032064128256512,0.018661491992061855,-1.0252256860509432,0.12143243589305479
0.1623246492985972,0.016615047255764043,-1.0158298272703632,0.10195121316925304
0.16432865731462926,0.014596173147324318,-0.99721428772723,0.07991207138592558
0.16633266533066132,0.012626735355092192,-0.9657118519012329,0.05955341498461716
0.16833667334669336,0.010738469980703063,-0.914735678448654,0.04290256665074587
0.17034068136272543,0.00898183893744273,-0.8312878121125489,0.02998809518444859
0.1723446893787575,0.007447063338496417,-0.6860292958720113,0.01967622572575177
0.17434869739478956,0.006320193006735494,-0.40643861035034917,0.00986867735539279
0.17635270541082163,0.005973221941702827,0.08768691524088235,-0.002022049244236673
0.1783567134268537,0.006621155364576366,0.5188138482654862,-0.013131137371830182
0.18036072144288576,0.007910374174163539,0.7428391047710187,-0.0227074596755204
0.18236472945891782,0.00953079553540165,0.863081281558056,-0.033546576807619445
0.1843687374749499,0.01133726310536176,0.9339384865590035,-0.04738055791533643
0.18637274549098196,0.013256130159766864,0.9776204812445799,-0.06505285634435444
0.18837675350701402,0.015244410547260976,1.0044316824162831,-0.08606245435958444
0.1903807615230461,0.01727427872806578,1.0197447463939417,-0.1077611013092586
0.19238476953907813,0.0193259988760012,1.0266839914877766,-0.12556937085229808
0.1943887775551102,0.021384907602543232,1.0271293542129898,-0.1348530869459179
0.19639278557114226,0.02343927091131242,1.0222844294969997,-0.1330317365007532
0.19839679358717432,0.025479256522569948,1.0129622668103395,-0.12040226927490966
0.2004008016032064,0.027496534930819203,0.9996588689593217,-0.09982117740464533
0.20240480961923846,0.029483479092407245,0.9826882440700205,-0.07556521952023056
0.20440881763527052,0.031432882048917796,0.96221956833122,-0.05151112562225426
0.2064128256513026,0.03333775104505892,0.9383008291603429,-0.02978189566093979
0.20841683366733466,0.03519120920782438,0.9108611584661259,-0.010751250819565825
0.21042084168336672,0.036986060893442835,0.8797348823669631,0.006117764794872309
0.2124248496993988,0.03871461905859854,0.8446476423348129,0.02146096337438304
0.21442885771543085,0.040368494164961605,0.8051975462744606,0.03551108773697702
0.21643286573146292,0.041938535482948965,0.7608536241097786,0.04788939545041467
0.21843687374749496,0.04341428445262859,0.7109382270163134,0.057684439198804054
0.22044088176352702,0.04478370615942281,0.6546101560981992,0.06381630574970938
0.2224448897795591,0.04603301480143466,0.5908660909443159,0.06550851132551636
0.22444889779559116,0.04714620772117214,0.5185919964600119,0.0625832092304251
0.22645290581162322,0.04810511421028214,0.4367099268203804,0.05545447541006096
0.2284569138276553,0.04888959328688302,0.34445476950549486,0.04491140969461152
0.23046092184368736,0.049478792393030456,0.24190819126860214,0.03187892490831703
0.23246492985971942,0.04985326594283679,0.13059813532934827,0.017251703841801143
0.2344689378757515,0.049998573602337504,0.013882113352127981,0.0018333416791680502
0.23647294589178355,0.049908502825184546,-0.10343578575005488,-0.013660839277415203
0.23847695390781562,0.0495869448535437,-0.21638971964080073,-0.02858303013076696
0.24048096192384769,0.04904668716664915,-0.3212037437213069,-0.04230405690966398
0.24248496993987975,0.04830632349298476,-0.4159331447564394,-0.0541488682796086
0.2444889779559118,0.047386625097330215,-0.5002108717535062,-0.0633502906363273
0.24649298597194386,0.04630804210430925,-0.5746564606526017,-0.06909232002882047
0.24849699398797592,0.04508927039333562,-0.6403063368708929,-0.07066247540890191
