z,s
0.05,0.00457011587515739
0.055,0.002767723164653339
0.06,0.0014651632809681565
0.065,0.001008447252000391
0.07,0.002769371598447191
0.075,0.0012291707733705305
0.08,0.0007967361933856899
0.085,0.0015115356092506378
0.09,0.002609600497551781
0.095,0.004160409683373154
0.1,0.006348083453489614
0.105,0.009392348334828689
0.11,0.013681520159174872
0.115,0.019273372410319827
0.12,0.02587222010974378
0.125,0.0324517954702321
0.13,0.037560445858757195
0.135,0.03985085159030941
0.14,0.038645124275316675
0.145,0.03426776477573628
0.15,0.027933308506392317
0.155,0.021192313568206875
0.16,0.015264922003238247
0.165,0.010699019829179085
0.17,0.0074678962858947436
0.175,0.00527583351722539
0.18,0.0038029033441335162
0.185,0.002803286042205246
0.19,0.0021118608808379583
0.195,0.0016230220920361157
0.2,0.0012698023984046643
