z,s
0.05,0.00456833312619766
0.055,0.0027369247154322572
0.06,0.0014049303024730028
0.065,0.0011730719085124395
0.07,0.00033500241752939543
0.075,0.00035863494076218054
0.08,0.0007021870198261539
0.085,0.0012634701449197251
0.09,0.002457628725689534
0.095,0.00400145899665407
0.1,0.006157553246390555
0.105,0.009222204526009685
0.11,0.01345470550206902
0.115,0.018939520819468793
0.12,0.025356992764080304
0.125,0.03172922463306888
0.13,0.03673592384560188
0.135,0.03904586862959761
0.14,0.037930115826938185
0.145,0.033704756914581614
0.15,0.02760016750227309
0.155,0.02113110564408039
0.16,0.015397997656284586
0.165,0.010887790875851148
0.17,0.007625336406416852
0.175,0.0053819378433189275
0.18,0.0038675793805977993
0.185,0.0028407527069835826
0.19,0.002132827975262209
0.195,0.0016342812258006941
0.2,0.0012754099176888322
