z,s
0.05,0.004568235378610537
0.055,0.0027930231629055714
0.06,0.0016104068586708803
0.065,0.0028285706607723295
0.07,0.001413350469040471
0.075,0.0004436802475322626
0.08,0.0006905331540532443
0.085,0.0014464288967230212
0.09,0.0025383482755022423
0.095,0.004053390887589352
0.1,0.00617848455939993
0.105,0.009191374808041287
0.11,0.013393020728456344
0.115,0.0188815845586841
0.12,0.025367791186819023
0.125,0.03183551499336814
0.13,0.03693378174829387
0.135,0.03937036782566795
0.14,0.03836959503974944
0.145,0.034107006814923235
0.15,0.027764499558090253
0.155,0.020990734300212133
0.16,0.015082551057345578
0.165,0.010568007074700573
0.17,0.007383628649304905
0.175,0.005223236172617479
0.18,0.003769786068769375
0.185,0.0027819201630156563
0.19,0.0020976394827780897
0.195,0.0016132403761549548
0.2,0.001262853246947171
