Time(s);Coil;Accelerometer;Generator;
2025-05-27 09:24:28.000;23,052;16,208;-1671,9;
2025-05-27 09:24:28.001;22,368;16,096;-1338;
2025-05-27 09:24:28.002;19,78;15,741;-993,17;
2025-05-27 09:24:28.003;18,409;15,170;-640,07;
2025-05-27 09:24:28.004;15,289;14,445;-281,51;
2025-05-27 09:24:28.005;15,314;13,553;78,767;
2025-05-27 09:24:28.006;4,2925;12,534;438,47;
2025-05-27 09:24:28.007;-7,4907;11,453;794,31;
2025-05-27 09:24:28.008;-7,0754;10,284;1143,7;
2025-05-27 09:24:28.009;-9,9099;9,072;1483,2;
2025-05-27 09:24:28.010;-10,484;7,821;1809,6;
2025-05-27 09:24:28.011;-12,433;6,539;2120,8;
2025-05-27 09:24:28.012;-12,861;5,263;2413,8;
2025-05-27 09:24:28.013;-13,9;3,980;2685,6;
2025-05-27 09:24:28.014;-13,516;2,697;2934,4;
2025-05-27 09:24:28.015;-13,915;1,434;3158;
2025-05-27 09:24:28.016;-14,015;0,198;3354,4;
2025-05-27 09:24:28.017;-14,296;-1,020;3521,3;
2025-05-27 09:24:28.018;-13,935;-2,210;3657,4;
2025-05-27 09:24:28.019;-13,711;-3,373;3761,2;
2025-05-27 09:24:28.020;-12,455;-4,506;3831,2;
2025-05-27 09:24:28.021;-11,479;-5,633;3868,2;
2025-05-27 09:24:28.022;-10,265;-6,732;3869,5;
2025-05-27 09:24:28.023;-10,252;-7,772;3837,4;
2025-05-27 09:24:28.024;-9,8519;-8,790;3770;
2025-05-27 09:24:28.025;-8,5722;-9,760;3669,8;
2025-05-27 09:24:28.026;-6,9306;-10,630;3535,9;
2025-05-27 09:24:28.027;-5,3274;-11,421;3371,7;
2025-05-27 09:24:28.028;-4,0507;-12,135;3176,8;
2025-05-27 09:24:28.029;-2,4254;-12,715;2955;
2025-05-27 09:24:28.030;-0,93521;-13,172;2706,8;
2025-05-27 09:24:28.031;0,83269;-13,509;2435,3;
2025-05-27 09:24:28.032;2,3781;-13,710;2142,4;
2025-05-27 09:24:28.032;3,7522;-13,776;1831,8;
2025-05-27 09:24:28.034;5,4549;-13,720;1505,4;
2025-05-27 09:24:28.035;7,6191;-13,550;1167;
2025-05-27 09:24:28.036;9,5281;-13,276;818,3;
2025-05-27 09:24:28.037;11,903;-12,906;463,3;
2025-05-27 09:24:28.038;14,054;-12,449;104,32;
