Time(s);Coil;Accelerometer;Generator;
2025-05-27 09:36:06.000;12,914;8,051;1996,5;
2025-05-27 09:36:06.001;9,4673;-0,081;2787,4;
2025-05-27 09:36:06.002;4,4228;-8,215;3389,6;
2025-05-27 09:36:06.003;0,28453;-15,748;3750;
2025-05-27 09:36:06.004;-3,6257;-22,242;3850,4;
2025-05-27 09:36:06.005;-7,5335;-27,180;3671;
2025-05-27 09:36:06.006;-10,276;-30,246;3239;
2025-05-27 09:36:06.007;-12,613;-31,285;2574,3;
2025-05-27 09:36:06.008;-13,417;-30,057;1739,7;
2025-05-27 09:36:06.009;-13,045;-26,775;782,29;
2025-05-27 09:36:06.010;-11,003;-21,645;-219,13;
2025-05-27 09:36:06.011;-8,3997;-14,885;-1211,7;
2025-05-27 09:36:06.012;-5,2559;-7,129;-2117,4;
2025-05-27 09:36:06.013;-1,5041;1,210;-2882,5;
2025-05-27 09:36:06.014;2,7328;9,500;-3447;
2025-05-27 09:36:06.015;6,61;17,094;-3772,9;
2025-05-27 09:36:06.016;10,459;23,525;-3830,8;
2025-05-27 09:36:06.017;13,221;28,321;-3617,1;
2025-05-27 09:36:06.018;15,193;31,039;-3148,5;
2025-05-27 09:36:06.019;17,944;31,573;-2458,9;
2025-05-27 09:36:06.020;18,377;29,916;-1601,3;
2025-05-27 09:36:06.021;18,002;26,058;-633,45;
2025-05-27 09:36:06.022;17,536;20,373;376,44;
2025-05-27 09:36:06.023;15,675;13,292;1360,1;
2025-05-27 09:36:06.024;12,769;5,298;2254,5;
2025-05-27 09:36:06.025;8,9353;-3,071;2991,4;
2025-05-27 09:36:06.026;4,1258;-11,166;3525,9;
2025-05-27 09:36:06.027;-0,34259;-18,483;3808,5;
2025-05-27 09:36:06.028;-4,4528;-24,466;3826,9;
2025-05-27 09:36:06.029;-8,4485;-28,690;3567,6;
2025-05-27 09:36:06.030;-11,06;-31,040;3065,8;
2025-05-27 09:36:06.031;-13,161;-31,147;2342,5;
2025-05-27 09:36:06.032;-13,986;-29,074;1467,1;
2025-05-27 09:36:06.032;-13,159;-25,120;487,54;
2025-05-27 09:36:06.034;-11,087;-19,376;-517,22;
2025-05-27 09:36:06.035;-8,3071;-12,292;-1492,1;
2025-05-27 09:36:06.036;-4,7519;-4,438;-2361;
2025-05-27 09:36:06.037;-0,5077;3,793;-3072,2;
2025-05-27 09:36:06.038;3,9859;11,747;-3569,5;
2025-05-27 09:36:06.039;8,7504;18,868;-3817,6;
2025-05-27 09:36:06.040;13,133;24,760;-3796,5;
2025-05-27 09:36:06.041;17,422;28,948;-3503,8;
2025-05-27 09:36:06.042;19,623;31,077;-2965,7;
2025-05-27 09:36:06.043;21,763;31,116;-2219,6;
2025-05-27 09:36:06.044;21,816;28,989;-1322,5;
2025-05-27 09:36:06.045;21,646;24,760;-335,09;
2025-05-27 09:36:06.046;20,38;18,789;674,82;
2025-05-27 09:36:06.047;16,952;11,524;1637,2;
2025-05-27 09:36:06.048;-3,6981;3,416;2491,5;
2025-05-27 09:36:06.049;-17,147;-5,007;3171;
2025-05-27 09:36:06.050;-20,505;-13,032;3637,6;
2025-05-27 09:36:06.051;-24,839;-20,218;3841,6;
2025-05-27 09:36:06.052;-27,688;-25,945;3780,5;
2025-05-27 09:36:06.053;-30,08;-29,817;3444,9;
2025-05-27 09:36:06.054;-31,317;-31,707;2875,6;
2025-05-27 09:36:06.055;-31,558;-31,258;2100,7;
2025-05-27 09:36:06.056;-30,133;-28,603;1191,5;
2025-05-27 09:36:06.057;-27,26;-24,058;196,77;
2025-05-27 09:36:06.058;-23,858;-17,716;-803,8;
2025-05-27 09:36:06.059;-20,254;-10,157;-1754,2;
2025-05-27 09:36:06.060;-16,306;-1,926;-2584;
2025-05-27 09:36:06.061;-11,345;6,487;-3239,6;
2025-05-27 09:36:06.062;-6,4326;14,375;-3669,1;
2025-05-27 09:36:06.063;-2,7616;21,263;-3840,6;
2025-05-27 09:36:06.064;-0,25467;26,668;-3740;
2025-05-27 09:36:06.065;2,199;30,154;-3373,4;
2025-05-27 09:36:06.065;4,7014;31,526;-2771,1;
2025-05-27 09:36:06.067;6,1552;30,743;-1975,6;
2025-05-27 09:36:06.068;6,9572;27,788;-1047,2;
2025-05-27 09:36:06.069;4,4632;22,886;-48,669;
2025-05-27 09:36:06.070;3,2375;16,366;955,84;
2025-05-27 09:36:06.071;1,4243;8,785;1893,1;
2025-05-27 09:36:06.072;-1,0239;0,545;2704,6;
2025-05-27 09:36:06.073;-4,1458;-7,715;3326,5;
2025-05-27 09:36:06.074;-7,3852;-15,414;3722,5;
2025-05-27 09:36:06.075;-9,9773;-22,092;3850,8;
2025-05-27 09:36:06.076;-12,52;-27,129;3714,7;
2025-05-27 09:36:06.077;-14,441;-30,368;3310,1;
2025-05-27 09:36:06.078;-15,658;-31,516;2683,4;
2025-05-27 09:36:06.079;-15,782;-30,373;1867,2;
2025-05-27 09:36:06.080;-14,686;-27,202;931,39;
2025-05-27 09:36:06.081;-12,691;-22,172;-70,559;
2025-05-27 09:36:06.082;-10,286;-15,511;-1062,1;
2025-05-27 09:36:06.083;-7,5986;-7,835;-1986,1;
2025-05-27 09:36:06.084;-4,206;0,411;-2772,8;
2025-05-27 09:36:06.085;-0,8881;8,669;-3372,1;
2025-05-27 09:36:06.086;2,4709;16,286;-3737,4;
2025-05-27 09:36:06.087;5,6971;22,798;-3840,4;
2025-05-27 09:36:06.088;8,9189;27,766;-3672,9;
2025-05-27 09:36:06.089;11,799;30,729;-3246,5;
2025-05-27 09:36:06.090;12,822;31,547;-2593;
2025-05-27 09:36:06.091;12,345;30,214;-1761,2;
2025-05-27 09:36:06.092;10,754;26,671;-810,14;
2025-05-27 09:36:06.093;10,581;21,244;194,54;
2025-05-27 09:36:06.094;7,8126;14,336;1186,6;
2025-05-27 09:36:06.095;5,3501;6,411;2096,4;
2025-05-27 09:36:06.096;3,3315;-2,001;2867,5;
2025-05-27 09:36:06.097;0,54744;-10,215;3437,6;
2025-05-27 09:36:06.098;-2,2613;-17,751;3775,2;
2025-05-27 09:36:06.099;-4,2827;-24,004;3842,8;
2025-05-27 09:36:06.100;-6,6376;-28,497;3646,1;
2025-05-27 09:36:06.101;-8,3327;-31,071;3189;
2025-05-27 09:36:06.102;-9,6701;-31,384;2518,8;
2025-05-27 09:36:06.103;-9,8529;-29,459;1672,1;
2025-05-27 09:36:06.104;-9,0614;-25,544;721,23;
2025-05-27 09:36:06.105;-7,3098;-19,824;-281,15;
2025-05-27 09:36:06.106;-5,4422;-12,712;-1259;
2025-05-27 09:36:06.107;-3,0264;-4,785;-2156,5;
2025-05-27 09:36:06.108;-0,11488;3,520;-2907,2;
2025-05-27 09:36:06.109;3,0232;11,521;-3462,8;
2025-05-27 09:36:06.110;6,1752;18,685;-3777,4;
2025-05-27 09:36:06.111;9,4271;24,601;-3829,7;
2025-05-27 09:36:06.112;12,521;28,786;-3612,4;
2025-05-27 09:36:06.113;15,357;30,956;-3142,4;
2025-05-27 09:36:06.114;17,51;30,980;-2455,6;
2025-05-27 09:36:06.115;17,958;28,910;-1601,9;
2025-05-27 09:36:06.116;18,44;24,769;-640,18;
2025-05-27 09:36:06.117;18,798;18,846;363,34;
2025-05-27 09:36:06.118;16,886;11,691;1344;
2025-05-27 09:36:06.119;11,726;3,666;2232,6;
2025-05-27 09:36:06.120;9,3262;-4,700;2973,1;
2025-05-27 09:36:06.121;5,9448;-12,677;3507,9;
2025-05-27 09:36:06.122;2,8913;-19,860;3804,1;
2025-05-27 09:36:06.123;-0,15928;-25,678;3828,8;
2025-05-27 09:36:06.124;-3,0054;-29,671;3592,3;
2025-05-27 09:36:06.125;-5,4495;-31,654;3100;
2025-05-27 09:36:06.126;-6,8085;-31,392;2402,2;
2025-05-27 09:36:06.127;-7,3788;-28,904;1536,9;
2025-05-27 09:36:06.128;-6,4412;-24,435;576,39;
2025-05-27 09:36:06.129;-4,6616;-18,210;-426,02;
2025-05-27 09:36:06.130;-2,9968;-10,697;-1394,1;
2025-05-27 09:36:06.131;-0,35836;-2,444;-2274,3;
2025-05-27 09:36:06.131;3,06;6,017;-2998,2;
2025-05-27 09:36:06.133;7,117;13,985;-3521,4;
2025-05-27 09:36:06.134;11,245;20,997;-3800,8;
2025-05-27 09:36:06.135;15,231;26,531;-3816,1;
2025-05-27 09:36:06.136;19,141;30,155;-3564,5;
2025-05-27 09:36:06.137;19,978;31,658;-3065,4;
2025-05-27 09:36:06.138;21,687;30,950;-2356,2;
2025-05-27 09:36:06.139;21,835;28,110;-1487,3;
2025-05-27 09:36:06.140;22,108;23,248;-519,27;
2025-05-27 09:36:06.141;20,544;16,784;483,81;
2025-05-27 09:36:06.142;17,461;9,280;1454,9;
2025-05-27 09:36:06.143;15,326;1,067;2327,7;
2025-05-27 09:36:06.144;11,011;-7,187;3046,5;
2025-05-27 09:36:06.145;6,3783;-14,842;3554,1;
2025-05-27 09:36:06.146;1,8322;-21,523;3821,4;
2025-05-27 09:36:06.146;-1,8141;-26,658;3816,9;
2025-05-27 09:36:06.148;-5,8338;-29,953;3552;
2025-05-27 09:36:06.149;-8,1864;-31,223;3035,3;
2025-05-27 09:36:06.150;-9,9429;-30,314;2319,1;
2025-05-27 09:36:06.151;-10,841;-27,353;1439,4;
2025-05-27 09:36:06.152;-9,5358;-22,560;473,13;
2025-05-27 09:36:06.153;-6,7889;-16,207;-529,31;
2025-05-27 09:36:06.154;-4,607;-8,781;-1490,8;
2025-05-27 09:36:06.155;-0,17371;-0,725;-2357,1;
2025-05-27 09:36:06.156;2,9362;7,378;-3061,8;
2025-05-27 09:36:06.157;8,5566;14,933;-3561,4;
2025-05-27 09:36:06.158;11,621;21,550;-3814,1;
2025-05-27 09:36:06.159;16,248;26,680;-3802;
2025-05-27 09:36:06.160;19,031;29,958;-3525,3;
2025-05-27 09:36:06.161;24,794;31,211;-3002,2;
2025-05-27 09:36:06.162;11,457;30,306;-2274,7;
2025-05-27 09:36:06.163;5,4889;27,308;-1392,9;
2025-05-27 09:36:06.164;10,063;22,335;-418,35;
2025-05-27 09:36:06.165;10,895;15,815;583,41;
2025-05-27 09:36:06.166;-12,688;8,257;1546,8;
2025-05-27 09:36:06.167;-22,518;0,004;2405,8;
2025-05-27 09:36:06.168;-23,419;-8,273;3105,4;
2025-05-27 09:36:06.169;-27,959;-15,924;3589,5;
2025-05-27 09:36:06.170;-29,095;-22,502;3833,1;
2025-05-27 09:36:06.171;-32,426;-27,530;3802,7;
2025-05-27 09:36:06.172;-33,146;-30,619;3514,7;
2025-05-27 09:36:06.173;-33,518;-31,587;2976,8;
2025-05-27 09:36:06.174;-32,657;-30,337;2244,1;
2025-05-27 09:36:06.175;-31,634;-26,992;1354,5;
2025-05-27 09:36:06.176;-28,544;-21,816;383,63;
2025-05-27 09:36:06.177;-25,636;-15,090;-617,52;
2025-05-27 09:36:06.178;-21,674;-7,360;-1572,1;
2025-05-27 09:36:06.179;-18,206;0,918;-2425,6;
2025-05-27 09:36:06.180;-13,09;9,120;-3115,4;
2025-05-27 09:36:06.181;-9,1807;16,620;-3594,7;
2025-05-27 09:36:06.182;-5,8185;23,057;-3825,5;
2025-05-27 09:36:06.183;-2,8078;27,895;-3789;
2025-05-27 09:36:06.184;-0,064709;30,771;-3488,4;
2025-05-27 09:36:06.185;2,1831;31,553;-2945;
2025-05-27 09:36:06.186;3,73;30,166;-2201,2;
2025-05-27 09:36:06.187;3,0845;26,706;-1308,4;
2025-05-27 09:36:06.188;2,7201;21,303;-329,25;
2025-05-27 09:36:06.189;1,2971;14,473;670,21;
2025-05-27 09:36:06.190;0,17658;6,705;1628,9;
2025-05-27 09:36:06.191;-1,487;-1,647;2475,1;
2025-05-27 09:36:06.192;-3,6046;-9,817;3158,5;
2025-05-27 09:36:06.193;-5,7292;-17,281;3622;
2025-05-27 09:36:06.194;-7,1124;-23,601;3841;
2025-05-27 09:36:06.195;-9,5704;-28,247;3786,4;
2025-05-27 09:36:06.196;-11,02;-30,930;3476,6;
2025-05-27 09:36:06.197;-11,282;-31,493;2920,1;
2025-05-27 09:36:06.198;-11,715;-29,851;2173,5;
2025-05-27 09:36:06.199;-11,537;-26,204;1275,9;
2025-05-27 09:36:06.200;-10,191;-20,734;299,97;
2025-05-27 09:36:06.201;-8,5053;-13,867;-699,27;
2025-05-27 09:36:06.202;-6,5045;-6,089;-1647,8;
2025-05-27 09:36:06.203;-4,058;2,158;-2489,9;
2025-05-27 09:36:06.204;-1,7012;10,159;-3162,7;
2025-05-27 09:36:06.205;0,55616;17,475;-3622,3;
2025-05-27 09:36:06.206;2,4761;23,641;-3831,7;
2025-05-27 09:36:06.207;5,2644;28,129;-3773,6;
2025-05-27 09:36:06.208;6,0326;30,747;-3453,7;
2025-05-27 09:36:06.209;5,9288;31,203;-2894;
2025-05-27 09:36:06.210;7,4965;29,558;-2135,3;
2025-05-27 09:36:06.211;8,3684;25,893;-1232,9;
2025-05-27 09:36:06.212;8,7638;20,298;-247,88;
2025-05-27 09:36:06.213;9,0574;13,449;751,94;
2025-05-27 09:36:06.214;6,3333;5,615;1703,6;
2025-05-27 09:36:06.215;3,8344;-2,691;2538,3;
2025-05-27 09:36:06.216;2,6219;-10,708;3206;
2025-05-27 09:36:06.217;0,62567;-18,006;3649,8;
2025-05-27 09:36:06.218;-0,9467;-24,120;3847,1;
2025-05-27 09:36:06.219;-2,7873;-28,477;3770,6;
2025-05-27 09:36:06.220;-4,1783;-30,831;3438,1;
2025-05-27 09:36:06.221;-5,2939;-31,080;2863,1;
2025-05-27 09:36:06.222;-5,7282;-29,159;2100,8;
2025-05-27 09:36:06.223;-5,35;-25,224;1193,2;
2025-05-27 09:36:06.224;-4,2411;-19,547;214;
2025-05-27 09:36:06.225;-2,9628;-12,603;-782,88;
2025-05-27 09:36:06.226;-1,193;-4,806;-1723,3;
2025-05-27 09:36:06.227;1,1475;3,355;-2552,2;
2025-05-27 09:36:06.228;3,1211;11,114;-3209,1;
2025-05-27 09:36:06.229;5,9393;18,131;-3649,5;
2025-05-27 09:36:06.230;8,1166;23,940;-3836,8;
2025-05-27 09:36:06.231;11,32;28,019;-3757,8;
2025-05-27 09:36:06.232;10,78;30,266;-3416,5;
2025-05-27 09:36:06.233;9,686;30,437;-2838,5;
2025-05-27 09:36:06.234;12,064;28,568;-2067,2;
