Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:03:25.000;2,3899;27,265;-2506,8;
2025-05-26 20:03:25.001;0,46398;21,888;-3249,1;
2025-05-26 20:03:25.002;-1,6519;15,256;-3826,3;
2025-05-26 20:03:25.003;-0,55256;7,778;-4205;
2025-05-26 20:03:25.004;0,26557;-0,173;-4362,3;
2025-05-26 20:03:25.005;-1,7425;-8,139;-4290,4;
2025-05-26 20:03:25.006;-2,8905;-15,649;-3989,1;
2025-05-26 20:03:25.007;-0,87748;-22,316;-3482,1;
2025-05-26 20:03:25.008;0,36199;-27,725;-2790,3;
2025-05-26 20:03:25.009;2,4068;-31,602;-1960,8;
2025-05-26 20:03:25.010;1,1415;-33,748;-1030,2;
2025-05-26 20:03:25.011;1,9279;-34,045;-50,081;
2025-05-26 20:03:25.012;0,97242;-32,516;936,27;
2025-05-26 20:03:25.013;0,42128;-29,288;1871;
2025-05-26 20:03:25.014;0,4521;-24,559;2714,8;
2025-05-26 20:03:25.015;-0,3646;-18,594;3418,2;
2025-05-26 20:03:25.016;-0,82875;-11,698;3948,1;
2025-05-26 20:03:25.017;0,34922;-4,241;4272,8;
2025-05-26 20:03:25.018;-0,24708;3,383;4374,4;
2025-05-26 20:03:25.019;2,0191;10,831;4247,4;
2025-05-26 20:03:25.020;-1,0912;17,708;3898,3;
2025-05-26 20:03:25.021;-4,0316;23,662;3348,4;
2025-05-26 20:03:25.022;-1,0723;28,436;2624,7;
2025-05-26 20:03:25.023;-0,17114;31,765;1773,6;
2025-05-26 20:03:25.024;0,93685;33,427;831,84;
2025-05-26 20:03:25.025;-0,54569;33,382;-146,02;
2025-05-26 20:03:25.026;1,8371;31,557;-1119,9;
2025-05-26 20:03:25.027;0,9106;28,053;-2034,6;
2025-05-26 20:03:25.028;2,764;23,083;-2850,5;
2025-05-26 20:03:25.029;0,91435;16,796;-3521,2;
2025-05-26 20:03:25.030;-0,5727;9,597;-4014,5;
2025-05-26 20:03:25.031;-2,0088;1,854;-4299,4;
2025-05-26 20:03:25.032;-2,3184;-6,057;-4359,3;
2025-05-26 20:03:25.032;-0,27776;-13,628;-4193;
2025-05-26 20:03:25.034;1,3557;-20,466;-3804,4;
2025-05-26 20:03:25.035;3,1;-26,198;-3222,4;
2025-05-26 20:03:25.036;3,5264;-30,496;-2471,9;
2025-05-26 20:03:25.037;-1,5232;-33,124;-1601,2;
2025-05-26 20:03:25.038;-2,2195;-33,964;-644,21;
2025-05-26 20:03:25.039;0,16844;-32,997;338,95;
2025-05-26 20:03:25.040;1,4185;-30,298;1308,9;
2025-05-26 20:03:25.041;0,17147;-26,012;2209,1;
2025-05-26 20:03:25.042;0,93521;-20,430;3002,4;
2025-05-26 20:03:25.043;1,3609;-13,821;3641;
2025-05-26 20:03:25.044;-0,77085;-6,538;4095;
2025-05-26 20:03:25.045;0,23333;1,034;4337,7;
2025-05-26 20:03:25.046;1,1145;8,533;4354;
2025-05-26 20:03:25.047;-0,99919;15,578;4145,5;
2025-05-26 20:03:25.048;-2,8219;21,840;3719,3;
2025-05-26 20:03:25.049;-0,21538;26,971;3106;
