Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:09:24.000;0,19353;2,877;-834,48;
2025-05-26 20:09:24.001;0,19562;2,840;-730,8;
2025-05-26 20:09:24.002;0,19036;2,792;-630,19;
2025-05-26 20:09:24.003;0,18958;2,731;-528,28;
2025-05-26 20:09:24.004;0,19333;2,663;-419,71;
2025-05-26 20:09:24.005;0,19084;2,592;-317,2;
2025-05-26 20:09:24.006;0,18934;2,519;-210,51;
2025-05-26 20:09:24.007;0,18379;2,443;-107,29;
2025-05-26 20:09:24.008;0,1888;2,369;-1,1756;
2025-05-26 20:09:24.009;0,18438;2,297;101,91;
2025-05-26 20:09:24.010;0,19066;2,227;208,39;
2025-05-26 20:09:24.011;0,19763;2,153;312,35;
2025-05-26 20:09:24.012;0,18395;2,068;416,23;
2025-05-26 20:09:24.013;0,18384;1,969;516,92;
2025-05-26 20:09:24.014;0,19034;1,852;623,85;
2025-05-26 20:09:24.015;0,18401;1,711;724,6;
2025-05-26 20:09:24.016;0,18921;1,547;828,49;
2025-05-26 20:09:24.017;0,18548;1,358;928,85;
2025-05-26 20:09:24.018;0,18962;1,154;1031,8;
2025-05-26 20:09:24.019;0,18445;0,948;1131,2;
2025-05-26 20:09:24.020;0,18754;0,750;1233,1;
2025-05-26 20:09:24.021;0,19518;0,572;1332,5;
2025-05-26 20:09:24.022;0,18755;0,426;1429,3;
2025-05-26 20:09:24.023;0,18637;0,320;1525,1;
2025-05-26 20:09:24.024;0,19309;0,264;1624,8;
2025-05-26 20:09:24.025;0,18333;0,254;1718,3;
2025-05-26 20:09:24.026;0,18062;0,284;1814,6;
2025-05-26 20:09:24.027;0,18878;0,343;1906,3;
2025-05-26 20:09:24.028;0,18394;0,433;1999,7;
2025-05-26 20:09:24.029;0,18629;0,535;2088,7;
2025-05-26 20:09:24.030;0,18605;0,636;2179,9;
2025-05-26 20:09:24.031;0,18998;0,733;2266,7;
2025-05-26 20:09:24.032;0,1799;0,817;2354,1;
2025-05-26 20:09:24.032;0,18052;0,891;2436,7;
2025-05-26 20:09:24.034;0,18834;0,946;2523;
2025-05-26 20:09:24.035;0,18593;0,985;2602,6;
2025-05-26 20:09:24.036;0,19209;1,020;2684,3;
2025-05-26 20:09:24.037;0,18894;1,044;2761,6;
2025-05-26 20:09:24.038;0,19667;1,062;2839,9;
2025-05-26 20:09:24.039;0,19461;1,079;2913,8;
2025-05-26 20:09:24.040;0,19351;1,094;2988,6;
2025-05-26 20:09:24.041;0,19343;1,101;3059,2;
2025-05-26 20:09:24.042;0,19555;1,097;3128,8;
2025-05-26 20:09:24.043;0,1979;1,090;3195,4;
2025-05-26 20:09:24.044;0,19105;1,072;3262,8;
2025-05-26 20:09:24.045;0,18581;1,041;3324,9;
2025-05-26 20:09:24.046;0,18915;1,003;3387,9;
2025-05-26 20:09:24.047;0,19158;0,964;3446;
2025-05-26 20:09:24.048;0,1902;0,918;3504,1;
2025-05-26 20:09:24.049;0,19182;0,871;3557,4;
2025-05-26 20:09:24.050;0,18871;0,825;3611,4;
2025-05-26 20:09:24.051;0,19684;0,779;3659,5;
2025-05-26 20:09:24.052;0,19077;0,735;3709,5;
2025-05-26 20:09:24.053;0,19445;0,692;3753,2;
2025-05-26 20:09:24.054;0,19759;0,650;3797,4;
2025-05-26 20:09:24.055;0,19829;0,611;3836,4;
2025-05-26 20:09:24.056;0,19809;0,572;3875,6;
2025-05-26 20:09:24.057;0,2029;0,539;3910;
2025-05-26 20:09:24.058;0,20159;0,513;3944,4;
2025-05-26 20:09:24.059;0,1974;0,492;3973,9;
2025-05-26 20:09:24.060;0,20551;0,484;4003;
2025-05-26 20:09:24.061;0,19539;0,487;4026,9;
2025-05-26 20:09:24.062;0,20369;0,502;4051;
2025-05-26 20:09:24.063;0,20829;0,527;4071,2;
2025-05-26 20:09:24.064;0,20453;0,558;4089,3;
2025-05-26 20:09:24.065;0,201;0,600;4103,4;
2025-05-26 20:09:24.065;0,20158;0,637;4116,8;
2025-05-26 20:09:24.067;0,20243;0,675;4125,5;
2025-05-26 20:09:24.068;0,20736;0,710;4133,4;
2025-05-26 20:09:24.069;0,202;0,734;4136,2;
2025-05-26 20:09:24.070;0,20544;0,752;4138,9;
2025-05-26 20:09:24.071;0,20374;0,763;4134,8;
