Time(s);Coil;Accelerometer;Generator;
2025-05-27 10:11:03.000;-1,1306;24,918;-1116,1;
2025-05-27 10:11:03.001;0,84752;23,204;-2569,9;
2025-05-27 10:11:03.002;0,15638;17,390;-3576;
2025-05-27 10:11:03.003;0,99983;8,507;-3946,6;
2025-05-27 10:11:03.004;1,0799;-1,859;-3607;
2025-05-27 10:11:03.005;-0,85079;-11,931;-2612,9;
2025-05-27 10:11:03.006;0,25856;-19,915;-1165,3;
2025-05-27 10:11:03.007;-1,019;-24,393;491,92;
2025-05-27 10:11:03.008;1,2362;-24,621;2054,9;
2025-05-27 10:11:03.009;0,061951;-20,527;3270,1;
2025-05-27 10:11:03.010;-0,68531;-12,823;3897,1;
2025-05-27 10:11:03.011;0,43691;-2,883;3829,1;
2025-05-27 10:11:03.012;0,20791;7,555;3067,7;
2025-05-27 10:11:03.013;0,79846;16,658;1768,1;
2025-05-27 10:11:03.014;-0,72006;22,808;164,55;
2025-05-27 10:11:03.015;-0,87521;24,924;-1465,2;
2025-05-27 10:11:03.016;0,4922;22,656;-2839,7;
2025-05-27 10:11:03.017;0,98793;16,365;-3718,9;
2025-05-27 10:11:03.018;1,8928;7,162;-3934;
2025-05-27 10:11:03.019;0,32331;-3,295;-3432,5;
2025-05-27 10:11:03.020;-0,20719;-13,202;-2320,8;
2025-05-27 10:11:03.021;-1,2668;-20,805;-792,84;
2025-05-27 10:11:03.022;-0,54068;-24,732;862,56;
2025-05-27 10:11:03.023;1,8026;-24,335;2380,3;
2025-05-27 10:11:03.024;0,43163;-19,653;3470,7;
2025-05-27 10:11:03.025;-0,7864;-11,500;3950,1;
2025-05-27 10:11:03.026;-0,14163;-1,335;3707,6;
2025-05-27 10:11:03.027;0,38743;9,056;2801,7;
2025-05-27 10:11:03.028;0,72518;17,849;1401,8;
2025-05-27 10:11:03.029;-0,98111;23,466;-240,46;
2025-05-27 10:11:03.030;-0,95824;24,920;-1835,1;
2025-05-27 10:11:03.031;0,92751;21,983;-3112,3;
2025-05-27 10:11:03.032;0,15955;15,137;-3839,2;
2025-05-27 10:11:03.032;1,1464;5,583;-3874,4;
2025-05-27 10:11:03.034;0,91238;-4,946;-3210,3;
2025-05-27 10:11:03.035;0,1229;-14,626;-1965,7;
2025-05-27 10:11:03.036;0,38361;-21,744;-384,24;
2025-05-27 10:11:03.037;-0,045862;-25,007;1271,7;
2025-05-27 10:11:03.038;1,0028;-23,879;2697,3;
2025-05-27 10:11:03.039;0,046573;-18,549;3659,4;
2025-05-27 10:11:03.040;0,52074;-9,935;3955,1;
2025-05-27 10:11:03.041;0,20582;0,417;3538,7;
2025-05-27 10:11:03.042;-0,55564;10,671;2481,9;
2025-05-27 10:11:03.043;0,98915;19,042;990,72;
2025-05-27 10:11:03.044;-0,093903;24,027;-667,78;
2025-05-27 10:11:03.045;-0,77522;24,728;-2208,9;
2025-05-27 10:11:03.046;0,77615;21,067;-3363,5;
2025-05-27 10:11:03.047;1,1412;13,659;-3918,8;
2025-05-27 10:11:03.048;0,14754;3,799;-3763,5;
2025-05-27 10:11:03.049;0,41177;-6,730;-2922,5;
2025-05-27 10:11:03.050;-0,66346;-16,077;-1566,4;
2025-05-27 10:11:03.051;-0,97521;-22,598;70,73;
2025-05-27 10:11:03.052;1,7422;-25,116;1685,5;
2025-05-27 10:11:03.053;-0,16952;-23,190;3018,1;
2025-05-27 10:11:03.054;-0,38851;-17,168;3806,3;
2025-05-27 10:11:03.055;0,26936;-8,103;3914,6;
2025-05-27 10:11:03.056;0,095318;2,392;3307;
2025-05-27 10:11:03.057;0,85108;12,435;2110,7;
2025-05-27 10:11:03.058;-0,19762;20,270;543,72;
2025-05-27 10:11:03.059;-1,099;24,495;-1113,8;
2025-05-27 10:11:03.060;0,87136;24,327;-2575,2;
2025-05-27 10:11:03.061;0,27139;19,855;-3583,9;
2025-05-27 10:11:03.062;1,3251;11,834;-3948,6;
2025-05-27 10:11:03.063;0,77736;1,672;-3590,2;
2025-05-27 10:11:03.064;-0,55473;-8,781;-2585,5;
2025-05-27 10:11:03.065;-0,27695;-17,681;-1113;
2025-05-27 10:11:03.065;-0,096943;-23,467;543,14;
2025-05-27 10:11:03.067;1,1951;-25,082;2114,8;
2025-05-27 10:11:03.068;-0,94213;-22,243;3306,1;
2025-05-27 10:11:03.069;0,39007;-15,474;3914;
2025-05-27 10:11:03.070;-0,71433;-5,966;3806,5;
2025-05-27 10:11:03.071;0,55404;4,595;3012,5;
2025-05-27 10:11:03.072;0,84169;14,306;1681,6;
2025-05-27 10:11:03.073;-0,38727;21,465;58,884;
2025-05-27 10:11:03.074;-1,1313;24,791;-1568,1;
2025-05-27 10:11:03.075;0,43666;23,674;-2923,8;
2025-05-27 10:11:03.076;0,86939;18,350;-3760,9;
2025-05-27 10:11:03.077;1,7157;9,737;-3917,9;
2025-05-27 10:11:03.078;0,93829;-0,630;-3362,1;
2025-05-27 10:11:03.079;-0,30284;-10,891;-2191,2;
2025-05-27 10:11:03.080;-1,4713;-19,220;-641,14;
2025-05-27 10:11:03.081;-1,0267;-24,148;1028,4;
2025-05-27 10:11:03.082;1,2302;-24,774;2509;
2025-05-27 10:11:03.083;1,7258;-20,995;3556,6;
2025-05-27 10:11:03.084;0,75574;-13,483;3955,1;
2025-05-27 10:11:03.085;-1,1087;-3,572;3640,4;
2025-05-27 10:11:03.086;0,071583;6,966;2664,7;
2025-05-27 10:11:03.087;0,69403;16,245;1220,9;
2025-05-27 10:11:03.088;-2,1162;22,624;-430,82;
2025-05-27 10:11:03.089;0,24409;24,950;-2008,4;
2025-05-27 10:11:03.090;0,62742;22,799;-3233;
2025-05-27 10:11:03.091;0,84044;16,575;-3882,7;
2025-05-27 10:11:03.092;0,35208;7,377;-3828;
2025-05-27 10:11:03.093;0,085447;-3,164;-3071,2;
2025-05-27 10:11:03.094;-0,29145;-13,137;-1768,6;
2025-05-27 10:11:03.095;-0,89755;-20,776;-145,89;
2025-05-27 10:11:03.096;0,67279;-24,716;1492,8;
2025-05-27 10:11:03.097;0,15995;-24,229;2880,6;
2025-05-27 10:11:03.098;1,5549;-19,431;3744,4;
2025-05-27 10:11:03.099;1,4443;-11,168;3939,2;
2025-05-27 10:11:03.100;0,4555;-0,909;3407,9;
2025-05-27 10:11:03.101;-0,083902;9,487;2266,4;
2025-05-27 10:11:03.102;1,2193;18,170;725,68;
2025-05-27 10:11:03.103;-0,49063;23,602;-938,01;
2025-05-27 10:11:03.104;-0,19196;24,790;-2433,7;
2025-05-27 10:11:03.105;0,11945;21,530;-3502,4;
2025-05-27 10:11:03.106;0,78591;14,422;-3943,5;
2025-05-27 10:11:03.107;0,47095;4,725;-3663,4;
2025-05-27 10:11:03.108;-0,61856;-5,836;-2720,4;
2025-05-27 10:11:03.109;0,51867;-15,353;-1285,5;
2025-05-27 10:11:03.110;-0,29924;-22,134;366,05;
2025-05-27 10:11:03.111;0,59346;-24,963;1962,8;
2025-05-27 10:11:03.112;-0,52812;-23,328;3206,2;
2025-05-27 10:11:03.113;0,4824;-17,532;3884,4;
2025-05-27 10:11:03.114;-0,48822;-8,598;3848,2;
2025-05-27 10:11:03.115;0,80273;1,873;3113,6;
2025-05-27 10:11:03.116;0,69419;11,994;1819,2;
2025-05-27 10:11:03.117;-0,1009;19,954;206,82;
2025-05-27 10:11:03.118;-0,73444;24,336;-1437;
2025-05-27 10:11:03.119;0,6908;24,339;-2828,4;
2025-05-27 10:11:03.120;-0,11776;19,951;-3717,9;
2025-05-27 10:11:03.121;1,0815;11,982;-3931,9;
2025-05-27 10:11:03.122;1,1296;1,841;-3427,6;
2025-05-27 10:11:03.123;-0,50242;-8,651;-2296,1;
2025-05-27 10:11:03.124;0,19432;-17,595;-763,87;
2025-05-27 10:11:03.125;-1,3253;-23,391;910,82;
2025-05-27 10:11:03.126;1,3771;-24,989;2416,9;
2025-05-27 10:11:03.127;0,06896;-22,102;3505,5;
2025-05-27 10:11:03.128;-0,52663;-15,253;3952,7;
2025-05-27 10:11:03.129;0,27058;-5,666;3681;
2025-05-27 10:11:03.130;0,44321;4,929;2735,6;
2025-05-27 10:11:03.131;0,59006;14,615;1303,4;
2025-05-27 10:11:03.131;-1,3924;21,658;-355,21;
2025-05-27 10:11:03.133;0,0089505;24,806;-1949,6;
2025-05-27 10:11:03.134;0,84872;23,478;-3198,3;
2025-05-27 10:11:03.135;0,65145;17,918;-3873,1;
2025-05-27 10:11:03.136;1,6179;9,151;-3838,8;
2025-05-27 10:11:03.137;0,042961;-1,270;-3094,3;
2025-05-27 10:11:03.138;-0,18584;-11,466;-1795,2;
2025-05-27 10:11:03.139;-1,2909;-19,599;-167,05;
2025-05-27 10:11:03.140;0,30355;-24,227;1478,2;
2025-05-27 10:11:03.141;1,7452;-24,520;2873,5;
2025-05-27 10:11:03.142;0,025938;-20,426;3744,3;
2025-05-27 10:11:03.143;-0,035622;-12,695;3940,1;
2025-05-27 10:11:03.144;0,0073054;-2,707;3404,8;
2025-05-27 10:11:03.145;0,59943;7,745;2254,9;
2025-05-27 10:11:03.146;-0,0077508;16,781;703,5;
2025-05-27 10:11:03.146;-1,1706;22,792;-967,93;
2025-05-27 10:11:03.148;0,46809;24,701;-2464,4;
2025-05-27 10:11:03.149;0,32989;22,166;-3526,5;
2025-05-27 10:11:03.150;0,73082;15,634;-3946,6;
2025-05-27 10:11:03.151;1,2347;6,293;-3634,2;
2025-05-27 10:11:03.152;-0,39984;-4,207;-2656,3;
2025-05-27 10:11:03.153;0,39415;-13,968;-1190,8;
2025-05-27 10:11:03.154;-1,2453;-21,227;475,95;
2025-05-27 10:11:03.155;0,57921;-24,697;2068,2;
2025-05-27 10:11:03.156;0,85163;-23,730;3283;
2025-05-27 10:11:03.157;0,78283;-18,502;3910;
2025-05-27 10:11:03.158;-0,16999;-9,953;3808;
2025-05-27 10:11:03.159;-0,11469;0,388;3011,7;
2025-05-27 10:11:03.160;0,80609;10,656;1669,1;
2025-05-27 10:11:03.161;-0,20129;19,003;32,902;
2025-05-27 10:11:03.162;-1,1536;23,918;-1603,9;
2025-05-27 10:11:03.163;1,0885;24,515;-2958,7;
2025-05-27 10:11:03.164;0,61207;20,682;-3780,5;
2025-05-27 10:11:03.165;1,2373;13,097;-3906,9;
2025-05-27 10:11:03.166;-0,17612;3,136;-3311,9;
2025-05-27 10:11:03.167;-0,35075;-7,411;-2104,1;
2025-05-27 10:11:03.168;-0,68474;-16,642;-523,83;
2025-05-27 10:11:03.169;-0,33497;-22,882;1156,5;
2025-05-27 10:11:03.170;2,196;-25,008;2622,7;
2025-05-27 10:11:03.171;-0,37807;-22,639;3625,8;
2025-05-27 10:11:03.172;-0,15222;-16,193;3955,3;
2025-05-27 10:11:03.173;0,26611;-6,835;3557,8;
2025-05-27 10:11:03.174;0,67745;3,732;2503,7;
2025-05-27 10:11:03.175;-0,23617;13,608;1001,3;
2025-05-27 10:11:03.176;-1,0324;21,019;-673,11;
2025-05-27 10:11:03.177;0,42187;24,622;-2226,6;
2025-05-27 10:11:03.178;0,52681;23,761;-3383,2;
2025-05-27 10:11:03.179;0,78636;18,616;-3924;
2025-05-27 10:11:03.180;1,4677;10,106;-3740,9;
2025-05-27 10:11:03.181;-0,67282;-0,258;-2860,4;
2025-05-27 10:11:03.182;0,067351;-10,570;-1465,6;
2025-05-27 10:11:03.183;-1,0304;-18,992;198,7;
2025-05-27 10:11:03.184;-0,057771;-24,016;1817,1;
2025-05-27 10:11:03.185;1,9252;-24,711;3123,5;
2025-05-27 10:11:03.186;-0,48589;-20,963;3852,7;
2025-05-27 10:11:03.187;-0,060751;-13,454;3877,3;
2025-05-27 10:11:03.188;0,65319;-3,520;3177,5;
