Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:07:18.000;-11,244;4,127;4366,3;
2025-05-26 20:07:18.001;-11,454;2,247;4394,7;
2025-05-26 20:07:18.002;-12,564;0,362;4370,2;
2025-05-26 20:07:18.003;-11,015;-1,437;4305,7;
2025-05-26 20:07:18.004;-9,4038;-3,153;4189,9;
2025-05-26 20:07:18.005;-13,648;-4,770;4036,7;
2025-05-26 20:07:18.006;-14,191;-6,299;3835,2;
2025-05-26 20:07:18.007;-11,252;-7,716;3600,7;
2025-05-26 20:07:18.008;-8,0337;-9,034;3322,5;
2025-05-26 20:07:18.009;-5,2611;-10,298;3016,6;
2025-05-26 20:07:18.010;-2,4938;-11,507;2674;
2025-05-26 20:07:18.011;0,080726;-12,632;2310,3;
2025-05-26 20:07:18.012;2,6246;-13,726;1917,9;
2025-05-26 20:07:18.013;5,0228;-14,764;1513;
2025-05-26 20:07:18.014;7,2941;-15,660;1086;
2025-05-26 20:07:18.015;9,496;-16,441;655,46;
2025-05-26 20:07:18.016;11,331;-17,027;212,06;
2025-05-26 20:07:18.017;12,715;-17,379;-226,68;
2025-05-26 20:07:18.018;13,846;-17,506;-669,01;
2025-05-26 20:07:18.019;14,556;-17,351;-1098,3;
2025-05-26 20:07:18.020;14,562;-16,947;-1522,4;
2025-05-26 20:07:18.021;13,88;-16,337;-1925,6;
2025-05-26 20:07:18.022;12,209;-15,508;-2314,7;
2025-05-26 20:07:18.023;10,155;-14,536;-2676,2;
2025-05-26 20:07:18.024;7,0877;-13,480;-3015,6;
2025-05-26 20:07:18.025;3,6943;-12,350;-3319,6;
2025-05-26 20:07:18.026;0,012157;-11,197;-3594,9;
2025-05-26 20:07:18.027;-2,5557;-10,041;-3828,4;
2025-05-26 20:07:18.028;-5,2624;-8,867;-4027,7;
2025-05-26 20:07:18.029;-5,3926;-7,706;-4180,3;
2025-05-26 20:07:18.030;-9,7175;-6,490;-4294,6;
2025-05-26 20:07:18.031;-9,1825;-5,234;-4359,1;
2025-05-26 20:07:18.032;-13,577;-3,941;-4383,7;
2025-05-26 20:07:18.032;-16,03;-2,507;-4356,1;
2025-05-26 20:07:18.034;-11,189;-1,020;-4288,6;
2025-05-26 20:07:18.035;-13,292;0,578;-4170,2;
2025-05-26 20:07:18.036;-12,75;2,255;-4014,1;
2025-05-26 20:07:18.037;-9,7129;3,991;-3810,3;
2025-05-26 20:07:18.038;-6,939;5,756;-3573;
2025-05-26 20:07:18.039;-4,4289;7,503;-3292,8;
2025-05-26 20:07:18.040;-4,1608;9,241;-2985,1;
2025-05-26 20:07:18.041;-1,3741;10,894;-2640,5;
2025-05-26 20:07:18.042;1,9696;12,460;-2276,1;
2025-05-26 20:07:18.043;5,0107;13,929;-1882,7;
2025-05-26 20:07:18.044;8,3084;15,254;-1475,7;
2025-05-26 20:07:18.045;10,994;16,393;-1049,4;
2025-05-26 20:07:18.046;14,038;17,382;-618,39;
2025-05-26 20:07:18.047;16,444;18,140;-174,75;
2025-05-26 20:07:18.048;18,943;18,637;264,27;
2025-05-26 20:07:18.049;20,722;18,909;706,59;
2025-05-26 20:07:18.050;23,122;18,877;1135,2;
2025-05-26 20:07:18.051;18,956;18,571;1559,5;
2025-05-26 20:07:18.052;12,685;17,990;1960,1;
2025-05-26 20:07:18.053;0,47322;17,131;2349,7;
2025-05-26 20:07:18.054;-2,0912;16,078;2708,5;
2025-05-26 20:07:18.055;-3,7595;14,808;3047,3;
2025-05-26 20:07:18.056;-6,4174;13,390;3348,1;
2025-05-26 20:07:18.057;-8,6754;11,898;3622,3;
2025-05-26 20:07:18.058;-11,766;10,325;3852,2;
2025-05-26 20:07:18.059;-13,403;8,747;4050;
2025-05-26 20:07:18.060;-13,94;7,175;4198,8;
2025-05-26 20:07:18.061;-14,065;5,615;4311,3;
2025-05-26 20:07:18.062;-12,977;4,094;4372,5;
