Time(s);Coil;Accelerometer;Generator;
2025-05-27 09:22:58.000;-6,7194;0,009;-121,88;
2025-05-27 09:22:58.001;-6,3065;0,005;67,084;
2025-05-27 09:22:58.002;-5,923;-0,008;259,07;
2025-05-27 09:22:58.003;-5,5273;-0,017;446,29;
2025-05-27 09:22:58.004;-5,1395;-0,026;636,4;
2025-05-27 09:22:58.005;-4,7094;-0,035;820,57;
2025-05-27 09:22:58.006;-4,2666;-0,039;1006,1;
2025-05-27 09:22:58.007;-3,7192;-0,035;1186;
2025-05-27 09:22:58.008;-3,2528;-0,027;1366,5;
2025-05-27 09:22:58.009;-2,7859;-0,011;1540,5;
2025-05-27 09:22:58.010;-2,3868;0,003;1712,6;
2025-05-27 09:22:58.011;-1,7868;0,007;1878,4;
2025-05-27 09:22:58.012;-2,3731;0,008;2043,9;
2025-05-27 09:22:58.013;-2,2188;0,011;2199,5;
2025-05-27 09:22:58.014;-1,4581;0,016;2354,1;
2025-05-27 09:22:58.015;-0,9907;0,009;2499,5;
2025-05-27 09:22:58.016;-0,19529;-0,008;2642,6;
2025-05-27 09:22:58.017;0,39942;-0,020;2775,2;
2025-05-27 09:22:58.018;0,66179;-0,025;2905,6;
2025-05-27 09:22:58.019;1,1721;-0,027;3024,4;
2025-05-27 09:22:58.020;2,1589;-0,024;3138,5;
2025-05-27 09:22:58.021;0,57057;-0,020;3243,4;
2025-05-27 09:22:58.022;0,10806;-0,005;3343,1;
2025-05-27 09:22:58.023;0,59968;0,009;3430,9;
2025-05-27 09:22:58.024;1,3321;0,031;3513,7;
2025-05-27 09:22:58.025;1,332;0,044;3584,4;
2025-05-27 09:22:58.026;1,8114;0,035;3649,2;
2025-05-27 09:22:58.027;2,758;0,031;3701,9;
2025-05-27 09:22:58.028;3,5477;0,020;3748,3;
2025-05-27 09:22:58.029;4,0197;-0,001;3782;
2025-05-27 09:22:58.030;4,8449;-0,015;3809,6;
2025-05-27 09:22:58.031;4,7865;-0,028;3823,5;
2025-05-27 09:22:58.032;5,8243;-0,032;3832;
2025-05-27 09:22:58.032;3,0307;-0,017;3826,6;
2025-05-27 09:22:58.034;0,0025728;-0,000;3815,5;
2025-05-27 09:22:58.035;1,1232;0,020;3790,9;
2025-05-27 09:22:58.036;1,9387;0,047;3760,4;
2025-05-27 09:22:58.037;3,0216;0,068;3716,4;
2025-05-27 09:22:58.038;3,8732;0,081;3666,7;
2025-05-27 09:22:58.039;4,4674;0,078;3603;
2025-05-27 09:22:58.040;4,9357;0,063;3535;
2025-05-27 09:22:58.041;6,0094;0,041;3454,6;
2025-05-27 09:22:58.042;6,8794;0,014;3367,9;
2025-05-27 09:22:58.043;7,9543;-0,008;3270;
2025-05-27 09:22:58.044;8,8713;-0,020;3166,9;
2025-05-27 09:22:58.045;10,025;-0,018;3052,6;
2025-05-27 09:22:58.046;10,998;0,004;2933,7;
2025-05-27 09:22:58.047;11,64;0,039;2804,6;
2025-05-27 09:22:58.048;12,504;0,076;2671,3;
2025-05-27 09:22:58.049;13,462;0,110;2528,1;
2025-05-27 09:22:58.050;14,452;0,133;2383,9;
2025-05-27 09:22:58.051;16,077;0,131;2228;
2025-05-27 09:22:58.052;17,513;0,103;2070,7;
2025-05-27 09:22:58.053;19,248;0,049;1904,9;
2025-05-27 09:22:58.054;19,65;-0,020;1738,6;
2025-05-27 09:22:58.055;21,669;-0,087;1564,4;
2025-05-27 09:22:58.056;23,212;-0,130;1390,1;
2025-05-27 09:22:58.057;25,683;-0,130;1208,7;
2025-05-27 09:22:58.058;27,272;-0,066;1028,1;
2025-05-27 09:22:58.059;30,097;0,072;840,85;
2025-05-27 09:22:58.060;31,583;0,288;657,33;
2025-05-27 09:22:58.061;35,042;0,571;467,71;
2025-05-27 09:22:58.062;35,645;0,900;279,62;
2025-05-27 09:22:58.063;38,18;1,244;88,447;
2025-05-27 09:22:58.064;34,942;1,561;-99,83;
2025-05-27 09:22:58.065;36,916;1,824;-290,99;
2025-05-27 09:22:58.065;30,593;2,022;-478,19;
2025-05-27 09:22:58.067;8,2386;2,124;-667,11;
2025-05-27 09:22:58.068;-20,911;2,126;-851,09;
2025-05-27 09:22:58.069;-27,895;1,994;-1036,5;
2025-05-27 09:22:58.070;-21,621;1,814;-1214,2;
2025-05-27 09:22:58.071;-21,549;1,613;-1395,6;
2025-05-27 09:22:58.072;-18,765;1,381;-1569,2;
2025-05-27 09:22:58.073;-18,057;1,196;-1742,6;
2025-05-27 09:22:58.074;-15,971;1,054;-1907,7;
2025-05-27 09:22:58.075;-15,39;0,931;-2072,1;
2025-05-27 09:22:58.076;-13,713;0,854;-2227,7;
2025-05-27 09:22:58.077;-13,109;0,800;-2381,6;
2025-05-27 09:22:58.078;-10,758;0,726;-2526;
2025-05-27 09:22:58.079;-9,4993;0,647;-2668,9;
2025-05-27 09:22:58.080;-8,5409;0,536;-2799;
2025-05-27 09:22:58.081;-7,6997;0,383;-2926,7;
2025-05-27 09:22:58.082;-6,4805;0,211;-3044,5;
2025-05-27 09:22:58.083;-6,352;0,007;-3157,7;
2025-05-27 09:22:58.084;-5,0607;-0,202;-3259,8;
2025-05-27 09:22:58.085;-5,1438;-0,380;-3357,4;
2025-05-27 09:22:58.086;-7,1046;-0,540;-3443,4;
2025-05-27 09:22:58.087;-6,2424;-0,664;-3523,9;
2025-05-27 09:22:58.088;-5,8877;-0,759;-3592,6;
2025-05-27 09:22:58.089;-6,3733;-0,846;-3655,5;
2025-05-27 09:22:58.090;-6,1596;-0,941;-3704,9;
2025-05-27 09:22:58.091;-5,4263;-1,052;-3750,1;
2025-05-27 09:22:58.092;-5,4366;-1,215;-3781,2;
2025-05-27 09:22:58.093;-5,8901;-1,426;-3807,1;
2025-05-27 09:22:58.094;-5,5906;-1,690;-3818,7;
2025-05-27 09:22:58.095;-5,5384;-2,005;-3824,7;
2025-05-27 09:22:58.096;-5,3228;-2,349;-3816,5;
2025-05-27 09:22:58.097;-5,7172;-2,716;-3802,8;
2025-05-27 09:22:58.098;-6,1209;-3,087;-3774,9;
2025-05-27 09:22:58.099;-6,0925;-3,455;-3741,8;
2025-05-27 09:22:58.100;-6,2431;-3,805;-3695,6;
2025-05-27 09:22:58.101;-6,1677;-4,133;-3642,4;
2025-05-27 09:22:58.102;-6,1959;-4,442;-3576,5;
2025-05-27 09:22:58.103;-5,9827;-4,731;-3505,5;
2025-05-27 09:22:58.104;-6,1446;-4,989;-3421,7;
2025-05-27 09:22:58.105;-6,306;-5,227;-3332,9;
2025-05-27 09:22:58.106;-6,4901;-5,432;-3232,3;
2025-05-27 09:22:58.107;-6,6083;-5,599;-3126,9;
2025-05-27 09:22:58.108;-6,7467;-5,718;-3009,7;
2025-05-27 09:22:58.109;-6,7634;-5,777;-2888,6;
2025-05-27 09:22:58.110;-6,8236;-5,776;-2758,1;
2025-05-27 09:22:58.111;-6,5516;-5,721;-2623,7;
2025-05-27 09:22:58.112;-6,7366;-5,633;-2478;
2025-05-27 09:22:58.113;-7,1171;-5,530;-2331,5;
2025-05-27 09:22:58.114;-6,9193;-5,439;-2174,5;
2025-05-27 09:22:58.115;-6,4697;-5,391;-2016,4;
2025-05-27 09:22:58.116;-6,1183;-5,402;-1848,9;
2025-05-27 09:22:58.117;-5,3002;-5,469;-1681,3;
2025-05-27 09:22:58.118;-4,6824;-5,581;-1504,7;
2025-05-27 09:22:58.119;-4,0369;-5,714;-1329,2;
2025-05-27 09:22:58.120;-4,5636;-5,823;-1148,9;
2025-05-27 09:22:58.121;-4,6852;-5,862;-966,56;
2025-05-27 09:22:58.122;-3,7708;-5,794;-778,26;
2025-05-27 09:22:58.123;-4,4854;-5,595;-592,98;
2025-05-27 09:22:58.124;-5,0399;-5,262;-402,01;
2025-05-27 09:22:58.125;-4,78;-4,816;-214,26;
2025-05-27 09:22:58.126;-4,172;-4,308;-22,484;
2025-05-27 09:22:58.127;-3,5447;-3,801;165,83;
2025-05-27 09:22:58.128;-3,0073;-3,375;357,55;
2025-05-27 09:22:58.129;-2,4486;-3,076;544,79;
2025-05-27 09:22:58.130;-1,9352;-2,947;732,46;
2025-05-27 09:22:58.131;-1,1963;-3,005;915,57;
2025-05-27 09:22:58.131;-1,5491;-3,229;1101,5;
2025-05-27 09:22:58.133;-1,6709;-3,561;1279,2;
2025-05-27 09:22:58.134;-0,99908;-3,929;1458,7;
2025-05-27 09:22:58.135;-0,64006;-4,258;1630,7;
2025-05-27 09:22:58.136;0,063775;-4,456;1803;
2025-05-27 09:22:58.137;0,49054;-4,472;1966,5;
2025-05-27 09:22:58.138;1,26;-4,266;2130,1;
2025-05-27 09:22:58.139;0,64922;-3,819;2283,9;
2025-05-27 09:22:58.140;0,15788;-3,183;2434,2;
2025-05-27 09:22:58.141;1,0309;-2,435;2577,5;
2025-05-27 09:22:58.142;1,5154;-1,644;2717,9;
2025-05-27 09:22:58.143;2,3537;-0,897;2847,3;
2025-05-27 09:22:58.144;1,5691;-0,251;2973,6;
2025-05-27 09:22:58.145;0,53108;0,240;3089;
2025-05-27 09:22:58.146;1,1902;0,545;3199,9;
2025-05-27 09:22:58.146;1,7269;0,703;3299,9;
2025-05-27 09:22:58.148;1,384;0,757;3395;
2025-05-27 09:22:58.149;1,5069;0,770;3478,2;
2025-05-27 09:22:58.150;1,7457;0,808;3555,7;
2025-05-27 09:22:58.151;2,3434;0,927;3620,9;
2025-05-27 09:22:58.152;2,0098;1,154;3681,3;
2025-05-27 09:22:58.153;2,6029;1,525;3727,8;
2025-05-27 09:22:58.154;3,0907;2,043;3769,2;
2025-05-27 09:22:58.155;3,8309;2,643;3797,2;
2025-05-27 09:22:58.156;3,7472;3,300;3819,6;
2025-05-27 09:22:58.157;3,7108;3,971;3828,3;
2025-05-27 09:22:58.158;4,4791;4,594;3831,2;
2025-05-27 09:22:58.159;5,106;5,155;3819,8;
2025-05-27 09:22:58.160;5,5436;5,636;3802,7;
2025-05-27 09:22:58.161;3,6654;6,021;3772,6;
2025-05-27 09:22:58.162;4,2058;6,338;3735,8;
2025-05-27 09:22:58.163;4,9491;6,612;3686,3;
2025-05-27 09:22:58.164;5,4646;6,855;3630,5;
2025-05-27 09:22:58.165;6,6687;7,080;3562,3;
2025-05-27 09:22:58.166;6,5044;7,296;3488,1;
2025-05-27 09:22:58.167;6,0925;7,503;3401,9;
2025-05-27 09:22:58.168;7,1277;7,670;3310;
2025-05-27 09:22:58.169;8,1636;7,782;3206,6;
2025-05-27 09:22:58.170;9,2409;7,817;3099,9;
2025-05-27 09:22:58.171;10,368;7,754;2980;
2025-05-27 09:22:58.172;9,7549;7,593;2856,7;
2025-05-27 09:22:58.173;10,762;7,331;2722,8;
2025-05-27 09:22:58.174;11,903;6,979;2586,1;
2025-05-27 09:22:58.175;13,499;6,570;2439,4;
2025-05-27 09:22:58.176;14,526;6,135;2290,6;
2025-05-27 09:22:58.177;16,417;5,699;2132,2;
2025-05-27 09:22:58.178;17,352;5,277;1972,1;
2025-05-27 09:22:58.179;19,618;4,886;1803;
2025-05-27 09:22:58.180;20,383;4,534;1635,4;
2025-05-27 09:22:58.181;23,239;4,212;1459,3;
2025-05-27 09:22:58.182;22,992;3,917;1282,2;
2025-05-27 09:22:58.183;24,616;3,637;1099,6;
2025-05-27 09:22:58.184;24,763;3,360;917,57;
2025-05-27 09:22:58.185;28,569;3,092;729,91;
2025-05-27 09:22:58.186;26,824;2,833;543,98;
2025-05-27 09:22:58.187;33,113;2,589;353,62;
2025-05-27 09:22:58.188;21,31;2,376;165,14;
2025-05-27 09:22:58.189;0,9828;2,193;-26,43;
2025-05-27 09:22:58.190;7,3749;2,014;-212,47;
2025-05-27 09:22:58.191;15,954;1,885;-404,42;
2025-05-27 09:22:58.192;1,3497;1,810;-591,27;
2025-05-27 09:22:58.193;-17,287;1,749;-779,38;
2025-05-27 09:22:58.194;-7,7823;1,683;-961,93;
2025-05-27 09:22:58.195;-7,4629;1,612;-1146,2;
2025-05-27 09:22:58.196;-4,6921;1,524;-1323,9;
2025-05-27 09:22:58.197;-6,4217;1,502;-1502,2;
2025-05-27 09:22:58.198;-4,9024;1,451;-1673,3;
2025-05-27 09:22:58.199;-5,2806;1,370;-1844,7;
2025-05-27 09:22:58.200;-3,255;1,315;-2005,5;
2025-05-27 09:22:58.201;-3,1124;1,209;-2166,3;
2025-05-27 09:22:58.202;-1,6717;1,088;-2318,9;
2025-05-27 09:22:58.203;-1,4401;0,961;-2468,5;
2025-05-27 09:22:58.204;-0,69356;0,816;-2609;
2025-05-27 09:22:58.205;-0,68776;0,702;-2746,2;
2025-05-27 09:22:58.206;0,40233;0,544;-2873,6;
2025-05-27 09:22:58.207;0,50599;0,394;-2997;
2025-05-27 09:22:58.208;1,2725;0,256;-3110,1;
2025-05-27 09:22:58.209;1,4693;0,084;-3219;
2025-05-27 09:22:58.210;1,5676;-0,101;-3315;
2025-05-27 09:22:58.211;0,99121;-0,292;-3408,6;
2025-05-27 09:22:58.212;0,38258;-0,513;-3489,1;
2025-05-27 09:22:58.213;-0,14988;-0,743;-3565,1;
2025-05-27 09:22:58.214;-0,096967;-0,958;-3627,9;
2025-05-27 09:22:58.215;0,037263;-1,195;-3685,7;
2025-05-27 09:22:58.216;-0,30188;-1,407;-3730;
2025-05-27 09:22:58.217;-1,5898;-1,601;-3769;
2025-05-27 09:22:58.218;-2,0825;-1,782;-3794,3;
2025-05-27 09:22:58.219;-2,2944;-1,955;-3814,5;
2025-05-27 09:22:58.220;-2,5837;-2,110;-3820,8;
2025-05-27 09:22:58.221;-2,996;-2,292;-3820,7;
2025-05-27 09:22:58.222;-3,5122;-2,497;-3807,7;
2025-05-27 09:22:58.223;-3,9828;-2,727;-3788,3;
2025-05-27 09:22:58.224;-4,4925;-3,020;-3755,7;
2025-05-27 09:22:58.225;-5,08;-3,356;-3717,1;
2025-05-27 09:22:58.226;-5,7052;-3,726;-3665,6;
2025-05-27 09:22:58.227;-6,3762;-4,133;-3608,1;
2025-05-27 09:22:58.228;-7,0646;-4,536;-3537,7;
2025-05-27 09:22:58.229;-7,6782;-4,917;-3461,8;
2025-05-27 09:22:58.230;-8,3219;-5,248;-3374,4;
2025-05-27 09:22:58.231;-8,9692;-5,507;-3282,2;
2025-05-27 09:22:58.232;-9,5511;-5,711;-3176,5;
2025-05-27 09:22:58.233;-10,049;-5,823;-3068,2;
2025-05-27 09:22:58.234;-10,504;-5,865;-2947,4;
2025-05-27 09:22:58.235;-10,829;-5,879;-2823,4;
2025-05-27 09:22:58.236;-11,234;-5,858;-2688,1;
2025-05-27 09:22:58.237;-11,246;-5,834;-2550,5;
2025-05-27 09:22:58.238;-11,095;-5,821;-2401,9;
2025-05-27 09:22:58.239;-11,473;-5,837;-2252;
2025-05-27 09:22:58.240;-11,469;-5,873;-2094,7;
2025-05-27 09:22:58.241;-11,285;-5,911;-1933,6;
2025-05-27 09:22:58.242;-10,825;-5,944;-1763,9;
2025-05-27 09:22:58.243;-10,396;-5,939;-1594,5;
2025-05-27 09:22:58.244;-11,127;-5,872;-1417,4;
2025-05-27 09:22:58.245;-10,608;-5,735;-1240,8;
2025-05-27 09:22:58.246;-10,523;-5,510;-1057,5;
2025-05-27 09:22:58.247;-8,9002;-5,210;-875,49;
2025-05-27 09:22:58.248;-9,4784;-4,877;-687,07;
2025-05-27 09:22:58.249;-9,8331;-4,523;-500,71;
2025-05-27 09:22:58.250;-8,4296;-4,190;-311,59;
2025-05-27 09:22:58.251;-8,1157;-3,945;-124,38;
2025-05-27 09:22:58.252;-7,6908;-3,789;68,503;
2025-05-27 09:22:58.253;-7,3307;-3,743;255,68;
2025-05-27 09:22:58.254;-7,1551;-3,831;446,88;
2025-05-27 09:22:58.255;-6,8731;-3,993;632,94;
2025-05-27 09:22:58.256;-6,3493;-4,192;821,54;
2025-05-27 09:22:58.256;-6,0223;-4,398;1003,8;
2025-05-27 09:22:58.258;-5,6313;-4,537;1188,7;
2025-05-27 09:22:58.259;-5,1368;-4,565;1365,7;
2025-05-27 09:22:58.260;-4,5533;-4,461;1541,3;
2025-05-27 09:22:58.261;-4,1426;-4,204;1712,4;
2025-05-27 09:22:58.262;-3,59;-3,810;1883;
2025-05-27 09:22:58.263;-3,0959;-3,329;2044,6;
2025-05-27 09:22:58.263;-2,4365;-2,788;2205,1;
2025-05-27 09:22:58.265;-1,7033;-2,228;2356,2;
2025-05-27 09:22:58.266;-1,6309;-1,721;2505,2;
2025-05-27 09:22:58.267;-2,479;-1,297;2644,5;
2025-05-27 09:22:58.268;-2,262;-0,955;2781,5;
2025-05-27 09:22:58.269;-1,9916;-0,713;2908,1;
2025-05-27 09:22:58.270;-1,1178;-0,539;3029,9;
2025-05-27 09:22:58.271;-0,33894;-0,389;3141;
2025-05-27 09:22:58.272;-0,43941;-0,232;3249,2;
2025-05-27 09:22:58.273;-0,38303;-0,024;3344,6;
2025-05-27 09:22:58.274;0,13884;0,266;3435,9;
2025-05-27 09:22:58.275;0,64069;0,657;3514,6;
2025-05-27 09:22:58.276;0,95954;1,138;3588,8;
2025-05-27 09:22:58.277;1,0409;1,700;3650;
2025-05-27 09:22:58.278;1,6157;2,293;3706,3;
2025-05-27 09:22:58.279;2,2033;2,871;3748,8;
2025-05-27 09:22:58.280;2,4996;3,430;3785,4;
2025-05-27 09:22:58.281;1,47;3,919;3810;
2025-05-27 09:22:58.282;1,4707;4,304;3827,5;
2025-05-27 09:22:58.283;1,9847;4,623;3832,1;
2025-05-27 09:22:58.284;2,422;4,881;3830,3;
2025-05-27 09:22:58.285;3,2536;5,078;3815,1;
2025-05-27 09:22:58.286;3,9213;5,274;3793,3;
2025-05-27 09:22:58.287;3,9426;5,498;3758,4;
2025-05-27 09:22:58.288;4,6594;5,747;3717,2;
2025-05-27 09:22:58.289;5,4978;6,034;3662,8;
2025-05-27 09:22:58.290;6,3565;6,366;3603,6;
2025-05-27 09:22:58.291;6,8686;6,713;3530,1;
2025-05-27 09:22:58.292;7,3726;7,037;3451,7;
2025-05-27 09:22:58.293;8,0086;7,322;3360,8;
2025-05-27 09:22:58.293;9,4695;7,531;3265,4;
2025-05-27 09:22:58.295;9,0583;7,633;3158;
2025-05-27 09:22:58.296;5,1781;7,632;3046,5;
2025-05-27 09:22:58.297;6,3429;7,514;2923,6;
2025-05-27 09:22:58.298;7,5521;7,291;2796,9;
2025-05-27 09:22:58.299;8,8937;6,992;2659;
2025-05-27 09:22:58.300;10,236;6,632;2519,7;
2025-05-27 09:22:58.301;11,608;6,245;2370,3;
2025-05-27 09:22:58.302;12,463;5,852;2217,3;
2025-05-27 09:22:58.303;13,226;5,471;2056,5;
2025-05-27 09:22:58.304;14,884;5,121;1893,7;
2025-05-27 09:22:58.305;15,091;4,798;1722,9;
2025-05-27 09:22:58.306;16,404;4,505;1551,3;
2025-05-27 09:22:58.307;17,7;4,241;1372,7;
2025-05-27 09:22:58.308;19,487;3,991;1193,7;
2025-05-27 09:22:58.309;20,705;3,758;1008,4;
2025-05-27 09:22:58.310;22,784;3,533;826,92;
2025-05-27 09:22:58.311;23,839;3,310;636,95;
2025-05-27 09:22:58.312;26,131;3,092;449,43;
2025-05-27 09:22:58.313;26,909;2,883;257,65;
2025-05-27 09:22:58.314;29,646;2,679;69,089;
2025-05-27 09:22:58.315;29,963;2,484;-123,1;
