Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:04:09.000;-0,67146;-517,66;-4350,9;
2025-05-26 20:04:09.001;0,26871;-567,58;-4334;
2025-05-26 20:04:09.002;3,0096;-591,18;-4115,7;
2025-05-26 20:04:09.003;0,72574;-586,86;-3706,7;
2025-05-26 20:04:09.004;-0,95819;-555,31;-3127,8;
2025-05-26 20:04:09.005;0,87878;-498,33;-2406,9;
2025-05-26 20:04:09.006;1,6937;-418,7;-1579,8;
2025-05-26 20:04:09.007;3,0279;-321,02;-680,98;
2025-05-26 20:04:09.008;-0,69151;-209,19;245,33;
2025-05-26 20:04:09.009;-1,4721;-88,831;1163,6;
2025-05-26 20:04:09.010;0,83781;34,76;2027,1;
2025-05-26 20:04:09.011;1,0242;156,45;2803,6;
2025-05-26 20:04:09.012;0,81929;270,59;3451,4;
2025-05-26 20:04:09.013;-0,7898;372,68;3947,6;
2025-05-26 20:04:09.014;-1,9177;458,51;4258,6;
2025-05-26 20:04:09.015;0,096152;524,44;4378,8;
2025-05-26 20:04:09.016;-0,63313;566,8;4290,6;
2025-05-26 20:04:09.017;-0,57206;583,53;4008,9;
2025-05-26 20:04:09.018;1,1409;574,73;3538,7;
2025-05-26 20:04:09.019;-1,2774;539,26;2913,7;
2025-05-26 20:04:09.020;-2,1623;478,62;2153,6;
2025-05-26 20:04:09.021;-0,41286;396,25;1304,7;
2025-05-26 20:04:09.022;0,86077;293,97;394,29;
2025-05-26 20:04:09.023;2,5787;177,79;-528,74;
2025-05-26 20:04:09.024;2,5612;53,892;-1432,3;
2025-05-26 20:04:09.025;2,4349;-73,882;-2268,8;
2025-05-26 20:04:09.026;-0,11257;-198,54;-3008,7;
2025-05-26 20:04:09.027;-0,053456;-312,96;-3610,6;
2025-05-26 20:04:09.028;-0,94668;-413,5;-4053,2;
2025-05-26 20:04:09.029;-2,4128;-494,5;-4307,8;
2025-05-26 20:04:09.030;-0,32137;-551,82;-4364,4;
2025-05-26 20:04:09.031;0,42763;-584,09;-4217,6;
2025-05-26 20:04:09.032;-0,89425;-588,92;-3875;
