Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:01:04.000;2,7223;-191,25;1708,5;
2025-05-26 20:01:04.001;0,82594;-34,062;661,7;
2025-05-26 20:01:04.002;-0,47039;125,19;-424,13;
2025-05-26 20:01:04.003;1,5611;277,54;-1484,1;
2025-05-26 20:01:04.004;1,9098;413,18;-2453,3;
2025-05-26 20:01:04.005;0,031088;523,17;-3272,4;
2025-05-26 20:01:04.006;-0,50088;600,67;-3888,4;
2025-05-26 20:01:04.007;1,0025;640,07;-4259,1;
2025-05-26 20:01:04.008;-0,53852;638,76;-4361,1;
2025-05-26 20:01:04.009;-3,1735;596,19;-4178,3;
2025-05-26 20:01:04.010;-1,4288;514,64;-3733,5;
2025-05-26 20:01:04.011;-0,18939;399,91;-3045,4;
2025-05-26 20:01:04.012;1,9499;259,81;-2173,8;
2025-05-26 20:01:04.013;0,86592;102,13;-1160,3;
2025-05-26 20:01:04.014;0,069759;-60,694;-83,226;
2025-05-26 20:01:04.015;2,2156;-218,76;1006,7;
2025-05-26 20:01:04.016;2,207;-362,77;2025,1;
2025-05-26 20:01:04.017;0,47647;-482,03;2927,8;
2025-05-26 20:01:04.018;0,71137;-571,16;3642,8;
2025-05-26 20:01:04.019;0,095878;-624,14;4134,9;
2025-05-26 20:01:04.020;-1,6644;-637,95;4358,3;
2025-05-26 20:01:04.021;-0,58583;-611,65;4308;
2025-05-26 20:01:04.022;-0,61505;-548,16;3977,6;
2025-05-26 20:01:04.023;2,4976;-450,31;3398,2;
2025-05-26 20:01:04.024;-1,0298;-324,89;2604,5;
2025-05-26 20:01:04.025;-3,9429;-179,56;1652;
2025-05-26 20:01:04.026;-1,3578;-22,613;600,93;
2025-05-26 20:01:04.027;-0,51683;135,79;-484,45;
2025-05-26 20:01:04.028;1,0396;286,1;-1541,5;
2025-05-26 20:01:04.029;1,9984;419,07;-2502,5;
2025-05-26 20:01:04.030;3,4639;526,07;-3312,6;
2025-05-26 20:01:04.031;0,89795;600,28;-3915,1;
2025-05-26 20:01:04.032;-0,65516;637,32;-4274,1;
2025-05-26 20:01:04.032;-1,1646;633,61;-4357,6;
2025-05-26 20:01:04.034;-0,063791;589,04;-4165,1;
2025-05-26 20:01:04.035;1,2338;506,49;-3700,6;
2025-05-26 20:01:04.036;2,0443;391,25;-3008,7;
2025-05-26 20:01:04.037;0,81134;250,93;-2122,4;
2025-05-26 20:01:04.038;0,64064;94,05;-1110,9;
2025-05-26 20:01:04.039;0,23777;-68,769;-24,971;
2025-05-26 20:01:04.040;0,24783;-226,17;1054,4;
2025-05-26 20:01:04.041;1,1674;-368,59;2077,8;
2025-05-26 20:01:04.042;-0,16328;-487,15;2965,6;
2025-05-26 20:01:04.043;0,039468;-575,04;3676,3;
2025-05-26 20:01:04.044;-0,3521;-626,39;4150,3;
2025-05-26 20:01:04.045;1,5779;-638,87;4365,9;
2025-05-26 20:01:04.046;-0,061645;-611,28;4296,6;
2025-05-26 20:01:04.047;-3,4176;-545,91;3957;
2025-05-26 20:01:04.048;-2,0952;-446,9;3361,3;
2025-05-26 20:01:04.049;0,3083;-319,96;2560,1;
2025-05-26 20:01:04.050;-0,41621;-173,08;1598,6;
2025-05-26 20:01:04.051;-2,0195;-15,067;544,92;
