Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:08:42.000;0,20029;116,43;4302,8;
2025-05-26 20:08:42.001;0,18245;125,22;4274,1;
2025-05-26 20:08:42.002;0,18313;133,62;4229,8;
2025-05-26 20:08:42.003;0,22048;141,45;4179,9;
2025-05-26 20:08:42.004;0,23742;148,54;4114,9;
2025-05-26 20:08:42.005;0,21938;154,72;4042,5;
2025-05-26 20:08:42.006;0,19865;159,77;3957;
2025-05-26 20:08:42.007;0,23416;163,35;3864,5;
2025-05-26 20:08:42.008;0,25296;165,17;3759,7;
2025-05-26 20:08:42.009;0,26599;165,12;3648,6;
2025-05-26 20:08:42.010;0,30107;163,15;3525,2;
2025-05-26 20:08:42.011;0,33797;159,28;3396,2;
2025-05-26 20:08:42.012;0,19417;153,69;3255;
2025-05-26 20:08:42.013;0,24247;146,73;3109,8;
2025-05-26 20:08:42.014;0,26583;138,76;2954,7;
2025-05-26 20:08:42.015;0,35147;130,25;2793,8;
2025-05-26 20:08:42.016;0,22123;121,6;2623,6;
2025-05-26 20:08:42.017;0,10634;113,1;2450,5;
2025-05-26 20:08:42.018;0,060485;104,95;2268;
2025-05-26 20:08:42.019;0,12311;97,28;2083,4;
2025-05-26 20:08:42.020;0,2236;90,094;1890,5;
2025-05-26 20:08:42.021;0,20588;83,332;1696,6;
2025-05-26 20:08:42.022;0,22483;76,922;1493,3;
2025-05-26 20:08:42.023;0,21449;70,764;1294;
2025-05-26 20:08:42.024;0,22409;64,811;1086,1;
2025-05-26 20:08:42.025;0,21145;59,045;877,49;
2025-05-26 20:08:42.026;0,22341;53,494;664,57;
2025-05-26 20:08:42.027;0,21806;48,253;453,44;
2025-05-26 20:08:42.028;0,22071;43,435;238,44;
2025-05-26 20:08:42.029;0,21672;39,148;26,146;
2025-05-26 20:08:42.030;0,21984;35,476;-189,41;
2025-05-26 20:08:42.031;0,21826;32,464;-400,93;
2025-05-26 20:08:42.032;0,22272;30,133;-616,09;
2025-05-26 20:08:42.032;0,22034;28,441;-824,65;
2025-05-26 20:08:42.034;0,22746;27,246;-1033,1;
2025-05-26 20:08:42.035;0,22262;26,379;-1238,8;
2025-05-26 20:08:42.036;0,22188;25,679;-1443,4;
2025-05-26 20:08:42.037;0,2185;24,982;-1641,2;
2025-05-26 20:08:42.038;0,22132;24,125;-1838,5;
2025-05-26 20:08:42.039;0,21902;23,009;-2027,9;
2025-05-26 20:08:42.040;0,21696;21,587;-2216,2;
2025-05-26 20:08:42.041;0,22459;19,889;-2395,1;
2025-05-26 20:08:42.042;0,22024;17,991;-2573,7;
2025-05-26 20:08:42.043;0,22429;15,952;-2738,6;
2025-05-26 20:08:42.044;0,22434;13,874;-2902,5;
2025-05-26 20:08:42.045;0,22063;11,769;-3057;
2025-05-26 20:08:42.046;0,23192;9,3835;-3206,3;
2025-05-26 20:08:42.047;0,23012;7,3962;-3344,6;
2025-05-26 20:08:42.048;0,24339;5,178;-3477,8;
2025-05-26 20:08:42.049;0,23901;2,7474;-3599,2;
2025-05-26 20:08:42.050;0,24121;0,31493;-3715,4;
2025-05-26 20:08:42.051;0,26414;-2,3253;-3818,9;
2025-05-26 20:08:42.052;0,27009;-5,1582;-3917,3;
2025-05-26 20:08:42.053;0,2827;-8,5496;-4001,8;
2025-05-26 20:08:42.054;0,27469;-12,185;-4079;
2025-05-26 20:08:42.055;0,25594;-16,362;-4144;
2025-05-26 20:08:42.056;0,23989;-20,986;-4201,6;
2025-05-26 20:08:42.057;0,23677;-26,086;-4245,1;
2025-05-26 20:08:42.058;0,24748;-31,452;-4281,8;
2025-05-26 20:08:42.059;0,25246;-37,163;-4303,8;
2025-05-26 20:08:42.060;0,25394;-43,359;-4319,2;
2025-05-26 20:08:42.061;0,22802;-49,564;-4319,3;
2025-05-26 20:08:42.062;0,19711;-55,877;-4312,9;
2025-05-26 20:08:42.063;0,18227;-62,505;-4290,6;
2025-05-26 20:08:42.064;0,17063;-68,959;-4262,5;
2025-05-26 20:08:42.065;0,18103;-75,364;-4219;
2025-05-26 20:08:42.065;0,17309;-81,774;-4168,8;
2025-05-26 20:08:42.067;0,1834;-87,871;-4104,4;
2025-05-26 20:08:42.068;0,18822;-93,527;-4032,7;
2025-05-26 20:08:42.069;0,1777;-98,9;-3947,3;
2025-05-26 20:08:42.070;0,22002;-103,84;-3855,4;
2025-05-26 20:08:42.071;0,16188;-107,99;-3750,3;
2025-05-26 20:08:42.072;0,11638;-111,74;-3638,4;
2025-05-26 20:08:42.073;0,10352;-114,76;-3516,5;
2025-05-26 20:08:42.074;0,14964;-116,98;-3388;
2025-05-26 20:08:42.075;0,16377;-118,58;-3245,9;
2025-05-26 20:08:42.076;0,17992;-119,63;-3101;
2025-05-26 20:08:42.077;0,16156;-119,99;-2944,3;
2025-05-26 20:08:42.078;0,16254;-119,72;-2784,5;
2025-05-26 20:08:42.079;0,18497;-119,14;-2614,1;
2025-05-26 20:08:42.080;0,18476;-118,27;-2441,5;
2025-05-26 20:08:42.081;0,17992;-117,25;-2258,5;
2025-05-26 20:08:42.082;0,19449;-116,16;-2073,6;
2025-05-26 20:08:42.083;0,18539;-114,85;-1881,6;
2025-05-26 20:08:42.084;0,1808;-113,59;-1689,6;
2025-05-26 20:08:42.085;0,18213;-112,34;-1486,5;
2025-05-26 20:08:42.086;0,17502;-110,78;-1285,9;
2025-05-26 20:08:42.087;0,18879;-109,01;-1078,1;
2025-05-26 20:08:42.088;0,18132;-106,88;-871,49;
2025-05-26 20:08:42.089;0,19026;-104,32;-658,98;
2025-05-26 20:08:42.090;0,18233;-101,59;-448,5;
2025-05-26 20:08:42.091;0,18376;-98,605;-233,1;
2025-05-26 20:08:42.092;0,18852;-95,345;-19,614;
2025-05-26 20:08:42.093;0,18284;-92,08;192,98;
2025-05-26 20:08:42.094;0,18526;-88,852;403,54;
2025-05-26 20:08:42.095;0,19057;-85,781;619,5;
2025-05-26 20:08:42.096;0,18875;-82,94;828,11;
2025-05-26 20:08:42.097;0,18607;-80,058;1038,7;
2025-05-26 20:08:42.098;0,18437;-77,101;1242,6;
2025-05-26 20:08:42.099;0,18717;-74,053;1447,2;
2025-05-26 20:08:42.100;0,18583;-70,672;1644,4;
2025-05-26 20:08:42.101;0,18987;-66,858;1842,1;
2025-05-26 20:08:42.102;0,19458;-62,552;2032;
2025-05-26 20:08:42.103;0,18383;-57,644;2219,3;
2025-05-26 20:08:42.104;0,18072;-52,267;2397,2;
2025-05-26 20:08:42.105;0,18796;-46,705;2575,8;
2025-05-26 20:08:42.106;0,18735;-41,017;2742,4;
2025-05-26 20:08:42.107;0,19945;-35,302;2906,6;
2025-05-26 20:08:42.108;0,18891;-29,83;3060,3;
2025-05-26 20:08:42.109;0,19381;-24,564;3210,2;
2025-05-26 20:08:42.110;0,18712;-19,476;3348,7;
2025-05-26 20:08:42.111;0,19725;-14,618;3483;
2025-05-26 20:08:42.112;0,206;-9,5736;3605,6;
2025-05-26 20:08:42.113;0,20079;-4,0406;3720,6;
2025-05-26 20:08:42.114;0,20103;2,0734;3824,6;
2025-05-26 20:08:42.115;0,20337;8,9373;3923,7;
2025-05-26 20:08:42.116;0,19239;16,636;4008,5;
2025-05-26 20:08:42.117;0,19281;25,254;4087,4;
2025-05-26 20:08:42.118;0,19414;34,702;4152,4;
2025-05-26 20:08:42.119;0,19473;44,697;4210,5;
