Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:09:02.000;0,18475;1,1239;580,58;
2025-05-26 20:09:02.001;0,1746;4,6578;738,9;
2025-05-26 20:09:02.002;0,18152;8,6911;898,95;
2025-05-26 20:09:02.003;0,17878;13,306;1055;
2025-05-26 20:09:02.004;0,18003;18,542;1212,9;
2025-05-26 20:09:02.005;0,18278;24,332;1366,2;
2025-05-26 20:09:02.006;0,17861;30,523;1516,1;
2025-05-26 20:09:02.007;0,17367;37,059;1666,7;
2025-05-26 20:09:02.008;0,18122;43,79;1816,8;
2025-05-26 20:09:02.009;0,17745;50,47;1960,8;
2025-05-26 20:09:02.010;0,17433;56,972;2104,8;
2025-05-26 20:09:02.011;0,18052;63,14;2243,1;
2025-05-26 20:09:02.012;0,17687;68,9;2380,5;
2025-05-26 20:09:02.013;0,17535;74,274;2512,3;
2025-05-26 20:09:02.014;0,17549;79,223;2643,3;
2025-05-26 20:09:02.015;0,17918;83,81;2768,2;
2025-05-26 20:09:02.016;0,16967;88,128;2889,9;
2025-05-26 20:09:02.017;0,17251;92,216;3006,4;
2025-05-26 20:09:02.018;0,17485;96,185;3122;
2025-05-26 20:09:02.019;0,17791;99,993;3229;
2025-05-26 20:09:02.020;0,1818;103,51;3334,7;
2025-05-26 20:09:02.021;0,18095;106,7;3433,2;
2025-05-26 20:09:02.022;0,18909;109,31;3529,6;
2025-05-26 20:09:02.023;0,18519;111,07;3618,3;
2025-05-26 20:09:02.024;0,18909;111,83;3704,8;
2025-05-26 20:09:02.025;0,18399;111,34;3783;
2025-05-26 20:09:02.026;0,18723;109,45;3857;
2025-05-26 20:09:02.027;0,18427;106,18;3925,2;
2025-05-26 20:09:02.028;0,18223;101,63;3989,4;
2025-05-26 20:09:02.029;0,17862;95,97;4045,5;
2025-05-26 20:09:02.030;0,18388;89,445;4097,9;
2025-05-26 20:09:02.031;0,18502;82,425;4142,1;
2025-05-26 20:09:02.032;0,18061;75,255;4182,1;
2025-05-26 20:09:02.032;0,18043;68,224;4213,9;
2025-05-26 20:09:02.034;0,17822;61,626;4241,7;
2025-05-26 20:09:02.035;0,17925;55,67;4260,7;
2025-05-26 20:09:02.036;0,18177;50,464;4277;
2025-05-26 20:09:02.037;0,18424;46,063;4282,8;
