Time(s);Coil;Accelerometer;Generator;
2025-05-26 19:59:14.000;-0,94612;176,57;3463,6;
2025-05-26 19:59:14.001;-0,041332;0,14351;2552,8;
2025-05-26 19:59:14.002;2,0571;-175,23;1443,1;
2025-05-26 19:59:14.003;-1,1415;-336,8;212,27;
2025-05-26 19:59:14.004;-1,8052;-469,7;-1027;
2025-05-26 19:59:14.005;0,33551;-562,63;-2189,1;
2025-05-26 19:59:14.006;-0,24511;-609,72;-3170,9;
2025-05-26 19:59:14.007;-0,89195;-605,67;-3894,5;
2025-05-26 19:59:14.008;-0,22543;-551,14;-4292,8;
2025-05-26 19:59:14.009;-0,27951;-451,93;-4328,9;
2025-05-26 19:59:14.010;0,5298;-314,99;-3998,4;
2025-05-26 19:59:14.011;-0,0045917;-151,47;-3331,2;
2025-05-26 19:59:14.012;0,78031;22,29;-2385,5;
2025-05-26 19:59:14.013;2,5069;194,61;-1248,8;
2025-05-26 19:59:14.014;3,674;351,99;-6,8941;
2025-05-26 19:59:14.015;1,9796;478,49;1229,7;
2025-05-26 19:59:14.016;-2,2022;565,7;2374,8;
2025-05-26 19:59:14.017;-0,15227;606,86;3318,4;
2025-05-26 19:59:14.018;0,64719;596,97;3998;
2025-05-26 19:59:14.019;0,93149;537,05;4332,2;
2025-05-26 19:59:14.020;-1,4684;432,51;4312,8;
2025-05-26 19:59:14.021;-0,153;292,65;3918,9;
2025-05-26 19:59:14.022;1,6816;127,57;3206,9;
2025-05-26 19:59:14.023;1,6951;-48,703;2222,8;
2025-05-26 19:59:14.024;-2,627;-220,74;1067;
2025-05-26 19:59:14.025;-2,8392;-374,6;-178,63;
2025-05-26 19:59:14.026;-1,0627;-497,5;-1402,5;
2025-05-26 19:59:14.027;-0,018813;-578,83;-2517,7;
2025-05-26 19:59:14.028;0,25825;-612,05;-3426,3;
2025-05-26 19:59:14.029;-0,97431;-593,77;-4054,2;
2025-05-26 19:59:14.030;0,10226;-525,97;-4343,6;
2025-05-26 19:59:14.031;0,92268;-414,53;-4266,3;
2025-05-26 19:59:14.032;-0,48233;-267,56;-3826,4;
2025-05-26 19:59:14.032;-0,37122;-98,411;-3066,1;
2025-05-26 19:59:14.034;1,3836;78,448;-2049,2;
2025-05-26 19:59:14.035;3,1056;248,91;-869,98;
2025-05-26 19:59:14.036;4,4029;397,82;383,94;
2025-05-26 19:59:14.037;0,32091;513,74;1600,8;
2025-05-26 19:59:14.038;0,55955;586,84;2696,1;
2025-05-26 19:59:14.039;-0,59506;609,69;3560,6;
2025-05-26 19:59:14.040;-0,048115;582,1;4142;
2025-05-26 19:59:14.041;-0,18653;506;4365,8;
2025-05-26 19:59:14.042;1,3936;387,84;4229,5;
2025-05-26 19:59:14.043;-2,2449;237,84;3726,7;
2025-05-26 19:59:14.044;-1,5324;68,422;2923,1;
2025-05-26 19:59:14.045;0,51219;-106,76;1872;
2025-05-26 19:59:14.046;2,451;-272,35;680,32;
2025-05-26 19:59:14.047;-2,4054;-415,27;-568,86;
2025-05-26 19:59:14.048;-2,4698;-524,13;-1767,5;
2025-05-26 19:59:14.049;-0,5776;-588,86;-2826,5;
2025-05-26 19:59:14.050;0,70208;-605,27;-3655,4;
2025-05-26 19:59:14.051;1,7954;-572,42;-4184,1;
2025-05-26 19:59:14.052;3,411;-491,34;-4360,2;
2025-05-26 19:59:14.053;1,9476;-369,83;-4168,5;
2025-05-26 19:59:14.054;-2,0945;-218,15;-3622,2;
2025-05-26 19:59:14.055;-0,81417;-48,316;-2775,6;
2025-05-26 19:59:14.056;1,1355;125,99;-1697,9;
2025-05-26 19:59:14.057;-0,4672;289,27;-486,73;
2025-05-26 19:59:14.058;-2,1219;428,52;768,71;
2025-05-26 19:59:14.059;-0,12467;532,88;1953,9;
2025-05-26 19:59:14.060;0,69563;592,64;2991,9;
2025-05-26 19:59:14.061;0,54462;602,78;3775,1;
2025-05-26 19:59:14.062;-0,27989;562,4;4252,8;
2025-05-26 19:59:14.063;-0,64401;474,7;4362;
2025-05-26 19:59:14.064;-0,6841;347,53;4111,7;
2025-05-26 19:59:14.065;1,8158;190,85;3505,7;
2025-05-26 19:59:14.065;0,26314;17,291;2618,4;
2025-05-26 19:59:14.067;-1,1636;-157,6;1510,7;
2025-05-26 19:59:14.068;0,54643;-318,59;290,2;
2025-05-26 19:59:14.069;2,1085;-453,67;-954,7;
2025-05-26 19:59:14.070;1,5041;-550,83;-2120,3;
2025-05-26 19:59:14.071;0,010584;-601,09;-3117,9;
2025-05-26 19:59:14.072;1,2684;-601,59;-3858,2;
2025-05-26 19:59:14.073;-1,0565;-551,73;-4279,5;
2025-05-26 19:59:14.074;-1,3075;-455,51;-4339,3;
2025-05-26 19:59:14.075;0,44493;-321,71;-4033,7;
2025-05-26 19:59:14.076;0,98856;-161,5;-3386,7;
2025-05-26 19:59:14.077;-4,1515;11,984;-2460;
2025-05-26 19:59:14.078;-3,0259;183,96;-1329,2;
2025-05-26 19:59:14.079;-1,5223;340,49;-97,516;
2025-05-26 19:59:14.080;-0,40581;467,9;1149,5;
2025-05-26 19:59:14.081;0,13158;556,73;2298;
2025-05-26 19:59:14.082;1,1311;599,59;3266,4;
2025-05-26 19:59:14.083;2,2069;592,63;3957,8;
2025-05-26 19:59:14.084;3,2799;535,93;4328;
2025-05-26 19:59:14.085;4,3314;435,39;4322,7;
2025-05-26 19:59:14.086;4,7985;298,89;3961,5;
2025-05-26 19:59:14.087;-1,2336;137,18;3258,3;
2025-05-26 19:59:14.088;-2,0889;-36,302;2294,6;
2025-05-26 19:59:14.089;-0,83363;-206,93;1140,1;
2025-05-26 19:59:14.090;-1,2512;-360,31;-98,248;
2025-05-26 19:59:14.091;-0,45734;-484,16;-1331,9;
2025-05-26 19:59:14.092;-0,62143;-568,41;-2453,5;
2025-05-26 19:59:14.093;-0,070884;-604,94;-3379,6;
2025-05-26 19:59:14.094;0,023101;-590,91;-4025,3;
2025-05-26 19:59:14.095;0,90303;-527,83;-4337,2;
2025-05-26 19:59:14.096;1,3683;-419,78;-4281,1;
2025-05-26 19:59:14.097;-0,15475;-275,99;-3863,7;
2025-05-26 19:59:14.098;-0,15483;-109,59;-3119,8;
2025-05-26 19:59:14.099;0,37284;66,395;-2122,3;
2025-05-26 19:59:14.100;1,8576;237,54;-947,2;
2025-05-26 19:59:14.101;3,8731;388,5;298,32;
2025-05-26 19:59:14.102;1,3479;506,54;1525,3;
2025-05-26 19:59:14.103;-1,5218;581,95;2623,9;
2025-05-26 19:59:14.104;-0,088336;608,78;3516,3;
2025-05-26 19:59:14.105;1,7907;584,43;4109,4;
2025-05-26 19:59:14.106;0,87396;510,1;4367,7;
2025-05-26 19:59:14.107;0,52026;393,72;4247,3;
2025-05-26 19:59:14.108;-2,7261;245,09;3777,2;
2025-05-26 19:59:14.109;-1,479;75,724;2985;
2025-05-26 19:59:14.110;0,44844;-99,541;1955,3;
2025-05-26 19:59:14.111;2,6165;-266,29;761,65;
2025-05-26 19:59:14.112;-1,2185;-410,53;-483,16;
2025-05-26 19:59:14.113;-2,9616;-520,4;-1693,9;
2025-05-26 19:59:14.114;-0,25239;-587,27;-2764,2;
2025-05-26 19:59:14.115;0,1068;-605,44;-3612,7;
2025-05-26 19:59:14.116;1,1103;-573,55;-4159,8;
2025-05-26 19:59:14.117;1,3557;-494,63;-4359,8;
2025-05-26 19:59:14.118;2,2475;-374,58;-4188,3;
2025-05-26 19:59:14.119;0,53381;-223,05;-3666;
2025-05-26 19:59:14.120;-1,052;-53,545;-2832,8;
2025-05-26 19:59:14.121;-0,026562;120,06;-1769,6;
2025-05-26 19:59:14.122;2,3627;284,73;-560,2;
2025-05-26 19:59:14.123;0,64434;425,91;689,37;
2025-05-26 19:59:14.124;-1,4287;531,64;1889,5;
2025-05-26 19:59:14.125;0,22529;593,49;2929,7;
2025-05-26 19:59:14.126;2,3074;606,32;3738;
2025-05-26 19:59:14.127;1,1494;568,17;4227,8;
2025-05-26 19:59:14.128;-3,6277;481,91;4370,5;
2025-05-26 19:59:14.129;-0,19573;355,78;4135,8;
2025-05-26 19:59:14.130;-0,26895;199,41;3561,7;
2025-05-26 19:59:14.131;0,94744;25,481;2684,1;
2025-05-26 19:59:14.131;-0,6756;-150,57;1596,4;
2025-05-26 19:59:14.133;-3,4664;-314,81;374,49;
2025-05-26 19:59:14.134;-1,5871;-452,6;-867,93;
2025-05-26 19:59:14.135;-0,53504;-552,31;-2045,7;
2025-05-26 19:59:14.136;0,7382;-606,68;-3054,3;
2025-05-26 19:59:14.137;1,768;-609,79;-3816,3;
2025-05-26 19:59:14.138;2,1477;-561,68;-4259,8;
2025-05-26 19:59:14.139;1,647;-467,35;-4347,7;
2025-05-26 19:59:14.140;2,3239;-333,52;-4064,1;
2025-05-26 19:59:14.141;0,17431;-171,31;-3439;
2025-05-26 19:59:14.142;0,4431;4,0519;-2524,6;
2025-05-26 19:59:14.143;0,66211;178,9;-1406,6;
2025-05-26 19:59:14.144;0,8584;339,54;-171,45;
2025-05-26 19:59:14.145;-1,4576;471,13;1071,5;
2025-05-26 19:59:14.146;-1,031;563,25;2234,8;
2025-05-26 19:59:14.146;0,22255;609,22;3209,4;
2025-05-26 19:59:14.148;2,0935;604,49;3927,5;
2025-05-26 19:59:14.149;0,74962;548,77;4310,2;
2025-05-26 19:59:14.150;-0,11004;447,86;4337,1;
2025-05-26 19:59:14.151;-0,28647;310,43;3988,1;
2025-05-26 19:59:14.152;0,92929;146,98;3314,1;
2025-05-26 19:59:14.153;1,8905;-29,191;2358,5;
2025-05-26 19:59:14.154;-4,3221;-202,63;1221,5;
2025-05-26 19:59:14.155;-2,3051;-359,06;-17,708;
2025-05-26 19:59:14.156;-1,1374;-485,78;-1247,5;
2025-05-26 19:59:14.157;0,41833;-571,92;-2382,6;
2025-05-26 19:59:14.158;0,49841;-610,73;-3321,2;
2025-05-26 19:59:14.159;2,2983;-598,36;-3992,1;
2025-05-26 19:59:14.160;0,21405;-536,08;-4326,6;
2025-05-26 19:59:14.161;0,14543;-429,63;-4298;
2025-05-26 19:59:14.162;2,0204;-286,71;-3903,7;
2025-05-26 19:59:14.163;0,97916;-119,66;-3182,8;
2025-05-26 19:59:14.164;1,5998;56,498;-2195,9;
2025-05-26 19:59:14.165;1,7912;227,8;-1033,8;
2025-05-26 19:59:14.166;-0,0044963;380,17;215,8;
2025-05-26 19:59:14.167;-1,5284;500,45;1442,7;
2025-05-26 19:59:14.168;-0,49539;578,76;2560,2;
2025-05-26 19:59:14.169;1,4484;608,75;3462,2;
2025-05-26 19:59:14.170;1,9778;587,56;4084,9;
2025-05-26 19:59:14.171;0,073657;517,63;4356,7;
2025-05-26 19:59:14.172;-0,46324;404,3;4268,5;
2025-05-26 19:59:14.173;-0,68414;257,9;3810;
2025-05-26 19:59:14.174;-1,3752;89,664;3043,7;
2025-05-26 19:59:14.175;0,44008;-86,027;2019,1;
2025-05-26 19:59:14.176;0,095294;-254,21;840,59;
2025-05-26 19:59:14.177;-3,2738;-401,55;-409,28;
2025-05-26 19:59:14.178;-1,2897;-515,64;-1618,9;
2025-05-26 19:59:14.179;-0,19392;-586,46;-2704,1;
2025-05-26 19:59:14.180;1,1533;-608,98;-3565,3;
2025-05-26 19:59:14.181;2,0055;-581,39;-4135,2;
2025-05-26 19:59:14.182;2,9281;-505,13;-4357,1;
2025-05-26 19:59:14.183;1,5465;-386,84;-4212,5;
2025-05-26 19:59:14.184;-0,41713;-236,67;-3710,3;
2025-05-26 19:59:14.185;-0,1076;-66,905;-2899,6;
2025-05-26 19:59:14.186;1,1995;108,96;-1847,7;
2025-05-26 19:59:14.187;0,099466;274,7;-649,2;
2025-05-26 19:59:14.188;-2,3494;417,59;605,41;
2025-05-26 19:59:14.189;-0,6622;526,3;1806,5;
2025-05-26 19:59:14.190;0,31848;590,23;2867,8;
2025-05-26 19:59:14.191;1,8692;604,83;3687,4;
2025-05-26 19:59:14.192;1,5913;568,75;4209,5;
2025-05-26 19:59:14.193;-0,40852;484,96;4367,9;
2025-05-26 19:59:14.194;0,82015;361,03;4167,1;
2025-05-26 19:59:14.195;-0,47543;206,94;3604,5;
2025-05-26 19:59:14.196;2,2512;34,849;2751,7;
2025-05-26 19:59:14.197;-1,7459;-139,35;1666,1;
2025-05-26 19:59:14.198;-3,0757;-301,51;456,16;
2025-05-26 19:59:14.199;-1,6773;-438,95;-794,61;
2025-05-26 19:59:14.200;-0,25977;-539,45;-1974,3;
2025-05-26 19:59:14.201;0,44277;-594,99;-2999,6;
2025-05-26 19:59:14.202;1,808;-601;-3777,1;
2025-05-26 19:59:14.203;1,0913;-557,42;-4243,5;
2025-05-26 19:59:14.204;-1,2217;-466,98;-4351,5;
2025-05-26 19:59:14.205;0,37237;-338,51;-4092,2;
2025-05-26 19:59:14.206;2,6483;-182,01;-3486,2;
2025-05-26 19:59:14.207;1,8372;-10,388;-2591;
2025-05-26 19:59:14.208;-0,84747;161,97;-1481,7;
2025-05-26 19:59:14.209;0,71872;320,62;-257,24;
2025-05-26 19:59:14.210;2,3591;452,2;991,55;
2025-05-26 19:59:14.211;0,73402;546,87;2156,6;
2025-05-26 19:59:14.212;-0,99848;596,13;3153,4;
2025-05-26 19:59:14.213;1,9456;595,37;3883,2;
2025-05-26 19:59:14.214;0,15317;545,26;4299,5;
2025-05-26 19:59:14.215;-2,7658;449,58;4343,4;
2025-05-26 19:59:14.216;0,035343;316,8;4030;
2025-05-26 19:59:14.217;-0,081672;157,27;3368,7;
2025-05-26 19:59:14.218;1,7114;-16,011;2438,5;
2025-05-26 19:59:14.219;0,75223;-187,73;1301,8;
2025-05-26 19:59:14.220;-3,1087;-343,45;71,862;
2025-05-26 19:59:14.221;-0,90249;-470,85;-1168,3;
2025-05-26 19:59:14.222;0,30204;-559,34;-2310,3;
2025-05-26 19:59:14.223;1,6864;-600,31;-3269,2;
2025-05-26 19:59:14.224;0,87732;-591,5;-3956,8;
2025-05-26 19:59:14.225;0,65069;-533,53;-4316,2;
2025-05-26 19:59:14.226;1,6114;-430,47;-4309,5;
2025-05-26 19:59:14.227;1,6666;-291,57;-3938,4;
2025-05-26 19:59:14.228;-3,3453;-128,78;-3234,7;
2025-05-26 19:59:14.229;-1,7631;44,56;-2264;
2025-05-26 19:59:14.230;-0,31716;214,21;-1107,6;
2025-05-26 19:59:14.231;1,8573;365,75;135,35;
2025-05-26 19:59:14.232;1,7612;486,4;1371,5;
2025-05-26 19:59:14.233;-0,78719;566,55;2491;
2025-05-26 19:59:14.234;1,0202;599,84;3415,4;
2025-05-26 19:59:14.235;0,90863;583,21;4049,5;
2025-05-26 19:59:14.236;0,45231;517,12;4354,6;
2025-05-26 19:59:14.237;0,52165;408,49;4281,9;
2025-05-26 19:59:14.238;0,26525;266,29;3858,3;
2025-05-26 19:59:14.239;-1,6853;101,3;3101,8;
2025-05-26 19:59:14.240;1,4585;-72,027;2101,5;
2025-05-26 19:59:14.241;0,84005;-239,84;923,61;
2025-05-26 19:59:14.242;-2,0596;-387,47;-318,36;
2025-05-26 19:59:14.243;-0,26729;-502,94;-1539,2;
2025-05-26 19:59:14.244;0,39278;-577,27;-2631,7;
2025-05-26 19:59:14.245;-0,54552;-603,14;-3514;
2025-05-26 19:59:14.246;-0,44384;-578,66;-4104,9;
2025-05-26 19:59:14.247;-0,3067;-506,64;-4353,2;
2025-05-26 19:59:14.248;0,34798;-391,72;-4232,7;
2025-05-26 19:59:14.249;1,5437;-243,47;-3754;
2025-05-26 19:59:14.250;2,406;-75,353;-2959,5;
