Time(s);Coil;Accelerometer;Generator;
2025-05-26 19:59:53.000;-3,0628;-0,031;-3239,6;
2025-05-26 19:59:53.001;-1,1638;-0,062;-2318,9;
2025-05-26 19:59:53.002;0,95513;0,049;-1219,7;
2025-05-26 19:59:53.003;1,7794;0,167;-36,664;
2025-05-26 19:59:53.004;-1,351;0,172;1154,9;
2025-05-26 19:59:53.005;-0,25772;0,185;2255,5;
2025-05-26 19:59:53.006;0,15909;0,112;3194,2;
2025-05-26 19:59:53.007;2,0503;-0,049;3886,9;
2025-05-26 19:59:53.008;0,27064;-0,255;4289,2;
2025-05-26 19:59:53.009;1,2078;-0,473;4354,9;
2025-05-26 19:59:53.010;2,5618;-0,645;4088,7;
2025-05-26 19:59:53.011;0,87753;-0,714;3505,2;
2025-05-26 19:59:53.012;-2,681;-0,681;2658,7;
2025-05-26 19:59:53.013;-2,0633;-0,522;1613,8;
2025-05-26 19:59:53.014;-0,56001;-0,249;452,33;
2025-05-26 19:59:53.015;-0,95234;0,072;-740;
2025-05-26 19:59:53.016;-0,0012658;0,412;-1878,3;
2025-05-26 19:59:53.017;0,3383;0,657;-2878,1;
2025-05-26 19:59:53.018;1,012;0,801;-3663,8;
2025-05-26 19:59:53.019;2,1909;0,806;-4171,8;
2025-05-26 19:59:53.020;0,58473;0,662;-4359,4;
2025-05-26 19:59:53.021;-1,5824;0,431;-4210,3;
2025-05-26 19:59:53.022;0,30619;0,163;-3732,4;
2025-05-26 19:59:53.023;1,1793;-0,141;-2971,4;
2025-05-26 19:59:53.024;3,8153;-0,367;-1981;
2025-05-26 19:59:53.025;1,5574;-0,392;-849,04;
2025-05-26 19:59:53.026;-0,52904;-0,374;351,68;
2025-05-26 19:59:53.027;1,1493;-0,266;1519,2;
2025-05-26 19:59:53.028;0,78735;-0,060;2581,6;
2025-05-26 19:59:53.029;-0,39612;0,120;3443,7;
2025-05-26 19:59:53.030;-0,039174;0,236;4052,9;
2025-05-26 19:59:53.031;0,58751;0,222;4344,8;
2025-05-26 19:59:53.032;-0,24891;0,088;4305,7;
2025-05-26 19:59:53.032;-0,36406;-0,134;3930,3;
2025-05-26 19:59:53.034;0,33698;-0,408;3256,8;
2025-05-26 19:59:53.035;-1,8313;-0,665;2336,5;
2025-05-26 19:59:53.036;-1,0256;-0,817;1245;
2025-05-26 19:59:53.037;1,6792;-0,797;64,866;
2025-05-26 19:59:53.038;1,523;-0,571;-1119,1;
2025-05-26 19:59:53.039;-0,55659;-0,181;-2220,1;
2025-05-26 19:59:53.040;-0,75571;0,321;-3158,7;
2025-05-26 19:59:53.041;0,70325;0,846;-3860,4;
2025-05-26 19:59:53.042;1,4891;1,219;-4268,6;
2025-05-26 19:59:53.043;1,2163;1,395;-4349,5;
2025-05-26 19:59:53.044;-1,1119;1,309;-4090,5;
2025-05-26 19:59:53.045;-2,8397;0,930;-3518,7;
2025-05-26 19:59:53.046;-0,09252;0,261;-2673,7;
2025-05-26 19:59:53.047;0,9391;-0,427;-1633,8;
2025-05-26 19:59:53.048;3,0297;-1,007;-466,52;
2025-05-26 19:59:53.049;1,0017;-1,444;727,48;
2025-05-26 19:59:53.050;-0,080409;-1,497;1876,2;
2025-05-26 19:59:53.051;0,71547;-1,130;2878,1;
2025-05-26 19:59:53.052;-0,19326;-0,459;3671,8;
2025-05-26 19:59:53.053;-1,9408;0,415;4180,2;
2025-05-26 19:59:53.054;-0,98768;1,243;4371,6;
2025-05-26 19:59:53.055;0,82787;1,787;4219,9;
2025-05-26 19:59:53.056;3,2033;1,835;3745,7;
2025-05-26 19:59:53.057;-1,2717;1,231;2983,7;
2025-05-26 19:59:53.058;-3,5165;-0,029;1999,5;
2025-05-26 19:59:53.059;-0,88818;-1,751;869,87;
2025-05-26 19:59:53.060;0,079606;-3,651;-322,5;
2025-05-26 19:59:53.061;0,58957;-5,279;-1489,2;
2025-05-26 19:59:53.062;0,63386;-6,154;-2547,5;
2025-05-26 19:59:53.063;1,8353;-5,843;-3416;
2025-05-26 19:59:53.064;2,2624;-4,013;-4027,8;
2025-05-26 19:59:53.065;-0,017133;-0,571;-4332,6;
2025-05-26 19:59:53.065;-1,5303;4,389;-4300,9;
2025-05-26 19:59:53.067;-1,0294;10,464;-3939,2;
2025-05-26 19:59:53.068;0,24079;17,008;-3270,4;
2025-05-26 19:59:53.069;2,2938;23,222;-2359,3;
2025-05-26 19:59:53.070;0,81661;28,426;-1265;
2025-05-26 19:59:53.071;0,13351;31,766;-84,874;
2025-05-26 19:59:53.072;1,9881;32,623;1108,9;
2025-05-26 19:59:53.073;0,26527;30,792;2214,2;
2025-05-26 19:59:53.074;-0,0091932;26,226;3161,9;
2025-05-26 19:59:53.075;0,97225;19,241;3865,4;
2025-05-26 19:59:53.076;-1,2048;10,418;4280,2;
2025-05-26 19:59:53.077;-1,4671;0,584;4359,1;
2025-05-26 19:59:53.078;0,37097;-9,359;4103,6;
2025-05-26 19:59:53.079;2,7369;-18,509;3531,5;
2025-05-26 19:59:53.080;-0,13943;-26,055;2691;
2025-05-26 19:59:53.081;-1,9855;-31,398;1650,5;
2025-05-26 19:59:53.082;-0,14197;-34,102;489,82;
2025-05-26 19:59:53.083;0,42795;-34,039;-703,3;
2025-05-26 19:59:53.084;0,52421;-31,291;-1845,6;
2025-05-26 19:59:53.085;0,3371;-26,207;-2850,6;
2025-05-26 19:59:53.086;1,7155;-19,215;-3643,6;
2025-05-26 19:59:53.087;0,18283;-10,914;-4161,2;
2025-05-26 19:59:53.088;-2,1363;-1,965;-4357,6;
2025-05-26 19:59:53.089;-0,71089;7,013;-4220,6;
2025-05-26 19:59:53.090;0,79876;15,403;-3751,6;
2025-05-26 19:59:53.091;3,2126;22,566;-3000,7;
2025-05-26 19:59:53.092;-1,1797;28,060;-2016,9;
2025-05-26 19:59:53.093;-2,6462;31,608;-889,73;
2025-05-26 19:59:53.094;0,063286;32,789;308,63;
2025-05-26 19:59:53.095;1,2141;31,567;1476,9;
2025-05-26 19:59:53.096;2,487;28,032;2544,6;
2025-05-26 19:59:53.097;-0,98013;22,368;3415,4;
2025-05-26 19:59:53.098;0,50951;14,957;4033,8;
2025-05-26 19:59:53.099;0,61896;6,301;4340,8;
2025-05-26 19:59:53.100;1,9845;-2,934;4314,6;
2025-05-26 19:59:53.101;0,84247;-12,037;3952,2;
2025-05-26 19:59:53.102;-1,3001;-20,295;3289;
2025-05-26 19:59:53.103;-2,2966;-27,046;2376,8;
2025-05-26 19:59:53.104;-0,79521;-31,728;1289,3;
2025-05-26 19:59:53.105;1,065;-33,938;109,95;
2025-05-26 19:59:53.106;2,1467;-33,474;-1076,9;
2025-05-26 19:59:53.107;0,22507;-30,383;-2184;
2025-05-26 19:59:53.108;0,43509;-24,929;-3129,3;
2025-05-26 19:59:53.109;0,18033;-17,516;-3842,6;
2025-05-26 19:59:53.110;0,13155;-8,813;-4260,6;
2025-05-26 19:59:53.111;0,51363;0,525;-4352,7;
2025-05-26 19:59:53.112;-3,0513;9,766;-4103,1;
2025-05-26 19:59:53.113;-0,88155;18,179;-3540,6;
2025-05-26 19:59:53.114;0,23306;25,066;-2702,7;
2025-05-26 19:59:53.115;2,6554;30,062;-1668;
2025-05-26 19:59:53.116;1,6374;32,807;-502,82;
2025-05-26 19:59:53.117;0,61493;32,968;691,36;
2025-05-26 19:59:53.118;0,68275;30,723;1840,5;
2025-05-26 19:59:53.119;0,43171;26,229;2849,7;
2025-05-26 19:59:53.120;0,67999;19,762;3650,1;
2025-05-26 19:59:53.121;-0,58626;11,860;4168,7;
2025-05-26 19:59:53.122;0,87139;3,056;4371,3;
2025-05-26 19:59:53.123;-1,4324;-6,018;4231,9;
2025-05-26 19:59:53.124;-0,64472;-14,651;3769,4;
2025-05-26 19:59:53.125;1,6189;-22,252;3018,4;
2025-05-26 19:59:53.126;1,9228;-28,255;2041,8;
2025-05-26 19:59:53.127;-1,7171;-32,151;915,94;
2025-05-26 19:59:53.128;-1,6092;-33,579;-273,84;
2025-05-26 19:59:53.129;-0,76998;-32,350;-1444,9;
2025-05-26 19:59:53.130;0,69059;-28,755;-2508,9;
2025-05-26 19:59:53.131;0,42287;-23,000;-3387,1;
2025-05-26 19:59:53.131;2,0338;-15,365;-4009,6;
2025-05-26 19:59:53.133;1,6921;-6,615;-4327,3;
2025-05-26 19:59:53.134;-0,39183;2,674;-4308,3;
2025-05-26 19:59:53.135;-0,91343;11,810;-3958,3;
2025-05-26 19:59:53.136;-1,4682;20,013;-3298,4;
2025-05-26 19:59:53.137;0,66896;26,641;-2392,5;
2025-05-26 19:59:53.138;2,0956;31,327;-1303,5;
2025-05-26 19:59:53.139;1,9608;33,551;-122,21;
2025-05-26 19:59:53.140;-1,4097;33,147;1073;
2025-05-26 19:59:53.141;0,21592;30,259;2182,8;
2025-05-26 19:59:53.142;1,1924;25,024;3136,7;
2025-05-26 19:59:53.143;-1,2344;17,904;3848,3;
2025-05-26 19:59:53.144;0,087128;9,404;4272;
2025-05-26 19:59:53.145;0,29423;0,209;4361,6;
2025-05-26 19:59:53.146;-0,89934;-8,963;4116,7;
2025-05-26 19:59:53.146;0,73126;-17,432;3553;
2025-05-26 19:59:53.148;1,689;-24,567;2723,1;
2025-05-26 19:59:53.149;1,2943;-29,851;1687,5;
2025-05-26 19:59:53.150;-1,9184;-32,903;531,47;
2025-05-26 19:59:53.151;-2,0901;-33,417;-661,12;
2025-05-26 19:59:53.152;-0,90806;-31,347;-1805,1;
2025-05-26 19:59:53.153;0,18495;-27,034;-2816,3;
2025-05-26 19:59:53.154;1,4693;-20,604;-3618;
2025-05-26 19:59:53.155;2,478;-12,582;-4147,8;
2025-05-26 19:59:53.156;1,7075;-3,650;-4357,5;
2025-05-26 19:59:53.157;-0,59781;5,590;-4232,8;
2025-05-26 19:59:53.158;-1,1469;14,408;-3777,6;
2025-05-26 19:59:53.159;-1,2781;22,080;-3034,8;
2025-05-26 19:59:53.160;0,40247;28,049;-2058,4;
2025-05-26 19:59:53.161;1,809;31,962;-934,82;
2025-05-26 19:59:53.162;2,1542;33,321;264,12;
2025-05-26 19:59:53.163;-0,80573;32,125;1436,7;
2025-05-26 19:59:53.164;0,26257;28,560;2509,9;
2025-05-26 19:59:53.165;0,86106;22,766;3390,2;
2025-05-26 19:59:53.166;0,82797;15,265;4020,1;
2025-05-26 19:59:53.167;0,073586;6,634;4336,4;
2025-05-26 19:59:53.168;-1,5596;-2,524;4321,7;
2025-05-26 19:59:53.169;0,10167;-11,485;3967,7;
2025-05-26 19:59:53.170;-1,3434;-19,536;3313,4;
2025-05-26 19:59:53.171;-1,5098;-26,155;2406,9;
2025-05-26 19:59:53.172;1,4084;-30,840;1324,3;
2025-05-26 19:59:53.173;1,1862;-33,212;146,2;
2025-05-26 19:59:53.174;-0,67452;-32,972;-1040,8;
2025-05-26 19:59:53.175;-0,85904;-30,268;-2151,7;
2025-05-26 19:59:53.176;0,26355;-25,314;-3102,9;
2025-05-26 19:59:53.177;0,38334;-18,307;-3823,1;
2025-05-26 19:59:53.178;1,5157;-9,903;-4252,5;
2025-05-26 19:59:53.179;2,1088;-0,732;-4354,9;
2025-05-26 19:59:53.180;1,5135;8,559;-4118,5;
2025-05-26 19:59:53.181;-1,3829;17,210;-3567,3;
2025-05-26 19:59:53.182;-2,2601;24,488;-2739,2;
2025-05-26 19:59:53.183;-0,26547;29,903;-1710,8;
2025-05-26 19:59:53.184;1,4927;33,065;-549,99;
2025-05-26 19:59:53.185;2,7726;33,581;645,13;
2025-05-26 19:59:53.186;1,5007;31,535;1799,5;
2025-05-26 19:59:53.187;-0,58214;27,096;2814,2;
