Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:06:15.000;-3,7982;5,681;-3936,3;
2025-05-26 20:06:15.001;-2,7869;1,838;-4166;
2025-05-26 20:06:15.002;-3,1664;-2,065;-4317,3;
2025-05-26 20:06:15.003;-2,2394;-5,866;-4381,9;
2025-05-26 20:06:15.004;-0,041499;-9,590;-4362,7;
2025-05-26 20:06:15.005;0,98901;-13,005;-4255,6;
2025-05-26 20:06:15.006;3,1709;-16,091;-4068;
2025-05-26 20:06:15.007;3,9792;-18,842;-3798,8;
2025-05-26 20:06:15.008;6,8499;-21,074;-3457,4;
2025-05-26 20:06:15.009;4,6469;-22,870;-3047,9;
2025-05-26 20:06:15.010;-2,3451;-24,224;-2582,9;
2025-05-26 20:06:15.011;-0,26931;-25,067;-2065,8;
2025-05-26 20:06:15.012;0,11823;-25,448;-1512,9;
2025-05-26 20:06:15.013;0,88013;-25,381;-928,93;
2025-05-26 20:06:15.014;1,2334;-24,851;-330,79;
2025-05-26 20:06:15.015;1,1637;-23,875;275,92;
2025-05-26 20:06:15.016;-0,57861;-22,485;872,74;
2025-05-26 20:06:15.017;0,44309;-20,684;1458,9;
2025-05-26 20:06:15.018;1,0059;-18,527;2014,3;
2025-05-26 20:06:15.019;2,5181;-16,003;2534,5;
2025-05-26 20:06:15.020;-6,7979;-13,187;3004,3;
2025-05-26 20:06:15.021;-5,4461;-10,130;3420;
2025-05-26 20:06:15.022;-3,1067;-6,867;3768,6;
2025-05-26 20:06:15.023;-0,70567;-3,480;4046,9;
2025-05-26 20:06:15.024;0,91249;-0,084;4245,5;
2025-05-26 20:06:15.025;4,2969;3,311;4362,6;
2025-05-26 20:06:15.026;3,1244;6,610;4394,1;
2025-05-26 20:06:15.027;-4,2686;9,760;4339,2;
2025-05-26 20:06:15.028;-1,6092;12,723;4199,4;
2025-05-26 20:06:15.029;-0,59084;15,447;3977,5;
2025-05-26 20:06:15.030;0,86667;17,883;3678,8;
2025-05-26 20:06:15.031;1,3138;20,020;3309,3;
2025-05-26 20:06:15.032;1,8184;21,836;2876,9;
2025-05-26 20:06:15.032;1,7624;23,267;2389,8;
2025-05-26 20:06:15.034;1,7476;24,319;1859;
2025-05-26 20:06:15.035;0,95727;24,945;1293,1;
2025-05-26 20:06:15.036;0,39888;25,114;703,43;
2025-05-26 20:06:15.037;-0,1498;24,821;101,51;
2025-05-26 20:06:15.038;-0,80013;24,049;-502,65;
2025-05-26 20:06:15.039;-1,0558;22,777;-1096,4;
2025-05-26 20:06:15.040;-1,3976;21,036;-1670,2;
2025-05-26 20:06:15.041;-0,84814;18,850;-2212,3;
2025-05-26 20:06:15.042;-0,55683;16,242;-2714;
2025-05-26 20:06:15.043;1,5281;13,258;-3164;
2025-05-26 20:06:15.044;-0,33608;9,998;-3554,6;
2025-05-26 20:06:15.045;-0,52158;6,499;-3876,2;
2025-05-26 20:06:15.046;-0,83935;2,811;-4124,6;
2025-05-26 20:06:15.047;0,20833;-0,959;-4292,2;
2025-05-26 20:06:15.048;0,86417;-4,750;-4376,7;
2025-05-26 20:06:15.049;-0,98158;-8,475;-4374,1;
2025-05-26 20:06:15.050;1,354;-12,005;-4287,3;
2025-05-26 20:06:15.051;1,6575;-15,302;-4114,2;
2025-05-26 20:06:15.052;0,55622;-18,269;-3863,1;
2025-05-26 20:06:15.053;1,1447;-20,786;-3534,3;
2025-05-26 20:06:15.054;2,2731;-22,827;-3140,2;
2025-05-26 20:06:15.055;2,149;-24,324;-2683,2;
2025-05-26 20:06:15.056;2,8249;-25,278;-2180,3;
2025-05-26 20:06:15.057;1,0176;-25,671;-1630,4;
2025-05-26 20:06:15.058;-0,22878;-25,502;-1054,3;
2025-05-26 20:06:15.059;-0,76617;-24,849;-455,77;
2025-05-26 20:06:15.060;-0,62402;-23,718;147,9;
2025-05-26 20:06:15.061;-0,29783;-22,174;751,47;
2025-05-26 20:06:15.062;0,48233;-20,313;1337,5;
2025-05-26 20:06:15.063;0,81087;-18,168;1901,9;
2025-05-26 20:06:15.064;-1,5991;-15,778;2427,8;
2025-05-26 20:06:15.065;-3,0566;-13,205;2910,2;
2025-05-26 20:06:15.065;-1,88;-10,446;3336,1;
2025-05-26 20:06:15.067;-0,25752;-7,564;3700,5;
2025-05-26 20:06:15.068;1,3434;-4,512;3992,8;
2025-05-26 20:06:15.069;0,054262;-1,373;4209,2;
2025-05-26 20:06:15.070;-2,2122;1,860;4343;
2025-05-26 20:06:15.071;-0,61275;5,163;4393,5;
2025-05-26 20:06:15.072;1,3416;8,434;4357,4;
2025-05-26 20:06:15.073;3,282;11,631;4236,4;
2025-05-26 20:06:15.074;4,5077;14,690;4032,2;
2025-05-26 20:06:15.075;5,8494;17,478;3749,9;
2025-05-26 20:06:15.076;6,5943;19,963;3395,4;
2025-05-26 20:06:15.077;8,449;22,056;2976,9;
2025-05-26 20:06:15.078;8,0366;23,673;2500,6;
2025-05-26 20:06:15.079;4,7829;24,819;1978,6;
2025-05-26 20:06:15.080;2,6235;25,438;1419,9;
2025-05-26 20:06:15.081;0,54946;25,542;834,68;
2025-05-26 20:06:15.082;-0,94354;25,129;234,08;
2025-05-26 20:06:15.083;-1,9217;24,226;-370,3;
2025-05-26 20:06:15.084;-1,3559;22,902;-967,18;
2025-05-26 20:06:15.085;-5,495;21,145;-1546,4;
2025-05-26 20:06:15.086;-4,4942;18,995;-2096,2;
2025-05-26 20:06:15.087;-5,0186;16,531;-2607,7;
2025-05-26 20:06:15.088;-4,7293;13,714;-3069,9;
2025-05-26 20:06:15.089;-2,8246;10,628;-3474;
