Time(s);Coil;Accelerometer;Generator;
2025-05-27 09:25:10.000;-15,262;370,5;3576,5;
2025-05-27 09:25:10.001;-13,335;377,08;3358,7;
2025-05-27 09:25:10.002;-11,221;378,13;3080,1;
2025-05-27 09:25:10.003;-9,3481;371,79;2757,8;
2025-05-27 09:25:10.004;-7,4258;358,37;2385,7;
2025-05-27 09:25:10.005;-5,5806;338,68;1980,4;
2025-05-27 09:25:10.006;-3,5021;311,69;1539,3;
2025-05-27 09:25:10.007;-1,527;279,48;1078,8;
2025-05-27 09:25:10.008;0,49581;242,17;597,2;
2025-05-27 09:25:10.009;0,91048;200,66;110,36;
2025-05-27 09:25:10.010;2,9221;155,43;-381,71;
2025-05-27 09:25:10.011;3,7985;107,4;-863,68;
2025-05-27 09:25:10.012;2,5214;57,899;-1335,8;
2025-05-27 09:25:10.013;4,6511;6,3375;-1782,9;
2025-05-27 09:25:10.014;5,439;-44,857;-2206,1;
2025-05-27 09:25:10.015;7,0232;-95,113;-2590,2;
2025-05-27 09:25:10.016;8,6566;-144,41;-2936,6;
2025-05-27 09:25:10.017;10,861;-190,16;-3232,1;
2025-05-27 09:25:10.018;11,702;-232,45;-3478,6;
2025-05-27 09:25:10.019;13,56;-270,24;-3664,9;
2025-05-27 09:25:10.020;13,421;-302,69;-3794,6;
2025-05-27 09:25:10.021;11,267;-328,96;-3858,1;
2025-05-27 09:25:10.022;12,665;-349,98;-3861,2;
2025-05-27 09:25:10.023;11,308;-364,03;-3797,6;
2025-05-27 09:25:10.024;12,396;-372;-3672,7;
2025-05-27 09:25:10.025;13,176;-374,3;-3484,5;
2025-05-27 09:25:10.026;14,039;-370,43;-3241,3;
2025-05-27 09:25:10.027;14,375;-360,51;-2942,8;
2025-05-27 09:25:10.028;14,463;-345,68;-2599,1;
2025-05-27 09:25:10.029;12,367;-326,1;-2211,7;
2025-05-27 09:25:10.030;11,849;-301,89;-1790,8;
2025-05-27 09:25:10.031;11,124;-273,37;-1339;
2025-05-27 09:25:10.032;10,073;-240,64;-868,85;
2025-05-27 09:25:10.032;8,7356;-204,24;-383,04;
2025-05-27 09:25:10.034;6,7378;-164,22;106,26;
2025-05-27 09:25:10.035;4,4666;-121,66;596,95;
2025-05-27 09:25:10.036;2,4535;-77,354;1074,1;
2025-05-27 09:25:10.037;0,341;-31,487;1538,8;
2025-05-27 09:25:10.038;-1,6342;14,743;1974,7;
2025-05-27 09:25:10.039;-3,7151;60,009;2383,9;
2025-05-27 09:25:10.040;-5,5442;104,02;2750,6;
2025-05-27 09:25:10.041;-7,159;146,05;3078,1;
2025-05-27 09:25:10.042;-8,3782;184,99;3350,7;
2025-05-27 09:25:10.043;-9,2594;220,79;3574,3;
2025-05-27 09:25:10.044;-9,6615;252,86;3735;
2025-05-27 09:25:10.045;-9,9084;281,05;3839,2;
2025-05-27 09:25:10.046;-9,833;305,68;3875,3;
2025-05-27 09:25:10.047;-9,6095;326,43;3852,3;
2025-05-27 09:25:10.048;-8,7961;342,34;3760,4;
2025-05-27 09:25:10.049;-8,4191;354,98;3611;
2025-05-27 09:25:10.050;-7,9965;363,16;3397,5;
2025-05-27 09:25:10.051;-6,3352;365,52;3133,6;
2025-05-27 09:25:10.052;-4,7751;363,76;2814,1;
2025-05-27 09:25:10.053;-2,6542;355,4;2454,8;
2025-05-27 09:25:10.054;-1,4635;340,67;2050,5;
2025-05-27 09:25:10.055;-1,506;319,49;1619,3;
2025-05-27 09:25:10.056;-0,11081;291,49;1158,3;
2025-05-27 09:25:10.057;2,1286;256,72;684,2;
2025-05-27 09:25:10.058;4,3614;216,17;194,57;
2025-05-27 09:25:10.059;6,6613;170,56;-293,24;
2025-05-27 09:25:10.060;9,2052;121,07;-780,65;
2025-05-27 09:25:10.061;11,838;69,126;-1251,4;
2025-05-27 09:25:10.062;14,376;16,218;-1707,2;
2025-05-27 09:25:10.063;16,347;-36,174;-2131,6;
2025-05-27 09:25:10.064;18,239;-87,101;-2525,6;
2025-05-27 09:25:10.065;16,431;-135,54;-2876,3;
2025-05-27 09:25:10.065;20,992;-179,97;-3183,7;
2025-05-27 09:25:10.067;22,3;-220,68;-3436,9;
2025-05-27 09:25:10.068;26,362;-257,76;-3636,9;
2025-05-27 09:25:10.069;28,063;-289,68;-3774,9;
2025-05-27 09:25:10.070;32,791;-316,81;-3853;
2025-05-27 09:25:10.071;33,355;-340,17;-3864,8;
2025-05-27 09:25:10.072;38,713;-357,63;-3814,8;
2025-05-27 09:25:10.073;36,573;-369,33;-3699,5;
2025-05-27 09:25:10.074;39,77;-376,29;-3524,9;
2025-05-27 09:25:10.075;25,301;-376,46;-3289,4;
2025-05-27 09:25:10.076;7,3822;-370,02;-3002,9;
2025-05-27 09:25:10.077;-1,952;-357,78;-2664,5;
2025-05-27 09:25:10.078;-25,873;-338,66;-2285,7;
2025-05-27 09:25:10.079;-19,807;-313,85;-1867,7;
2025-05-27 09:25:10.080;-25,49;-283,4;-1423,4;
2025-05-27 09:25:10.081;-24,529;-248,31;-952,98;
2025-05-27 09:25:10.082;-28,443;-209,09;-471,32;
2025-05-27 09:25:10.083;-28,587;-167,7;20,813;
2025-05-27 09:25:10.084;-30,831;-125,28;509,75;
2025-05-27 09:25:10.085;-28,873;-81,667;993,58;
2025-05-27 09:25:10.086;-30,75;-38,773;1458,3;
2025-05-27 09:25:10.087;-30,358;3,87;1903,3;
2025-05-27 09:25:10.088;-31,284;45,966;2314,6;
2025-05-27 09:25:10.089;-30,503;87,106;2692,7;
2025-05-27 09:25:10.090;-30,249;127,85;3023,8;
2025-05-27 09:25:10.091;-28,731;167,86;3310,3;
2025-05-27 09:25:10.092;-27,151;206,59;3538,6;
2025-05-27 09:25:10.093;-25,154;244;3714,2;
2025-05-27 09:25:10.094;-22,981;278,97;3823,3;
2025-05-27 09:25:10.095;-22,88;310,42;3874,9;
2025-05-27 09:25:10.096;-21,884;337,93;3857,1;
2025-05-27 09:25:10.097;-19,201;359,24;3781;
2025-05-27 09:25:10.098;-17,353;375,03;3636,9;
2025-05-27 09:25:10.099;-14,979;384,11;3438,3;
2025-05-27 09:25:10.100;-13,27;385,7;3178;
2025-05-27 09:25:10.101;-11,259;380,9;2872;
2025-05-27 09:25:10.102;-9,6248;368,51;2513,8;
2025-05-27 09:25:10.103;-7,9155;349,7;2121,6;
2025-05-27 09:25:10.104;-6,4273;325,22;1690,3;
2025-05-27 09:25:10.105;-4,9897;294,71;1237,4;
2025-05-27 09:25:10.106;-3,6705;258,68;761,33;
2025-05-27 09:25:10.107;-2,3626;218,39;277,5;
2025-05-27 09:25:10.108;-1,1029;174,06;-214,77;
2025-05-27 09:25:10.109;-0,072446;126,26;-699,27;
2025-05-27 09:25:10.110;0,73179;75,799;-1176,2;
2025-05-27 09:25:10.111;1,9298;23,828;-1631,2;
2025-05-27 09:25:10.112;3,0477;-29,811;-2063,8;
2025-05-27 09:25:10.113;4,1742;-83,142;-2460,6;
