Time(s);Coil;Accelerometer;Generator;
2025-05-27 09:23:46.000;19,674;123,9;-371,16;
2025-05-27 09:23:46.001;20,492;147,33;-637,93;
2025-05-27 09:23:46.002;23,264;168,08;-898,47;
2025-05-27 09:23:46.003;25,737;185,13;-1157,8;
2025-05-27 09:23:46.004;28,542;197,72;-1408,2;
2025-05-27 09:23:46.005;31,383;206,07;-1655,1;
2025-05-27 09:23:46.006;34,294;210,47;-1890,9;
2025-05-27 09:23:46.007;37,543;211,3;-2121,1;
2025-05-27 09:23:46.008;40,55;210,05;-2338,7;
2025-05-27 09:23:46.009;44,01;207,03;-2546,4;
2025-05-27 09:23:46.010;45,196;202,73;-2739,9;
2025-05-27 09:23:46.011;50,352;197,43;-2923,5;
2025-05-27 09:23:46.012;40,986;191,3;-3088,9;
2025-05-27 09:23:46.013;-19,709;185,7;-3242,3;
2025-05-27 09:23:46.014;-23,997;178,18;-3376,9;
2025-05-27 09:23:46.015;-18,3;169,38;-3499,8;
2025-05-27 09:23:46.016;-16,074;161,6;-3601,7;
2025-05-27 09:23:46.017;-15,38;152,34;-3690,1;
2025-05-27 09:23:46.018;-15,608;143,09;-3756,2;
2025-05-27 09:23:46.019;-12,65;135,04;-3807,6;
2025-05-27 09:23:46.020;-11,504;125,69;-3836,9;
2025-05-27 09:23:46.021;-10,606;116,98;-3850,3;
2025-05-27 09:23:46.022;-9,9527;108,17;-3841;
2025-05-27 09:23:46.023;-9,155;98,128;-3815,8;
2025-05-27 09:23:46.024;-8,8285;87,728;-3767,5;
2025-05-27 09:23:46.025;-8,5259;76,757;-3703,8;
2025-05-27 09:23:46.026;-8,7603;65,08;-3618,2;
2025-05-27 09:23:46.027;-8,0549;52,51;-3517,7;
2025-05-27 09:23:46.028;-8,7925;40,253;-3396,7;
2025-05-27 09:23:46.029;-10,091;28,273;-3262,5;
2025-05-27 09:23:46.030;-11,474;16,773;-3107,4;
2025-05-27 09:23:46.031;-10,663;6,3916;-2941,5;
2025-05-27 09:23:46.032;-11,884;-2,6115;-2756,9;
2025-05-27 09:23:46.032;-12,139;-11,042;-2563;
2025-05-27 09:23:46.034;-12,341;-18,93;-2352,2;
2025-05-27 09:23:46.035;-12,239;-25,492;-2134,6;
2025-05-27 09:23:46.036;-12,426;-32,06;-1902,2;
2025-05-27 09:23:46.037;-13,798;-38,489;-1665,1;
