Time(s);Coil;Accelerometer;Generator;
2025-05-27 09:37:36.000;16,36;-72,851;369,96;
2025-05-27 09:37:36.001;14,76;91,611;1483,2;
2025-05-27 09:37:36.002;11,009;247,94;2474,5;
2025-05-27 09:37:36.003;6,685;381,68;3236,1;
2025-05-27 09:37:36.004;-0,37052;481,73;3715,8;
2025-05-27 09:37:36.005;-5,0164;537;3846,8;
2025-05-27 09:37:36.006;-8,4124;543,87;3633;
2025-05-27 09:37:36.007;-11,109;501,24;3080,1;
2025-05-27 09:37:36.008;-13,507;413,01;2256,9;
2025-05-27 09:37:36.009;-14,373;287,17;1229,6;
2025-05-27 09:37:36.010;-13,879;135,03;102,07;
2025-05-27 09:37:36.011;-12,637;-29,6;-1037,4;
2025-05-27 09:37:36.012;-9,9889;-191,36;-2082,9;
2025-05-27 09:37:36.013;-5,8953;-335,37;-2946,9;
2025-05-27 09:37:36.014;-2,061;-448,64;-3546,1;
2025-05-27 09:37:36.015;2,3443;-520,67;-3825,2;
2025-05-27 09:37:36.016;6,3419;-545,24;-3750,6;
2025-05-27 09:37:36.017;10,255;-520,54;-3334;
2025-05-27 09:37:36.018;13,29;-447,94;-2609;
2025-05-27 09:37:36.019;15,926;-334,84;-1654,5;
2025-05-27 09:37:36.020;12,523;-192,16;-548,31;
2025-05-27 09:37:36.021;11,308;-32,387;599,6;
2025-05-27 09:37:36.022;10,271;129,98;1703;
2025-05-27 09:37:36.023;7,4496;279,35;2647;
2025-05-27 09:37:36.024;3,9536;404,12;3364,1;
2025-05-27 09:37:36.025;-0,14638;491,58;3767,4;
2025-05-27 09:37:36.026;-4,3843;533,67;3834,7;
2025-05-27 09:37:36.027;-7,7533;528,89;3541,3;
2025-05-27 09:37:36.028;-10,296;475,41;2932;
2025-05-27 09:37:36.029;-12,715;379,39;2054,3;
2025-05-27 09:37:36.030;-13,328;249,67;1002,3;
2025-05-27 09:37:36.031;-12,874;96,307;-139,9;
2025-05-27 09:37:36.032;-10,976;-65,735;-1263,8;
2025-05-27 09:37:36.032;-8,1729;-222,04;-2280,1;
2025-05-27 09:37:36.034;-4,7503;-359,03;-3093,3;
2025-05-27 09:37:36.035;-0,67874;-462,93;-3631,7;
2025-05-27 09:37:36.036;3,2274;-525,54;-3837,9;
2025-05-27 09:37:36.037;7,1408;-541,1;-3693,9;
2025-05-27 09:37:36.038;10,92;-507,11;-3206,7;
2025-05-27 09:37:36.039;13,887;-427,41;-2432,7;
2025-05-27 09:37:36.040;16,071;-309,08;-1436,8;
2025-05-27 09:37:36.041;16,966;-162,12;-319,16;
2025-05-27 09:37:36.042;16,557;-0,84545;833,14;
2025-05-27 09:37:36.043;14,563;160,57;1904,4;
2025-05-27 09:37:36.044;11,636;307,39;2816,6;
2025-05-27 09:37:36.045;7,3008;426,7;3467,8;
2025-05-27 09:37:36.046;1,9992;507,08;3813,5;
2025-05-27 09:37:36.047;-2,1471;541,5;3799,8;
2025-05-27 09:37:36.048;-5,7101;526,89;3444,6;
2025-05-27 09:37:36.049;-8,783;464,23;2769,1;
2025-05-27 09:37:36.050;-10,949;360,63;1853,7;
2025-05-27 09:37:36.051;-11,638;223,29;769,9;
2025-05-27 09:37:36.052;-11,039;65,177;-373,77;
2025-05-27 09:37:36.053;-8,6685;-98,167;-1486,8;
2025-05-27 09:37:36.054;-5,6644;-254,15;-2467,3;
2025-05-27 09:37:36.055;-1,9912;-387,05;-3230,8;
2025-05-27 09:37:36.056;1,2783;-484,52;-3702,4;
2025-05-27 09:37:36.057;5,495;-539,68;-3838,1;
2025-05-27 09:37:36.058;9,9028;-545,09;-3618,1;
2025-05-27 09:37:36.059;13,424;-501,04;-3070,7;
2025-05-27 09:37:36.060;15,676;-412,03;-2241,4;
2025-05-27 09:37:36.061;17,36;-284,99;-1216,5;
2025-05-27 09:37:36.062;18,371;-132,33;-78,825;
2025-05-27 09:37:36.063;17,062;32,57;1058;
2025-05-27 09:37:36.064;15,231;195,05;2111,6;
2025-05-27 09:37:36.065;9,4577;338,56;2969;
2025-05-27 09:37:36.065;-4,0946;452,62;3569,7;
2025-05-27 09:37:36.067;-7,9374;524,57;3837;
2025-05-27 09:37:36.068;-12,237;547,67;3760,3;
2025-05-27 09:37:36.069;-14,463;522,43;3330,5;
2025-05-27 09:37:36.070;-17,096;448,45;2606,6;
2025-05-27 09:37:36.071;-18,099;333,94;1642,9;
2025-05-27 09:37:36.072;-17,836;189,61;541,97;
2025-05-27 09:37:36.073;-15,758;27,47;-607,15;
2025-05-27 09:37:36.074;-12,985;-136,98;-1699,4;
2025-05-27 09:37:36.075;-8,5729;-287,88;-2644,1;
2025-05-27 09:37:36.076;-4,4154;-412,46;-3352,1;
2025-05-27 09:37:36.077;0,39913;-499,39;-3759,7;
2025-05-27 09:37:36.078;2,7604;-540,43;-3820,8;
2025-05-27 09:37:36.079;3,6761;-532,27;-3533;
2025-05-27 09:37:36.080;7,8924;-476,48;-2918,8;
2025-05-27 09:37:36.081;9,9892;-377,14;-2044;
2025-05-27 09:37:36.082;10,762;-244,01;-983,1;
2025-05-27 09:37:36.083;11,035;-90,235;156,85;
2025-05-27 09:37:36.084;10,077;71,397;1290,1;
2025-05-27 09:37:36.085;7,6441;226,45;2302,2;
2025-05-27 09:37:36.086;4,3639;359,86;3119,5;
2025-05-27 09:37:36.087;0,27373;461,51;3647,8;
2025-05-27 09:37:36.088;-4,0489;520,09;3853,2;
2025-05-27 09:37:36.089;-7,8234;532,9;3695,7;
2025-05-27 09:37:36.090;-10,863;497,86;3208,4;
2025-05-27 09:37:36.091;-13,759;417,66;2423,6;
2025-05-27 09:37:36.092;-14,904;300,94;1430,8;
2025-05-27 09:37:36.093;-14,677;156,35;309,58;
2025-05-27 09:37:36.094;-12,966;-2,6543;-832,33;
2025-05-27 09:37:36.095;-10,604;-161,85;-1903,7;
2025-05-27 09:37:36.096;-7,1166;-307,12;-2806;
2025-05-27 09:37:36.097;-3,1813;-425,46;-3460,6;
2025-05-27 09:37:36.098;1,2212;-506,14;-3799;
2025-05-27 09:37:36.099;5,4049;-541,37;-3791;
2025-05-27 09:37:36.100;9,5473;-527,87;-3431,3;
2025-05-27 09:37:36.101;12,538;-466,76;-2759,9;
2025-05-27 09:37:36.102;14,789;-362,81;-1836,1;
2025-05-27 09:37:36.103;15,694;-225,5;-755,94;
2025-05-27 09:37:36.104;10,886;-66,961;397,38;
2025-05-27 09:37:36.105;9,353;98,123;1507,7;
2025-05-27 09:37:36.106;6,4662;254,16;2494,6;
2025-05-27 09:37:36.107;2,9184;387,73;3250,2;
2025-05-27 09:37:36.108;-1,1678;486,65;3722,2;
2025-05-27 09:37:36.109;-5,3356;539,65;3845,1;
2025-05-27 09:37:36.110;-8,8527;544,73;3624,1;
2025-05-27 09:37:36.111;-11,844;498,91;3063,4;
2025-05-27 09:37:36.112;-14,158;407,48;2235,3;
2025-05-27 09:37:36.113;-15,048;279,4;1204,2;
2025-05-27 09:37:36.114;-14,577;124,88;74,979;
2025-05-27 09:37:36.115;-12,806;-40,591;-1062,2;
2025-05-27 09:37:36.116;-10,286;-202,21;-2104,3;
2025-05-27 09:37:36.117;-6,8616;-345,24;-2963;
2025-05-27 09:37:36.118;-2,7419;-455,7;-3555,2;
2025-05-27 09:37:36.119;1,5791;-524,62;-3826,7;
2025-05-27 09:37:36.120;5,8835;-545,93;-3745,2;
2025-05-27 09:37:36.121;9,6912;-517,08;-3320;
2025-05-27 09:37:36.122;13,021;-441,19;-2589,2;
2025-05-27 09:37:36.123;13,446;-325,78;-1629,9;
2025-05-27 09:37:36.124;14,304;-181,55;-520,43;
2025-05-27 09:37:36.125;14,134;-21,193;626,54;
2025-05-27 09:37:36.126;12,716;140,69;1726,9;
2025-05-27 09:37:36.127;9,272;288,91;2666,4;
2025-05-27 09:37:36.128;4,6434;410,93;3376,9;
2025-05-27 09:37:36.129;0,64273;495,72;3772,7;
2025-05-27 09:37:36.130;-3,8147;534,97;3832,3;
2025-05-27 09:37:36.131;-7,1995;527,22;3529,9;
2025-05-27 09:37:36.131;-9,9602;471,14;2914,2;
2025-05-27 09:37:36.133;-12,113;373,37;2030,7;
2025-05-27 09:37:36.134;-13,021;242,28;975,1;
2025-05-27 09:37:36.135;-12,549;88,422;-166,96;
2025-05-27 09:37:36.136;-10,72;-73,289;-1289;
2025-05-27 09:37:36.137;-7,9688;-228,94;-2301,5;
2025-05-27 09:37:36.138;-4,3961;-364,55;-3109,1;
2025-05-27 09:37:36.139;-0,58778;-467,15;-3640,5;
2025-05-27 09:37:36.140;3,2921;-528,46;-3839,5;
2025-05-27 09:37:36.141;7,4366;-542,17;-3686,1;
2025-05-27 09:37:36.142;11,196;-506,57;-3192;
2025-05-27 09:37:36.143;13,95;-425,46;-2411,3;
2025-05-27 09:37:36.144;15,386;-305,52;-1410,1;
2025-05-27 09:37:36.145;16,391;-157,36;-291,36;
2025-05-27 09:37:36.146;15,836;4,7371;860,15;
