Time(s);Coil;Accelerometer;Generator;
2025-05-26 20:03:25.000;2,3899;495,73;-2506,8;
2025-05-26 20:03:25.001;0,46398;397,97;-3249,1;
2025-05-26 20:03:25.002;-1,6519;277,39;-3826,3;
2025-05-26 20:03:25.003;-0,55256;141,41;-4205;
2025-05-26 20:03:25.004;0,26557;-3,1539;-4362,3;
2025-05-26 20:03:25.005;-1,7425;-147,98;-4290,4;
2025-05-26 20:03:25.006;-2,8905;-284,53;-3989,1;
2025-05-26 20:03:25.007;-0,87748;-405,74;-3482,1;
2025-05-26 20:03:25.008;0,36199;-504,09;-2790,3;
2025-05-26 20:03:25.009;2,4068;-574,59;-1960,8;
2025-05-26 20:03:25.010;1,1415;-613,6;-1030,2;
2025-05-26 20:03:25.011;1,9279;-619;-50,081;
2025-05-26 20:03:25.012;0,97242;-591,2;936,27;
2025-05-26 20:03:25.013;0,42128;-532,51;1871;
2025-05-26 20:03:25.014;0,4521;-446,53;2714,8;
2025-05-26 20:03:25.015;-0,3646;-338,08;3418,2;
2025-05-26 20:03:25.016;-0,82875;-212,7;3948,1;
2025-05-26 20:03:25.017;0,34922;-77,106;4272,8;
2025-05-26 20:03:25.018;-0,24708;61,505;4374,4;
2025-05-26 20:03:25.019;2,0191;196,92;4247,4;
2025-05-26 20:03:25.020;-1,0912;321,96;3898,3;
2025-05-26 20:03:25.021;-4,0316;430,21;3348,4;
2025-05-26 20:03:25.022;-1,0723;517,02;2624,7;
2025-05-26 20:03:25.023;-0,17114;577,55;1773,6;
2025-05-26 20:03:25.024;0,93685;607,76;831,84;
2025-05-26 20:03:25.025;-0,54569;606,95;-146,02;
2025-05-26 20:03:25.026;1,8371;573,77;-1119,9;
2025-05-26 20:03:25.027;0,9106;510,06;-2034,6;
2025-05-26 20:03:25.028;2,764;419,7;-2850,5;
2025-05-26 20:03:25.029;0,91435;305,39;-3521,2;
2025-05-26 20:03:25.030;-0,5727;174,49;-4014,5;
2025-05-26 20:03:25.031;-2,0088;33,711;-4299,4;
2025-05-26 20:03:25.032;-2,3184;-110,13;-4359,3;
2025-05-26 20:03:25.032;-0,27776;-247,79;-4193;
2025-05-26 20:03:25.034;1,3557;-372,11;-3804,4;
2025-05-26 20:03:25.035;3,1;-476,33;-3222,4;
2025-05-26 20:03:25.036;3,5264;-554,47;-2471,9;
2025-05-26 20:03:25.037;-1,5232;-602,26;-1601,2;
2025-05-26 20:03:25.038;-2,2195;-617,53;-644,21;
2025-05-26 20:03:25.039;0,16844;-599,95;338,95;
2025-05-26 20:03:25.040;1,4185;-550,87;1308,9;
2025-05-26 20:03:25.041;0,17147;-472,94;2209,1;
2025-05-26 20:03:25.042;0,93521;-371,45;3002,4;
2025-05-26 20:03:25.043;1,3609;-251,3;3641;
2025-05-26 20:03:25.044;-0,77085;-118,88;4095;
2025-05-26 20:03:25.045;0,23333;18,804;4337,7;
2025-05-26 20:03:25.046;1,1145;155,14;4354;
2025-05-26 20:03:25.047;-0,99919;283,24;4145,5;
2025-05-26 20:03:25.048;-2,8219;397,09;3719,3;
2025-05-26 20:03:25.049;-0,21538;490,38;3106;
2025-05-26 20:03:25.050;1,8467;559,27;2331,8;
2025-05-26 20:03:25.051;1,8098;599,49;1447,7;
2025-05-26 20:03:25.052;0,83824;609,01;488,55;
2025-05-26 20:03:25.053;0,11474;586,65;-489,93;
2025-05-26 20:03:25.054;-0,0072739;534,21;-1446,8;
2025-05-26 20:03:25.055;1,1657;453,27;-2328,9;
2025-05-26 20:03:25.056;0,87988;347,6;-3097,8;
2025-05-26 20:03:25.057;-1,7604;223,38;-3710,4;
2025-05-26 20:03:25.058;-1,3605;85,917;-4134,2;
2025-05-26 20:03:25.059;-0,0011346;-56,797;-4346,3;
2025-05-26 20:03:25.060;0,99182;-196,59;-4329,4;
2025-05-26 20:03:25.061;1,0124;-326,24;-4090,5;
2025-05-26 20:03:25.062;-0,4105;-438,54;-3634;
2025-05-26 20:03:25.063;-1,4611;-526,95;-2995,4;
