z,s
0.05,0.004496487287930331
0.055,0.0027635408686216808
0.06,0.0014140003238539414
0.065,0.0006093776074346252
0.07,0.0008051934939306165
0.075,0.002038880506539029
0.08,0.002630548089378119
0.085,0.001987454381458995
0.09,0.002888322910487625
0.095,0.004411046468398195
0.1,0.006549819722227084
0.105,0.009659410021480628
0.11,0.01407577657854772
0.115,0.01980189265890718
0.12,0.026491759865376188
0.125,0.03310740613367258
0.13,0.038206388875129775
0.135,0.04048049726387867
0.14,0.039297339012790054
0.145,0.034981558856728406
0.15,0.02869156051686087
0.155,0.02191168542206197
0.16,0.015857078867710598
0.165,0.011134206802544145
0.17,0.007769410722593362
0.175,0.00548177294226306
0.18,0.003944999556883278
0.185,0.0029033570041685115
0.19,0.002184016121794342
0.195,0.001676270046527913
0.2,0.001309957350633218
