z,s
0.05,0.004629174580673072
0.055,0.0027400648481185077
0.06,0.0013868092218405636
0.065,0.000534542896650687
0.07,0.0003455704922976615
0.075,0.0003598943555821703
0.08,0.0007011404698040259
0.085,0.0014468396369266457
0.09,0.002339142700975386
0.095,0.003950299419716528
0.1,0.006119296879742065
0.105,0.009192472952071314
0.11,0.013446952401923905
0.115,0.01899040017298362
0.12,0.02550640183980017
0.125,0.03197396477713331
0.13,0.037028396543090925
0.135,0.039372467331199944
0.14,0.03833078836457327
0.145,0.03418236167869479
0.15,0.02805590737116409
0.155,0.021432759870632104
0.16,0.015525875797754444
0.165,0.01091877535033104
0.17,0.007627212784203623
0.175,0.005382160159546747
0.18,0.0038714557732286384
0.185,0.0028472481415822556
0.19,0.002140310277353816
0.195,0.001641704554554016
0.2,0.0012822659338001979
