z,s
0.05,0.004290662278772567
0.055,0.0025861404175572937
0.06,0.0012966010825365623
0.065,0.0002747825999857934
0.07,0.00034074089578176075
0.075,0.00042736042657639823
0.08,0.0008064114617007086
0.085,0.0015989873644867594
0.09,0.0027329643333516536
0.095,0.004351290213353013
0.1,0.006644847806772009
0.105,0.009881083287405328
0.11,0.014381799951491298
0.115,0.020155922149898024
0.12,0.026720249296454987
0.125,0.032966312400571865
0.13,0.0375510304141769
0.135,0.039346489295590446
0.14,0.037868454298400765
0.145,0.03349897610902531
0.15,0.027349915565447233
0.155,0.020815321974019592
0.16,0.015032116013362505
0.165,0.010549904713323576
0.17,0.007367754979900107
0.175,0.005206367604762686
0.18,0.0037535105645976207
0.185,0.0027673951006931398
0.19,0.002085270138845173
0.195,0.0016029769756835436
0.2,0.001254456404761859
