Time(s);Coil;Accelerometer;Generator;
2025-05-31 11:00:28.000;4,3044;64,53;-3151,8;
2025-05-31 11:00:28.001;0,11423;70,063;-4270,5;
2025-05-31 11:00:28.002;-1,4617;67,883;-4912;
2025-05-31 11:00:28.003;-5,2597;58,025;-4996,1;
2025-05-31 11:00:28.004;-8,6787;41,728;-4504;
2025-05-31 11:00:28.005;-11,81;20,767;-3504,7;
2025-05-31 11:00:28.006;-13,868;-2,3982;-2106,6;
2025-05-31 11:00:28.007;-14,667;-25,173;-484,31;
2025-05-31 11:00:28.008;-12,537;-45,197;1196;
2025-05-31 11:00:28.009;-12,888;-60,262;2742;
2025-05-31 11:00:28.010;-10,451;-68,098;3988,3;
2025-05-31 11:00:28.011;-6,4399;-68,253;4788,5;
2025-05-31 11:00:28.012;-1,6668;-60,515;5042,2;
2025-05-31 11:00:28.013;2,6319;-46,378;4721,4;
2025-05-31 11:00:28.014;5,2772;-26,551;3857,5;
2025-05-31 11:00:28.015;7,1452;-3,7292;2568,7;
2025-05-31 11:00:28.016;7,7901;19,517;990,43;
2025-05-31 11:00:28.017;7,498;40,678;-683,6;
2025-05-31 11:00:28.018;6,2607;57,331;-2287,2;
2025-05-31 11:00:28.019;3,8765;67,633;-3636,1;
2025-05-31 11:00:28.020;0,15714;70,24;-4584,3;
2025-05-31 11:00:28.021;-3,7672;65,127;-5015,5;
2025-05-31 11:00:28.022;-8,1589;52,436;-4871,3;
2025-05-31 11:00:28.023;-10,827;33,972;-4174,8;
2025-05-31 11:00:28.024;-12,52;11,554;-3001,3;
2025-05-31 11:00:28.025;-13,797;-12,115;-1501,3;
2025-05-31 11:00:28.026;-13,328;-34,273;168,57;
2025-05-31 11:00:28.027;-13,408;-52,64;1813,5;
2025-05-31 11:00:28.028;-9,8219;-65,192;3266,1;
2025-05-31 11:00:28.029;-1,7085;-69,982;4354,3;
2025-05-31 11:00:28.030;0,68047;-66,737;4953,1;
2025-05-31 11:00:28.031;4,1602;-56,482;4989,6;
2025-05-31 11:00:28.032;6,8197;-39,265;4452,2;
2025-05-31 11:00:28.032;8,4851;-17,769;3416,6;
2025-05-31 11:00:28.034;9,2361;5,7537;1994,6;
2025-05-31 11:00:28.035;8,7581;28,621;363,75;
2025-05-31 11:00:28.036;5,9412;48,228;-1310;
2025-05-31 11:00:28.037;6,4955;62,288;-2833,3;
2025-05-31 11:00:28.038;7,3931;69,546;-4049,6;
2025-05-31 11:00:28.039;5,6277;68,727;-4812;
2025-05-31 11:00:28.040;3,0134;60,344;-5027,6;
2025-05-31 11:00:28.041;-0,75839;45,115;-4670,6;
2025-05-31 11:00:28.042;-4,3812;24,81;-3776,3;
2025-05-31 11:00:28.043;-6,9275;1,863;-2464,1;
2025-05-31 11:00:28.044;-8,3353;-21,325;-873,72;
2025-05-31 11:00:28.045;-7,179;-42,037;803,12;
2025-05-31 11:00:28.046;-6,4518;-58,15;2397,4;
2025-05-31 11:00:28.047;-5,3468;-67,735;3726,1;
2025-05-31 11:00:28.048;-1,7943;-69,012;4642,8;
2025-05-31 11:00:28.049;1,4541;-62,865;5035,6;
2025-05-31 11:00:28.050;4,7968;-49,838;4850,4;
2025-05-31 11:00:28.051;7,4933;-30,566;4117,5;
2025-05-31 11:00:28.052;9,4507;-8,232;2916,5;
2025-05-31 11:00:28.053;10,444;15,467;1401,6;
2025-05-31 11:00:28.054;9,3315;37,172;-269,23;
2025-05-31 11:00:28.055;7,2859;55,106;-1901,5;
2025-05-31 11:00:28.056;3,8228;66,769;-3333;
2025-05-31 11:00:28.057;1,205;70,995;-4393;
2025-05-31 11:00:28.058;-0,57957;67,389;-4960,3;
2025-05-31 11:00:28.059;-4,4193;56,114;-4962,3;
2025-05-31 11:00:28.060;-5,0869;38,654;-4392,2;
2025-05-31 11:00:28.061;-8,4605;16,769;-3328,5;
2025-05-31 11:00:28.062;-10,562;-6,8651;-1888,1;
2025-05-31 11:00:28.063;-10,646;-29,736;-247,56;
2025-05-31 11:00:28.064;-8,0385;-49,125;1424,4;
2025-05-31 11:00:28.065;-8,451;-63,411;2936,9;
2025-05-31 11:00:28.065;-6,3565;-69,946;4128,5;
2025-05-31 11:00:28.067;-3,3297;-68,529;4856,1;
2025-05-31 11:00:28.068;0,090384;-59,919;5031,5;
2025-05-31 11:00:28.069;3,2065;-44,264;4635,5;
2025-05-31 11:00:28.070;6,4943;-23,629;3709,5;
2025-05-31 11:00:28.071;8,3599;-0,51311;2377,1;
2025-05-31 11:00:28.072;9,4137;22,76;779;
2025-05-31 11:00:28.073;9,2814;43,443;-893,73;
2025-05-31 11:00:28.074;7,8879;59,09;-2473;
2025-05-31 11:00:28.075;5,2223;68,111;-3777,9;
2025-05-31 11:00:28.076;1,9453;69,653;-4667,4;
2025-05-31 11:00:28.077;-0,027634;63,167;-5027,9;
2025-05-31 11:00:28.078;-5,2562;49,799;-4812,1;
2025-05-31 11:00:28.079;-7,3471;30,598;-4050,1;
2025-05-31 11:00:28.080;-10,929;8,1835;-2824,9;
2025-05-31 11:00:28.081;-12,477;-15,258;-1291,7;
2025-05-31 11:00:28.082;-13,038;-36,833;386,28;
2025-05-31 11:00:28.083;-11,726;-54,536;2016,8;
2025-05-31 11:00:28.084;-12,269;-65,873;3430,9;
2025-05-31 11:00:28.085;-8,8527;-69,511;4461,2;
2025-05-31 11:00:28.086;-5,5518;-65,139;4990;
2025-05-31 11:00:28.087;-2,4261;-53,786;4950,4;
2025-05-31 11:00:28.088;4,2079;-35,689;4341,9;
2025-05-31 11:00:28.089;6,8782;-13,744;3249;
2025-05-31 11:00:28.090;9,5449;9,8923;1791;
2025-05-31 11:00:28.091;9,2683;32,844;147,45;
2025-05-31 11:00:28.092;8,3838;51,707;-1513;
2025-05-31 11:00:28.093;6,1867;65,121;-3004,5;
2025-05-31 11:00:28.094;1,4673;70,974;-4169,9;
2025-05-31 11:00:28.095;-2,4631;68,917;-4869,2;
2025-05-31 11:00:28.096;-6,0894;58,994;-5016,8;
2025-05-31 11:00:28.097;-9,4619;42,333;-4590,8;
2025-05-31 11:00:28.098;-12,48;20,921;-3638,8;
2025-05-31 11:00:28.099;-15,244;-2,8758;-2284,7;
2025-05-31 11:00:28.100;-14,876;-26,203;-673,93;
2025-05-31 11:00:28.101;-11,997;-46,636;1003,7;
2025-05-31 11:00:28.102;-11,204;-62,13;2576,8;
2025-05-31 11:00:28.103;-10,3;-69,977;3864,3;
