Time(s);Coil;Accelerometer;Generator;
2025-05-31 11:01:34.000;-8,8193;38,793;2978,8;
2025-05-31 11:01:34.001;-6,8416;53,581;4307,8;
2025-05-31 11:01:34.002;-3,2654;60,219;4987,1;
2025-05-31 11:01:34.003;0,061773;57,683;4896,5;
2025-05-31 11:01:34.004;3,4807;46,299;4058,9;
2025-05-31 11:01:34.005;6,1665;28,038;2601,9;
2025-05-31 11:01:34.006;7,6638;5,5078;767,38;
2025-05-31 11:01:34.007;7,3788;-17,795;-1182,7;
2025-05-31 11:01:34.008;5,76;-38,423;-2952,3;
2025-05-31 11:01:34.009;2,5056;-53,167;-4286,1;
2025-05-31 11:01:34.010;-0,94078;-59,477;-4972,6;
2025-05-31 11:01:34.011;-2,506;-57,005;-4891,7;
2025-05-31 11:01:34.012;-6,4387;-45,547;-4060;
2025-05-31 11:01:34.013;-8,029;-27,312;-2607,7;
2025-05-31 11:01:34.014;-8,9898;-4,89;-771,16;
2025-05-31 11:01:34.015;-9,6395;18,36;1179,4;
2025-05-31 11:01:34.016;-9,4416;38,828;2955,5;
2025-05-31 11:01:34.017;-7,0383;53,346;4291;
2025-05-31 11:01:34.018;-3,4406;59,696;4981,6;
2025-05-31 11:01:34.019;0,17502;57,052;4904,1;
2025-05-31 11:01:34.020;3,3889;45,644;4082,4;
2025-05-31 11:01:34.021;6,0652;27,256;2636,8;
2025-05-31 11:01:34.022;7,7198;4,7586;809,45;
2025-05-31 11:01:34.023;7,5279;-18,501;-1137,3;
2025-05-31 11:01:34.024;5,7659;-38,938;-2910,9;
2025-05-31 11:01:34.025;2,1265;-53,464;-4257,5;
2025-05-31 11:01:34.026;-0,38884;-59,687;-4962,7;
2025-05-31 11:01:34.027;-2,6848;-56,917;-4904,2;
2025-05-31 11:01:34.028;-7,1599;-45,526;-4092,8;
2025-05-31 11:01:34.029;-8,8646;-27,045;-2654;
2025-05-31 11:01:34.030;-9,0554;-4,5735;-826,83;
2025-05-31 11:01:34.031;-8,954;18,607;1125,2;
2025-05-31 11:01:34.032;-8,9862;39,097;2910,1;
2025-05-31 11:01:34.032;-6,8714;53,595;4261,9;
2025-05-31 11:01:34.034;-3,685;59,85;4971,9;
2025-05-31 11:01:34.035;-0,23506;57,018;4914,4;
2025-05-31 11:01:34.036;2,7082;45,445;4109,5;
2025-05-31 11:01:34.037;5,1842;26,989;2678,4;
2025-05-31 11:01:34.038;7,7973;4,4867;860,29;
2025-05-31 11:01:34.039;7,56;-18,8;-1086,8;
2025-05-31 11:01:34.040;5,8899;-39,088;-2865,9;
2025-05-31 11:01:34.041;3,3555;-53,642;-4227,5;
2025-05-31 11:01:34.042;0,57318;-59,616;-4952,1;
2025-05-31 11:01:34.043;-1,3819;-56,836;-4915,7;
2025-05-31 11:01:34.044;-6,4268;-45,051;-4126;
2025-05-31 11:01:34.045;-6,819;-26,564;-2705,2;
2025-05-31 11:01:34.046;-7,837;-3,8979;-885,56;
2025-05-31 11:01:34.047;-8,6655;19,533;1068,3;
2025-05-31 11:01:34.048;-8,5559;39,921;2862,2;
2025-05-31 11:01:34.049;-6,4745;54,478;4231,9;
2025-05-31 11:01:34.050;-2,6192;60,592;4960,6;
2025-05-31 11:01:34.051;1,1478;57,54;4926,2;
2025-05-31 11:01:34.052;4,0517;45,708;4140,5;
2025-05-31 11:01:34.053;6,474;26,992;2721,7;
2025-05-31 11:01:34.054;8,2026;4,1717;908,89;
2025-05-31 11:01:34.055;8,1775;-19,26;-1039,8;
2025-05-31 11:01:34.056;6,8639;-39,801;-2827,2;
2025-05-31 11:01:34.057;3,1827;-54,24;-4201,1;
2025-05-31 11:01:34.058;0,0093212;-60,366;-4942,5;
2025-05-31 11:01:34.059;-1,7705;-57,423;-4927,7;
2025-05-31 11:01:34.060;-6,5985;-45,624;-4155,9;
2025-05-31 11:01:34.061;-8,4975;-27,03;-2750,4;
2025-05-31 11:01:34.062;-10,652;-4,3879;-938,47;
2025-05-31 11:01:34.063;-10,834;19,055;1013,1;
2025-05-31 11:01:34.064;-9,5477;39,554;2813,8;
2025-05-31 11:01:34.065;-8,7955;54,115;4198,4;
2025-05-31 11:01:34.065;-5,4588;60,405;4950,4;
2025-05-31 11:01:34.067;-2,0649;57,568;4940,4;
2025-05-31 11:01:34.068;0,9773;45,952;4175,2;
2025-05-31 11:01:34.069;3,346;27,534;2772,8;
2025-05-31 11:01:34.070;4,7252;4,9447;965,66;
2025-05-31 11:01:34.071;6,9211;-18,359;-982,7;
2025-05-31 11:01:34.072;6,8591;-38,86;-2780,3;
2025-05-31 11:01:34.073;3,0837;-53,5;-4171,1;
2025-05-31 11:01:34.074;0,2239;-59,95;-4933,1;
2025-05-31 11:01:34.075;-2,1674;-57,386;-4938,8;
2025-05-31 11:01:34.076;-6,3028;-46,073;-4187;
2025-05-31 11:01:34.077;-8,1029;-27,87;-2796,9;
