-0.025056452784503656, 0.08400835549557684
-0.024955920096852324, 0.03898495613861286
-0.024801351089588405, 0.03558909379589714
-0.02466060532687654, -0.022331415945092914
-0.02459777239709446, -0.11517987989860856
-0.024507292978208257, -0.22688444885483783
-0.024403887928052603, -0.3602564279949263
-0.024434406779661043, -0.27283281826206185
-0.024208208232445544, -0.4318799630488961
-0.02423334140435838, -0.35469940062715644
-0.024111265997924618, -0.482254662576338
-0.023861635019752796, -0.45728405237879066
-0.023982009685230052, -0.5022022784106674
-0.023648097544102412, -0.33415847712799795
-0.02365527845036322, -0.4270417338149457
-0.023525423728813583, -0.27783836118498506
-0.023384398708636022, -0.17894186031981008
-0.023454213075060557, -0.23687367806249782
-0.02322801452784506, -0.08814544444163452
-0.023171464891041188, -0.14323145582767438
-0.023026949152542397, -0.008580789035912417
-0.022943816353138413, -0.08177708246185311
-0.022863583535108985, -0.023657414758066153
-0.022696627464545163, -0.09291907049010106
-0.022605070909719846, -0.15738741757171937
-0.022426709870388858, -0.193987065734877
-0.022188294889766817, -0.21903058201212744
-0.02195819093739193, -0.24980911931318595
-0.021714439063761123, -0.2575378312758829
-0.021623680387409222, -0.3055695431270564
-0.021384033388556163, -0.3012492325562448
-0.02121206958073151, -0.36394903572987936
-0.021091694915254262, -0.3050248662146391
-0.02094089588377726, -0.3506541210942409
-0.020803630098714866, -0.29304231028765315
-0.020628715432649443, -0.24053122630137125
-0.020614164648910437, -0.2982115667050351
-0.020403264554163622, -0.18538386749942504
-0.02012696777798475, -0.16221469516868048
-0.020002590799031498, -0.1847277418330453
-0.019835036319612614, -0.07055486387942089
-0.019776833184656582, -0.152090037541754
-0.019508305084745783, -0.15231556384709855
-0.019516159200968546, -0.2133407593379104
-0.019250989277066782, -0.2815505888823999
-0.019294673123486705, -0.18815436827689958
-0.01910774515738501, -0.4140659735414012
-0.019055907990314792, -0.28871223488005704
-0.019030774818401958, -0.3288520620807347
-0.018876385333794553, -0.3959042647901043
-0.018833479418886218, -0.466381131947081
-0.018554920096852324, -0.394365863533519
-0.018610213075060552, -0.4631405201873253
-0.018691476997578713, -0.5089387925217306
-0.0183019128329298, -0.38298655017550054
-0.018402445520581134, -0.4257521136823694
-0.018204970598408875, -0.31678774716332647
-0.018136033898305107, -0.212571607759525
-0.017953005269904593, -0.16437318489496278
-0.01806314769975789, -0.30643134997816723
-0.017899782082324477, -0.08622195980364822
-0.017708769975786944, -0.1490441313063151
-0.017648450363196143, -0.03582025310060821
-0.017397118644067816, -0.1279898050210253
-0.017382457627118663, -0.044844930470102184
-0.017286532687651353, -0.09687425872265898
-0.01716589346246975, -0.16912518468533833
-0.017082953995157406, -0.2348959858464088
-0.017196053268765152, -0.04836311673877525
-0.016929641646489125, -0.34467503860671656
-0.01688817191283295, -0.24617182352240619
